TIMESTAMP,ANT_OPEN_PRICE_USDT,ANT_HIGH_PRICE_USDT,ANT_LOW_PRICE_USDT,ANT_CLOSE_PRICE_USDT,ANT_FIRST_TRADE_PRICE_USDT,ANT_HIGH_TRADE_PRICE_USDT,ANT_LOW_TRADE_PRICE_USDT,ANT_LAST_TRADE_PRICE_USDT,ANT_TOTAL_TRADE_COUNT,ANT_TOTAL_TRADES_BUY,ANT_TOTAL_TRADES_SELL,ANT_VOLUME_USDT,ANT_QUOTE_VOLUME,ANT_VOLUME_BUY,ANT_QUOTE_VOLUME_BUY,ANT_VOLUME_SELL,ANT_QUOTE_VOLUME_SELL
2021-01-10,3.4863,3.9434,3.3801,3.8196,3.4863,3.9434,3.3801,3.8196,15259,8548,6711,540460.15,1983422.335461,300795.19,1103733.507266,239664.96,879688.828195
2021-01-11,3.8196,3.8461,3.0259,3.342,3.8303,3.8461,3.0259,3.342,12751,6500,6251,516383.64,1714488.233672,236153.36,788163.277298,280230.28,926324.956374
2021-01-12,3.342,3.3642,3.0251,3.1671,3.3418,3.3642,3.0251,3.1671,10456,5884,4572,438162.58,1412697.302415,240062.79,774397.982422,198099.79,638299.319993
2021-01-13,3.1671,3.35,3.0437,3.2875,3.1556,3.35,3.0437,3.2875,8685,5120,3565,309284.33,981598.729726,179952.18,571903.182521,129332.15,409695.547205
2021-01-14,3.2875,3.5,3.1747,3.2799,3.2907,3.5,3.1747,3.2799,10605,5935,4670,378650.66,1261963.709286,213034.77,710104.609375,165615.89,551859.099911
2021-01-15,3.2799,3.5761,3.1,3.3493,3.2801,3.5761,3.1,3.3493,18282,9373,8909,822544.44,2735915.604108,419643.07,1397283.077829,402901.37,1338632.526279
2021-01-16,3.3493,3.65,3.3431,3.4984,3.3458,3.65,3.3431,3.4984,13362,6476,6886,609461.76,2141517.136355,306097.73,1075219.201237,303364.03,1066297.935118
2021-01-17,3.4984,5.2894,3.4241,4.8616,3.5062,5.2894,3.4241,4.8616,71505,36728,34777,3878328.75,17929618.415765,2004006.34,9295055.495534,1874322.41,8634562.920231
2021-01-18,4.8616,5.0309,4.1515,4.2703,4.8569,5.0309,4.1515,4.2703,35259,17235,18024,1463948.48,6618155.232818,669918.02,3033508.172974,794030.46,3584647.059844
2021-01-19,4.2703,4.4145,4.0,4.0005,4.2703,4.4145,4.0,4.0005,18386,8738,9648,725876.13,3076204.37058,324279.66,1378427.913741,401596.47,1697776.456839
2021-01-20,4.0005,4.1753,3.6884,4.0116,4.0005,4.1753,3.6884,4.0116,14240,6825,7415,622489.52,2441030.1813,306880.77,1202980.297294,315608.75,1238049.884006
2021-01-21,4.0116,4.0977,3.41,3.4333,4.0231,4.0977,3.41,3.4333,15654,7199,8455,742434.39,2711286.793094,338901.49,1236174.099778,403532.9,1475112.693316
2021-01-22,3.4333,3.4864,3.0205,3.3556,3.4206,3.4864,3.0205,3.3556,14050,6926,7124,688217.84,2280744.866021,345315.9,1146337.819402,342901.94,1134407.046619
2021-01-23,3.3556,3.8891,3.2651,3.7132,3.3655,3.8891,3.2651,3.7132,19153,9499,9654,905639.91,3275768.926768,492781.27,1785814.932589,412858.64,1489953.994179
2021-01-24,3.7132,4.4147,3.679,4.2194,3.7045,4.4147,3.679,4.2194,33123,16673,16450,1490122.99,6174770.544927,799247.51,3310234.012658,690875.48,2864536.532269
2021-01-25,4.2194,4.3933,3.86,3.8703,4.2272,4.3933,3.86,3.8703,15371,7334,8037,553943.62,2267928.600758,255372.8,1047688.727547,298570.82,1220239.873211
2021-01-26,3.8703,4.207,3.576,3.9919,3.8848,4.207,3.576,3.9919,11525,5709,5816,433267.42,1659993.630219,216323.49,832037.568771,216943.93,827956.061448
2021-01-27,3.9919,4.0149,3.4245,3.484,4.0149,4.0149,3.4245,3.484,13326,6319,7007,519028.66,1905363.119068,239156.03,880714.71933,279872.63,1024648.399738
2021-01-28,3.484,4.2,3.4577,3.8389,3.4975,4.2,3.4577,3.8389,15854,7946,7908,632706.22,2407620.318541,330363.2,1254972.690497,302343.02,1152647.628044
2021-01-29,3.8389,3.9905,3.5594,3.7612,3.8389,3.9905,3.5594,3.7612,12324,5870,6454,486516.82,1819167.592321,228123.33,852784.479744,258393.49,966383.112577
2021-01-30,3.7612,4.1249,3.7208,3.9521,3.7546,4.1249,3.7208,3.9521,16315,7883,8432,559365.75,2190131.702765,272797.77,1068964.9556,286567.98,1121166.747165
2021-01-31,3.9521,4.39,3.8568,4.166,3.9508,4.39,3.8568,4.166,22564,10895,11669,765942.09,3153495.150098,379237.42,1566660.391698,386704.67,1586834.7584
2021-02-01,4.166,4.5177,4.0532,4.2641,4.1789,4.5177,4.0532,4.2641,19647,8944,10703,628250.21,2699914.236167,286396.96,1233979.418206,341853.25,1465934.817961
2021-02-02,4.2641,4.3009,4.0863,4.1578,4.2655,4.3009,4.0863,4.1578,12138,5678,6460,360470.01,1499886.930979,170488.38,709779.910175,189981.63,790107.020804
2021-02-03,4.1578,4.3151,4.0202,4.2461,4.1578,4.3151,4.0202,4.2461,22944,10908,12036,959892.04,4014194.225371,452957.65,1897671.039216,506934.39,2116523.186155
2021-02-04,4.2461,4.8115,4.1625,4.5,4.2425,4.8115,4.1625,4.5,27249,13666,13583,1105745.06,4924889.601758,542491.85,2418464.803627,563253.21,2506424.798131
2021-02-05,4.5,6.6998,4.5,5.9454,4.509,6.6998,4.5,5.9454,87640,45314,42326,3471930.9,19863679.199282,1805699.0,10321723.462964,1666231.9,9541955.736318
2021-02-06,5.9454,6.0841,5.102,5.4781,5.9262,6.0841,5.102,5.4781,40498,19950,20548,1576173.79,8702516.188621,806649.41,4460376.190808,769524.38,4242139.997813
2021-02-07,5.4781,5.6035,4.6413,5.1912,5.4667,5.6035,4.6413,5.1912,28907,13838,15069,1084859.11,5494800.650254,530031.69,2689125.499759,554827.42,2805675.150495
2021-02-08,5.1912,5.7839,5.0516,5.5688,5.1921,5.7839,5.0516,5.5688,33724,16701,17023,1008822.27,5486233.489956,496994.43,2705431.202057,511827.84,2780802.287899
2021-02-09,5.5688,5.855,5.3366,5.8009,5.5687,5.855,5.3366,5.8009,30466,14482,15984,1049805.95,5805323.11038,496775.36,2752589.919426,553030.59,3052733.190954
2021-02-10,5.8009,5.9777,5.0098,5.4846,5.7852,5.9777,5.0098,5.4846,36564,17543,19021,1057189.52,5889971.701172,492946.15,2745053.989565,564243.37,3144917.711607
2021-02-11,5.4846,6.5838,5.4465,6.2329,5.4956,6.5838,5.4465,6.2329,44346,22215,22131,1374643.94,8368704.634798,701485.07,4270016.887016,673158.87,4098687.747782
2021-02-12,6.2329,7.0495,6.2039,6.9043,6.2369,7.0495,6.2039,6.9043,47950,23721,24229,1504106.36,10110158.764843,717265.24,4822716.540906,786841.12,5287442.223937
2021-02-13,6.9043,7.3496,6.1883,7.1,6.9153,7.3496,6.1883,7.1,57757,28015,29742,1726067.66,11883529.26445,867150.33,5977062.01247,858917.33,5906467.25198
2021-02-14,7.1,7.49,6.0478,6.536,7.1153,7.49,6.0478,6.536,45724,21620,24104,1386465.37,9447230.180057,659935.03,4511322.653134,726530.34,4935907.526923
2021-02-15,6.536,6.5521,5.0969,5.9378,6.543,6.5521,5.0969,5.9378,45988,22156,23832,1602611.47,9519918.084681,730588.0,4341666.818205,872023.47,5178251.266476
2021-02-16,5.9378,6.2146,5.4164,5.7428,5.9279,6.2146,5.4164,5.7428,32938,15091,17847,1052736.0,6179462.561241,508888.74,2992327.401026,543847.26,3187135.160215
2021-02-17,5.7428,6.1494,5.3302,6.1354,5.7472,6.1494,5.3302,6.1354,29425,13779,15646,770453.92,4449882.900576,388552.35,2247078.158037,381901.57,2202804.742539
2021-02-18,6.1354,6.4878,5.942,6.3696,6.1454,6.4878,5.942,6.3696,31487,14777,16710,737703.42,4562955.914744,368175.63,2281236.525494,369527.79,2281719.38925
2021-02-19,6.3696,6.4271,5.9263,5.9447,6.3427,6.4271,5.9263,5.9447,27604,12332,15272,762400.92,4636823.097812,339417.1,2066269.979009,422983.82,2570553.118803
2021-02-20,5.9447,6.1599,5.51,5.635,5.9649,6.1599,5.51,5.635,29067,12401,16666,825912.8,4894467.075881,352515.81,2092613.489369,473396.99,2801853.586512
2021-02-21,5.635,5.9187,5.514,5.8346,5.6464,5.9187,5.514,5.8346,23434,10127,13307,659868.91,3784635.645007,294921.09,1694032.364634,364947.82,2090603.280373
2021-02-22,5.8346,6.6,4.7535,5.3179,5.852,6.6,4.7535,5.3179,49272,22896,26376,2015290.59,11696050.190608,985923.4,5718262.765445,1029367.19,5977787.425163
2021-02-23,5.3179,5.3238,3.8242,4.4474,5.3064,5.3238,3.8242,4.4474,31954,14478,17476,1421254.47,6485670.532241,695165.69,3176577.489591,726088.78,3309093.04265
2021-02-24,4.4474,5.0585,4.23,4.7272,4.4564,5.0585,4.23,4.7272,23043,11443,11600,1012626.59,4655258.662556,514699.01,2372406.896225,497927.58,2282851.766331
2021-02-25,4.7272,4.942,4.3,4.3329,4.7274,4.942,4.3,4.3329,21361,10166,11195,891345.28,4081863.965071,411935.31,1891281.379012,479409.97,2190582.586059
2021-02-26,4.3329,4.4048,3.8632,4.1171,4.3322,4.4048,3.8632,4.1171,17844,8808,9036,820193.36,3433008.890238,399935.03,1676165.755819,420258.33,1756843.134419
2021-02-27,4.1171,4.4228,4.05,4.2334,4.132,4.4228,4.05,4.2334,15768,7901,7867,695403.66,2920715.91323,360962.27,1517261.940924,334441.39,1403453.972306
2021-02-28,4.2334,4.2334,3.5295,3.8042,4.2184,4.2275,3.5295,3.8042,16932,7906,9026,736646.43,2830264.209042,342569.3,1316171.329618,394077.13,1514092.879424
2021-03-01,3.8042,4.3678,3.7983,4.3501,3.8,4.3678,3.7983,4.3501,13418,7118,6300,520798.27,2104081.62818,309237.82,1251640.111107,211560.45,852441.517073
2021-03-02,4.3501,6.168,4.12,5.3267,4.3501,6.168,4.12,5.3267,72672,37942,34730,4546732.11,24462272.08349,2337473.71,12565095.740377,2209258.4,11897176.343113
2021-03-03,5.3267,6.0373,4.9619,5.1434,5.3223,6.0373,4.9619,5.1434,99825,47633,52192,4076509.59,22565113.587818,1975318.04,10962692.859603,2101191.55,11602420.728215
2021-03-04,5.1434,5.48,4.8134,5.3438,5.1395,5.48,4.8134,5.3438,39065,18438,20627,1392003.81,7167770.26627,706288.26,3639341.305916,685715.55,3528428.960354
2021-03-05,5.3438,5.3738,4.8109,5.0526,5.3438,5.3738,4.8109,5.0526,23690,11174,12516,777064.89,3900860.980267,367419.47,1843174.79105,409645.42,2057686.189217
2021-03-06,5.0526,5.1,4.8301,5.0208,5.0629,5.1,4.8301,5.0208,14033,6090,7943,389563.86,1945250.403869,181916.89,909137.421321,207646.97,1036112.982548
2021-03-07,5.0208,5.2363,4.952,5.0563,5.0308,5.2363,4.952,5.0563,19351,8852,10499,510596.82,2596249.118304,242749.38,1234862.067235,267847.44,1361387.051069
2021-03-08,5.0563,5.4,4.9458,5.3332,5.0562,5.4,4.9458,5.3332,18260,8621,9639,571442.8,2922307.484578,284059.99,1455422.534517,287382.81,1466884.950061
2021-03-09,5.3332,5.467,5.1645,5.4001,5.3431,5.467,5.1645,5.4001,21194,9914,11280,653402.59,3488702.958737,317739.24,1698504.834343,335663.35,1790198.124394
2021-03-10,5.4001,5.4875,5.0569,5.1465,5.4111,5.4875,5.0569,5.1465,17897,7998,9899,514835.15,2717738.188536,240949.66,1273508.300329,273885.49,1444229.888207
2021-03-11,5.1465,5.2426,4.5751,5.0859,5.1531,5.2426,4.5751,5.0859,19373,8714,10659,745093.69,3759539.008562,327941.18,1657166.229596,417152.51,2102372.778966
2021-03-12,5.0859,6.0855,5.0032,5.9939,5.1051,6.0855,5.0032,5.9939,38573,19676,18897,1418257.4,7776793.694358,696954.21,3822294.484779,721303.19,3954499.209579
2021-03-13,5.9939,6.0056,5.4948,5.6107,5.9878,6.0056,5.4948,5.6107,30257,13745,16512,971784.86,5544999.634072,458020.3,2613249.930051,513764.56,2931749.704021
2021-03-14,5.6107,6.1024,5.471,5.86,5.6218,6.1024,5.471,5.86,28801,13775,15026,918707.96,5318211.525544,451805.69,2618531.399321,466902.27,2699680.126223
2021-03-15,5.86,7.5,5.2995,6.7757,5.8659,7.5,5.2995,6.7757,50702,25524,25178,1886770.92,12129550.183415,939600.27,6070972.057341,947170.65,6058578.126074
2021-03-16,6.7757,7.8531,6.403,6.8656,6.793,7.8531,6.403,6.8656,82986,40690,42296,3103711.87,22230145.677955,1521602.42,10919520.331244,1582109.45,11310625.346711
2021-03-17,6.8656,7.0075,6.3142,6.8542,6.8722,7.0075,6.3142,6.8542,39796,19305,20491,1332567.15,8783669.193266,644628.71,4256986.313348,687938.44,4526682.879918
2021-03-18,6.8542,6.9355,6.4512,6.7428,6.8542,6.9355,6.4512,6.7428,33855,15360,18495,986467.24,6539404.320192,448033.64,2973832.104961,538433.6,3565572.215231
2021-03-19,6.7428,7.4159,6.5323,7.061,6.73,7.4159,6.5323,7.061,45217,22304,22913,1114010.29,7904625.165113,556791.83,3957671.732394,557218.46,3946953.432719
2021-03-20,7.061,7.85,7.0067,7.0622,7.0625,7.85,7.0067,7.0622,38141,17799,20342,924091.61,6869672.018944,431395.53,3212753.865538,492696.08,3656918.153406
2021-03-21,7.0622,7.6,6.639,7.2187,7.0622,7.6,6.639,7.2187,36938,17075,19863,1272171.73,9094315.156013,574169.01,4116305.148761,698002.72,4978010.007252
2021-03-22,7.2187,7.74,6.6833,6.762,7.2321,7.74,6.6833,6.762,41961,19091,22870,1186021.41,8656338.392906,539271.43,3942022.73142,646749.98,4714315.661486
2021-03-23,6.762,6.9333,6.1914,6.4561,6.7609,6.9333,6.1914,6.4561,32603,14620,17983,1128448.34,7350058.746123,534419.56,3480207.078843,594028.78,3869851.66728
2021-03-24,6.4561,10.4028,6.2108,8.1629,6.4562,10.4028,6.2108,8.1629,155179,83315,71864,7315109.05,63803336.858277,3816005.38,33315110.280981,3499103.67,30488226.577296
2021-03-25,8.1629,13.8639,8.053,10.1217,8.1914,13.8639,8.053,10.1217,477939,241872,236067,21463489.21,229116102.314262,10894362.93,116503019.430817,10569126.28,112613082.883445
2021-03-26,10.1217,11.6999,9.597,9.89,10.0789,11.6999,9.597,9.89,235264,115519,119745,8540821.17,90640247.303673,4310817.26,45840511.422324,4230003.91,44799735.881349
2021-03-27,9.89,10.66,9.286,10.014,9.9,10.66,9.286,10.014,110022,52338,57684,3638558.59,36358720.34551,1762382.41,17625844.814336,1876176.18,18732875.531174
2021-03-28,10.014,10.189,9.092,9.2612,10.014,10.189,9.092,9.2612,65668,29048,36620,2075692.06,20072380.663941,938505.3,9088993.579712,1137186.76,10983387.084229
2021-03-29,9.2612,9.9,9.0474,9.31,9.2448,9.9,9.0474,9.31,51462,22628,28834,1532913.48,14495967.466469,718201.1,6792206.898775,814712.38,7703760.567694
2021-03-30,9.31,13.3863,9.3001,11.7934,9.31,13.3863,9.3001,11.7934,182866,92971,89895,5651626.64,64812471.334178,2885976.33,33068344.976441,2765650.31,31744126.357737
2021-03-31,11.7934,11.8737,10.31,10.7906,11.7911,11.8737,10.31,10.7906,72229,33401,38828,1796965.39,20168969.11206,822454.16,9247981.861951,974511.23,10920987.250109
2021-04-01,10.7906,12.6477,10.502,11.7703,10.7916,12.6477,10.502,11.7703,90719,43272,47447,2514361.74,29044635.141044,1230789.98,14267534.526719,1283571.76,14777100.614325
2021-04-02,11.7703,13.65,11.4171,11.674,11.7703,13.65,11.4171,11.674,126786,61422,65364,3459946.13,42812451.078872,1712676.85,21250158.22131,1747269.28,21562292.857562
2021-04-03,11.674,12.4178,10.5723,10.6946,11.6671,12.4178,10.5723,10.6946,60731,28285,32446,1296151.84,14916514.629963,598804.05,6905302.401055,697347.79,8011212.228908
2021-04-04,10.6946,11.9744,10.5193,11.3304,10.6957,11.9744,10.5193,11.3304,93257,45459,47798,3303963.83,37127117.582887,1779350.69,20016795.778486,1524613.14,17110321.804401
2021-04-05,11.3304,13.2664,11.2865,13.0751,11.3493,13.2664,11.2865,13.0751,84390,41846,42544,1894347.07,23275035.925254,933086.41,11481070.293383,961260.66,11793965.631871
2021-04-06,13.0751,14.98,12.2828,12.5339,13.0799,14.98,12.2828,12.5339,112872,56452,56420,2882224.24,38966415.056584,1436271.53,19498828.91048,1445952.71,19467586.146104
2021-04-07,12.5339,12.8758,10.4191,11.0909,12.5177,12.8758,10.4191,11.0909,62719,30224,32495,1822794.5,21257485.256807,854910.02,9962833.840569,967884.48,11294651.416238
2021-04-08,11.0909,12.4,10.967,12.1086,11.095,12.4,10.967,12.1086,48597,23537,25060,1100755.86,12902075.994332,541879.25,6364535.344723,558876.61,6537540.649609
2021-04-09,12.1086,12.98,11.6126,12.2307,12.1175,12.98,11.6126,12.2307,57045,27474,29571,1312367.58,16178202.312822,626132.63,7727974.600888,686234.95,8450227.711934
2021-04-10,12.2307,12.3644,11.25,11.6297,12.2301,12.3644,11.25,11.6297,32188,13990,18198,855618.62,10063030.473944,394939.44,4642631.133141,460679.18,5420399.340803
2021-04-11,11.6297,11.674,10.7089,11.2145,11.6351,11.674,10.7089,11.2145,33082,14655,18427,864073.15,9611201.804787,363334.12,4046740.794266,500739.03,5564461.010521
2021-04-12,11.2145,11.6247,10.2311,10.5372,11.2189,11.6247,10.2311,10.5372,43143,19699,23444,1096373.18,11879623.887162,519597.28,5634550.01726,576775.9,6245073.869902
2021-04-13,10.5372,11.3,10.2,11.0,10.5461,11.3,10.2,11.0,31001,14592,16409,856248.73,9200490.273697,424383.94,4569420.426103,431864.79,4631069.847594
2021-04-14,11.0,11.1114,9.9823,10.4633,10.9996,11.1114,9.9823,10.4633,28471,13099,15372,921921.34,9702550.12957,445203.02,4692009.934874,476718.32,5010540.194696
2021-04-15,10.4633,11.2,10.245,11.1945,10.4724,11.2,10.245,11.1945,38118,18531,19587,1140403.56,12284336.568248,572566.05,6169827.025934,567837.51,6114509.542314
2021-04-16,11.1945,11.2,9.9901,10.2712,11.18,11.2,9.9901,10.2712,39237,17195,22042,1246345.43,13031750.145493,585349.88,6121068.044895,660995.55,6910682.100598
2021-04-17,10.2712,10.9083,10.1438,10.3447,10.2866,10.9083,10.1438,10.3447,35569,16370,19199,1034054.94,10847920.948889,469819.55,4933770.545367,564235.39,5914150.403522
2021-04-18,10.3447,10.5556,7.3098,8.7943,10.3447,10.5556,7.3098,8.7943,50842,22931,27911,1997363.3,17450089.898054,950706.33,8268250.524371,1046656.97,9181839.373683
2021-04-19,8.7943,9.2822,7.7273,8.0143,8.7966,9.2822,7.7273,8.0143,34605,16105,18500,1340793.36,11503183.74201,648292.64,5561177.790245,692500.72,5942005.951765
2021-04-20,8.0143,8.5533,7.3273,8.3807,8.0364,8.5533,7.3273,8.3807,28916,14314,14602,1133790.5,9055081.829929,537083.31,4300920.788976,596707.19,4754161.040953
2021-04-21,8.3807,9.617,8.1502,8.6483,8.3867,9.617,8.1502,8.6483,46446,23046,23400,1557395.77,13749589.736673,780130.27,6892006.362776,777265.5,6857583.373897
2021-04-22,8.6483,10.0241,7.9425,8.2125,8.6364,10.0241,7.9425,8.2125,61793,30221,31572,2191756.35,20073657.497217,1066382.39,9760174.281818,1125373.96,10313483.215399
2021-04-23,8.2125,8.472,7.02,8.1508,8.2305,8.472,7.02,8.1508,37570,19581,17989,1954906.87,14913583.108869,951831.07,7257176.691715,1003075.8,7656406.417154
2021-04-24,8.1508,8.1805,7.3795,7.5059,8.1508,8.1805,7.3795,7.5059,27444,13767,13677,1238784.84,9593841.713513,609057.51,4716493.309535,629727.33,4877348.403978
2021-04-25,7.5059,8.15,7.285,7.8515,7.4922,8.15,7.285,7.8515,20540,10411,10129,806573.53,6252925.084675,384862.4,2985947.379125,421711.13,3266977.70555
2021-04-26,7.8515,8.8081,7.7872,8.5936,7.8619,8.8081,7.7872,8.5936,34376,16617,17759,1049757.25,8720388.156122,516273.47,4290975.566513,533483.78,4429412.589609
2021-04-27,8.5936,9.222,8.5128,8.9317,8.5914,9.222,8.5128,8.9317,37859,18206,19653,1000297.84,8830376.674662,503950.35,4443641.977293,496347.49,4386734.697369
2021-04-28,8.9317,9.4189,8.3888,9.2657,8.9317,9.4189,8.3888,9.2657,36392,16351,20041,949288.57,8480317.776546,460572.62,4115402.035931,488715.95,4364915.740615
2021-04-29,9.2657,9.96,8.7391,9.9559,9.27,9.96,8.7391,9.9559,44808,22719,22089,1185884.89,11077992.924193,604505.16,5659982.285522,581379.73,5418010.638671
2021-04-30,9.9559,10.3999,9.5761,9.9309,9.9558,10.3999,9.5761,9.9309,50829,25132,25697,1051213.97,10577489.920522,527370.82,5308227.6047,523843.15,5269262.315822
2021-05-01,9.9309,10.216,9.6617,9.9023,9.9459,10.216,9.6617,9.9023,36891,17691,19200,669744.25,6632002.567105,311936.76,3094225.860917,357807.49,3537776.706188
2021-05-02,9.9023,9.9248,9.1866,9.5128,9.9178,9.9248,9.1866,9.5128,28221,12594,15627,603375.82,5731684.315458,262819.43,2498123.227584,340556.39,3233561.087874
2021-05-03,9.5128,10.1606,9.5128,9.8507,9.5151,10.1606,9.5151,9.8507,39324,18881,20443,719801.49,7095324.615308,359267.45,3545198.495172,360534.04,3550126.120136
2021-05-04,9.8507,9.8632,8.4555,8.5711,9.8585,9.8632,8.4555,8.5711,39725,17410,22315,1081941.7,9843225.376371,494117.22,4491925.278858,587824.48,5351300.097513
2021-05-05,8.5711,9.395,8.4781,9.3175,8.566,9.395,8.4781,9.3175,36363,17647,18716,854018.61,7713552.308745,405854.15,3665302.264365,448164.46,4048250.04438
2021-05-06,9.3175,9.9455,9.0015,9.8017,9.3377,9.9455,9.0015,9.8017,53572,26957,26615,1090932.84,10323358.765982,566980.37,5366112.888526,523952.47,4957245.877456
2021-05-07,9.8017,12.0786,9.6627,10.6712,9.7929,12.0786,9.6627,10.6712,142979,72085,70894,3510294.69,39096621.447631,1732058.11,19308755.696852,1778236.58,19787865.750779
2021-05-08,10.6712,10.89,10.1793,10.297,10.6736,10.89,10.1793,10.297,50490,25273,25217,1144651.91,11999744.902211,558594.31,5851715.579029,586057.6,6148029.323182
2021-05-09,10.297,10.5601,9.7196,10.1734,10.2842,10.5601,9.7196,10.1734,33976,15953,18023,784682.25,7961104.458663,366395.52,3717579.440153,418286.73,4243525.01851
2021-05-10,10.1734,10.4858,8.75,9.198,10.194,10.4858,8.75,9.198,38208,17816,20392,934893.8,9149676.773694,443065.17,4349853.64688,491828.63,4799823.126814
2021-05-11,9.198,10.2406,8.6983,9.7843,9.1937,10.2406,8.6983,9.7843,38182,19755,18427,1130915.24,10481310.792822,574436.03,5335052.802531,556479.21,5146257.990291
2021-05-12,9.7843,10.1117,8.2261,8.4259,9.7626,10.1117,8.2261,8.4259,31336,14373,16963,905796.52,8552097.710552,418271.47,3949902.107394,487525.05,4602195.603158
2021-05-13,8.4259,8.8615,7.788,8.1679,8.4108,8.8615,7.788,8.1679,27251,13608,13643,1156886.09,9568865.21955,557864.35,4618175.152941,599021.74,4950690.066609
2021-05-14,8.1679,8.805,8.0788,8.4681,8.1573,8.805,8.0788,8.4681,22614,11359,11255,812975.72,6798426.990071,393409.16,3292243.09108,419566.56,3506183.898991
2021-05-15,8.4681,8.8466,7.6578,7.6644,8.453,8.8466,7.6578,7.6644,21235,10584,10651,850450.08,7010757.484596,403838.44,3332434.006986,446611.64,3678323.47761
2021-05-16,7.6644,8.73,7.12,7.741,7.6645,8.73,7.12,7.741,24956,12645,12311,1179138.8,9475582.525656,562079.28,4518473.841123,617059.52,4957108.684533
2021-05-17,7.741,7.7511,6.6686,6.9046,7.7421,7.7511,6.6686,6.9046,21633,11004,10629,1162145.32,8270147.307871,570831.91,4059922.846656,591313.41,4210224.461215
2021-05-18,6.9046,7.475,6.8046,7.0472,6.9046,7.475,6.8046,7.0472,18260,9536,8724,880345.46,6275641.4889,433977.94,3095083.785912,446367.52,3180557.702988
2021-05-19,7.0472,7.1329,3.2602,4.5,7.0514,7.1329,3.2602,4.5,39163,18668,20495,2596503.29,13876618.853562,1215244.34,6469675.914116,1381258.95,7406942.939446
2021-05-20,4.5,5.2895,3.8501,4.9954,4.5,5.2895,3.8501,4.9954,31847,16847,15000,2118436.27,10235189.487861,1066549.54,5148112.441622,1051886.73,5087077.046239
2021-05-21,4.9954,5.4364,3.5398,4.1616,5.0249,5.4364,3.5398,4.1616,28028,13918,14110,1739590.14,8019719.59211,845438.92,3905149.181871,894151.22,4114570.410239
2021-05-22,4.1616,4.3477,3.6035,3.8939,4.1435,4.3477,3.6035,3.8939,23866,12101,11765,1455696.97,5649209.197244,707314.12,2743276.811211,748382.85,2905932.386033
2021-05-23,3.8939,4.0428,2.7783,3.3581,3.8827,4.0428,2.7783,3.3581,22809,11341,11468,1650833.02,5456524.65358,790355.92,2616821.846765,860477.1,2839702.806815
2021-05-24,3.3581,4.09,3.2,4.0739,3.3701,4.09,3.2,4.0739,23464,12456,11008,1685973.24,6179777.207551,858347.98,3144450.548785,827625.26,3035326.658766
2021-05-25,4.0739,4.595,3.6758,4.4209,4.0766,4.595,3.6758,4.4209,25623,13363,12260,1554804.22,6365794.18705,763695.33,3134180.813217,791108.89,3231613.373833
2021-05-26,4.4209,5.7453,4.3013,5.3419,4.4118,5.7453,4.3013,5.3419,57014,29919,27095,3823280.86,19466218.031558,1960018.21,9995182.514698,1863262.65,9471035.51686
2021-05-27,5.3419,5.3787,4.7242,4.8889,5.3389,5.3787,4.7242,4.8889,34635,17802,16833,2646529.1,13297633.707261,1367763.69,6880209.301355,1278765.41,6417424.405906
