TIMESTAMP,STEEM_CLOSE_PRICE_USD,STEEM_OPEN_PRICE_USD,STEEM_HIGH_PRICE_USD,STEEM_LOW_PRICE_USD
2022-03-03,0.32463,0.33333,0.33771,0.31504
2022-03-04,0.30434,0.32463,0.32569,0.30066
2022-03-05,0.31147,0.30587,0.31666,0.30155
2022-03-06,0.30254,0.31147,0.31304,0.29973
2022-03-07,0.31012,0.30254,0.31363,0.29176
2022-03-08,0.31189,0.31012,0.31945,0.30378
2022-03-09,0.32432,0.31189,0.32642,0.3109
2022-03-10,0.31408,0.32432,0.32894,0.30665
2022-03-11,0.30957,0.31408,0.31423,0.30401
2022-03-12,0.3132,0.30964,0.31392,0.30651
2022-03-13,0.30352,0.31289,0.31404,0.3031
2022-03-14,0.31409,0.30352,0.31657,0.30229
2022-03-15,0.31191,0.31409,0.31936,0.30483
2022-03-16,0.32052,0.31191,0.32078,0.30687
2022-03-17,0.32228,0.32052,0.32247,0.3165
2022-03-18,0.32908,0.32228,0.33157,0.31716
2022-03-19,0.33875,0.32881,0.33889,0.32613
2022-03-20,0.3343,0.33861,0.33974,0.328
2022-03-21,0.33703,0.3343,0.33871,0.32639
2022-03-22,0.34576,0.33703,0.3476,0.33545
2022-03-23,0.36438,0.34576,0.36561,0.34555
2022-03-24,0.37176,0.36438,0.37225,0.3551
2022-03-25,0.35939,0.37176,0.37176,0.35755
2022-03-26,0.37044,0.35977,0.3706,0.35816
2022-03-27,0.39981,0.37044,0.46295,0.36988
2022-03-28,0.40509,0.39981,0.41987,0.39514
2022-03-29,0.40517,0.40509,0.44058,0.39911
2022-03-30,0.41016,0.40517,0.41377,0.38938
2022-03-31,0.41019,0.41016,0.4248,0.39515
2022-04-01,0.41998,0.41019,0.42021,0.39254
2022-04-02,0.42785,0.42018,0.43546,0.4154
2022-04-03,0.42433,0.42831,0.42942,0.41279
2022-04-04,0.39837,0.42433,0.42456,0.38568
2022-04-05,0.3899,0.39837,0.41581,0.38955
2022-04-06,0.35039,0.3899,0.39544,0.34987
2022-04-07,0.36273,0.35039,0.36896,0.35009
2022-04-08,0.34736,0.36273,0.36513,0.34528
2022-04-09,0.35507,0.34693,0.35565,0.34562
2022-04-10,0.34316,0.35507,0.35656,0.34316
2022-04-11,0.31267,0.34316,0.34718,0.30963
2022-04-12,0.32833,0.31267,0.33171,0.30903
2022-04-13,0.34348,0.32833,0.34695,0.32376
2022-04-14,0.33486,0.34348,0.3466,0.33122
2022-04-15,0.34246,0.33486,0.34558,0.33353
2022-04-16,0.3439,0.34246,0.34467,0.3342
2022-04-17,0.3328,0.34336,0.34505,0.33248
2022-04-18,0.33313,0.3328,0.3336,0.31134
2022-04-19,0.3527,0.33313,0.36975,0.33272
2022-04-20,0.35188,0.3527,0.35798,0.3447
2022-04-21,0.60142,0.35188,0.6511,0.35114
2022-04-22,0.51867,0.60142,0.66707,0.50197
2022-04-23,0.46826,0.51867,0.51867,0.46417
2022-04-24,0.43923,0.46826,0.49961,0.42654
2022-04-25,0.42557,0.43923,0.45045,0.39536
2022-04-26,0.43576,0.42557,0.51729,0.40307
2022-04-27,0.54276,0.43576,0.57748,0.41923
2022-04-28,0.47594,0.54276,0.58533,0.47417
2022-04-29,0.45583,0.47594,0.5281,0.44167
2022-04-30,0.38084,0.45542,0.45656,0.3782
2022-05-01,0.40654,0.38032,0.4297,0.38032
2022-05-02,0.38733,0.40654,0.41486,0.37989
2022-05-03,0.35736,0.38733,0.38925,0.35513
2022-05-04,0.39623,0.35736,0.39623,0.34284
2022-05-05,0.40091,0.39623,0.49347,0.38718
2022-05-06,0.37559,0.40091,0.40091,0.3666
2022-05-07,0.38538,0.37559,0.41993,0.37455
2022-05-08,0.38362,0.38524,0.39018,0.37635
2022-05-09,0.30286,0.38362,0.38367,0.30286
2022-05-10,0.29305,0.30286,0.34671,0.2906
2022-05-11,0.19536,0.29305,0.31228,0.1854
2022-05-12,0.17694,0.19536,0.22886,0.15761
2022-05-13,0.22027,0.17694,0.23701,0.17551
2022-05-14,0.25489,0.21975,0.26218,0.21912
2022-05-15,0.26816,0.25489,0.26841,0.24533
2022-05-16,0.28201,0.26816,0.28536,0.2631
2022-05-17,0.29963,0.28201,0.29963,0.27415
2022-05-18,0.25029,0.29963,0.30049,0.25029
2022-05-19,0.2591,0.25029,0.26019,0.23472
2022-05-20,0.25978,0.2591,0.28455,0.24676
2022-05-21,0.26554,0.25964,0.26735,0.25109
2022-05-22,0.28013,0.26531,0.28963,0.26531
2022-05-23,0.26412,0.28013,0.2852,0.26355
2022-05-24,0.26186,0.26412,0.27247,0.24813
2022-05-25,0.25768,0.26186,0.27337,0.25492
2022-05-26,0.24402,0.25768,0.26269,0.23415
2022-05-27,0.23448,0.24402,0.24905,0.22855
2022-05-28,0.24056,0.23461,0.24531,0.23324
2022-05-29,0.24624,0.24056,0.2469,0.23522
2022-05-30,0.2654,0.24624,0.26641,0.24464
2022-05-31,0.26899,0.2654,0.27177,0.2536
2022-06-01,0.25939,0.26899,0.27409,0.25278
2022-06-02,0.27262,0.25939,0.27374,0.2549
2022-06-03,0.26225,0.27262,0.27446,0.25514
2022-06-04,0.25941,0.26233,0.26271,0.25495
2022-06-05,0.3023,0.25941,0.38963,0.25735
2022-06-06,0.28318,0.3023,0.30472,0.27738
2022-06-07,0.26145,0.28318,0.28397,0.25022
2022-06-08,0.25438,0.26145,0.26852,0.25091
2022-06-09,0.25715,0.25438,0.28265,0.24977
2022-06-10,0.24905,0.25715,0.26463,0.24288
2022-06-11,0.24042,0.24884,0.27571,0.23756
2022-06-12,0.20962,0.2402,0.24145,0.20373
2022-06-13,0.18309,0.20822,0.2093,0.17268
2022-06-14,0.19323,0.18309,0.19823,0.17583
2022-06-15,0.1969,0.19323,0.1976,0.17093
2022-06-16,0.18396,0.1969,0.20372,0.17906
2022-06-17,0.20074,0.18396,0.20354,0.18396
2022-06-18,0.18349,0.2009,0.20523,0.1695
2022-06-19,0.20109,0.18395,0.20633,0.1754
2022-06-20,0.20864,0.20109,0.20989,0.18231
2022-06-21,0.21455,0.20864,0.21929,0.20371
2022-06-22,0.21809,0.21455,0.23178,0.20567
2022-06-23,0.22853,0.21809,0.22923,0.21431
2022-06-24,0.23021,0.22853,0.2327,0.21603
2022-06-25,0.22728,0.23021,0.23036,0.21119
2022-06-26,0.22117,0.22781,0.2289,0.21966
2022-06-27,0.22291,0.22117,0.25468,0.21697
2022-06-28,0.22094,0.22291,0.26926,0.21812
2022-06-29,0.21992,0.22094,0.22836,0.21127
2022-06-30,0.21745,0.21992,0.22549,0.19591
2022-07-01,0.21521,0.21745,0.22248,0.20763
2022-07-02,0.21482,0.21568,0.21632,0.21011
2022-07-03,0.20823,0.21482,0.21484,0.20636
2022-07-04,0.21907,0.20823,0.22152,0.2058
2022-07-05,0.21309,0.21907,0.2207,0.20835
2022-07-06,0.2155,0.21309,0.21688,0.2104
2022-07-07,0.22007,0.2155,0.22106,0.21222
2022-07-08,0.22617,0.22007,0.2673,0.21709
2022-07-09,0.25415,0.2266,0.45943,0.22519
2022-07-10,0.23681,0.25432,0.26101,0.22869
2022-07-11,0.21337,0.23681,0.2381,0.21225
2022-07-12,0.19894,0.21337,0.21377,0.1956
2022-07-13,0.20472,0.19894,0.20565,0.18498
2022-07-14,0.2027,0.20472,0.20864,0.19359
2022-07-15,0.20029,0.2027,0.21029,0.19716
2022-07-16,0.21922,0.20033,0.23644,0.19731
2022-07-17,0.21243,0.21898,0.22444,0.20812
2022-07-18,0.22141,0.21243,0.22359,0.21129
2022-07-19,0.22571,0.22141,0.2261,0.21008
2022-07-20,0.25354,0.22571,0.2854,0.22325
2022-07-21,0.24826,0.25354,0.2601,0.23726
2022-07-22,0.24415,0.24826,0.25214,0.24093
2022-07-23,0.24236,0.24388,0.24718,0.23883
2022-07-24,0.24102,0.24225,0.24558,0.24017
2022-07-25,0.23108,0.24102,0.24333,0.22802
2022-07-26,0.23335,0.23108,0.24821,0.22678
2022-07-27,0.24495,0.23335,0.24495,0.22947
2022-07-28,0.2503,0.24495,0.25036,0.23758
2022-07-29,0.2475,0.2503,0.25225,0.24179
2022-07-30,0.2513,0.24738,0.25762,0.24544
2022-07-31,0.25519,0.25124,0.26243,0.24682
2022-08-01,0.26514,0.25519,0.28946,0.25519
2022-08-02,0.25011,0.26514,0.26514,0.24378
2022-08-03,0.2492,0.25011,0.25586,0.2441
2022-08-04,0.25113,0.2492,0.25267,0.24695
2022-08-05,0.26264,0.25113,0.26282,0.25085
2022-08-06,0.25808,0.26247,0.26345,0.25764
2022-08-07,0.2595,0.25826,0.2654,0.2554
2022-08-08,0.26202,0.2595,0.26442,0.25817
2022-08-09,0.25058,0.26202,0.26282,0.24702
2022-08-10,0.26563,0.25058,0.26563,0.2463
2022-08-11,0.26921,0.26563,0.31658,0.26545
2022-08-12,0.27763,0.26921,0.27786,0.26775
2022-08-13,0.27566,0.27763,0.28075,0.27248
2022-08-14,0.27217,0.27573,0.27845,0.26807
2022-08-15,0.27445,0.27217,0.28429,0.26729
2022-08-16,0.26933,0.27445,0.2794,0.26677
2022-08-17,0.27345,0.26933,0.27922,0.26431
2022-08-18,0.2649,0.27345,0.27433,0.2649
2022-08-19,0.22994,0.2649,0.2649,0.22974
2022-08-20,0.23292,0.23006,0.23944,0.22882
2022-08-21,0.23714,0.23283,0.239,0.23153
2022-08-22,0.23261,0.23714,0.23747,0.22276
2022-08-23,0.23402,0.23261,0.23407,0.22464
2022-08-24,0.23467,0.23402,0.23788,0.22888
2022-08-25,0.24153,0.23467,0.24281,0.23406
2022-08-26,0.22174,0.24153,0.24181,0.22006
2022-08-27,0.22105,0.22155,0.22576,0.21755
2022-08-28,0.21824,0.22095,0.23086,0.21794
2022-08-29,0.22616,0.21824,0.22675,0.21744
2022-08-30,0.22615,0.22616,0.23109,0.21993
2022-08-31,0.2293,0.22615,0.23068,0.22458
2022-09-01,0.22574,0.2293,0.2293,0.21745
2022-09-02,0.22361,0.22574,0.22624,0.2207
2022-09-03,0.22268,0.22356,0.22412,0.22055
2022-09-04,0.22486,0.22273,0.22529,0.22154
2022-09-05,0.22175,0.22486,0.22625,0.21764
2022-09-06,0.20761,0.22175,0.22455,0.20761
2022-09-07,0.21263,0.20761,0.21384,0.20341
2022-09-08,0.22242,0.21263,0.27613,0.21251
2022-09-09,0.23033,0.22242,0.2318,0.22205
2022-09-10,0.22861,0.23019,0.23134,0.22439
2022-09-11,0.23551,0.22873,0.24805,0.22873
2022-09-12,0.23545,0.23551,0.24008,0.23057
2022-09-13,0.21586,0.23545,0.23599,0.21382
2022-09-14,0.21957,0.21586,0.22042,0.21413
2022-09-15,0.21389,0.21957,0.22512,0.21289
2022-09-16,0.22418,0.21389,0.22699,0.21294
2022-09-17,0.22636,0.22418,0.22732,0.22055
2022-09-18,0.21891,0.22637,0.24336,0.21791
2022-09-19,0.21846,0.21891,0.21981,0.20899
2022-09-20,0.21306,0.21846,0.21903,0.2088
2022-09-21,0.20826,0.21306,0.22732,0.20655
2022-09-22,0.22021,0.20826,0.22646,0.20781
2022-09-23,0.22588,0.22021,0.23005,0.2134
2022-09-24,0.22625,0.22579,0.22901,0.22175
2022-09-25,0.21807,0.22672,0.22737,0.21618
2022-09-26,0.22068,0.21807,0.22105,0.20922
2022-09-27,0.22248,0.22068,0.22981,0.21514
2022-09-28,0.21943,0.22248,0.22352,0.21247
2022-09-29,0.22551,0.21943,0.23479,0.21876
2022-09-30,0.21863,0.22551,0.22551,0.21595
2022-10-01,0.21867,0.21863,0.26574,0.21681
2022-10-02,0.21347,0.21881,0.22017,0.21241
2022-10-03,0.21982,0.21347,0.22041,0.21276
2022-10-04,0.22367,0.21982,0.22424,0.21722
2022-10-05,0.22712,0.22367,0.23751,0.22136
2022-10-06,0.22391,0.22712,0.22918,0.22284
2022-10-07,0.23144,0.22391,0.23998,0.22004
2022-10-08,0.23267,0.23164,0.24912,0.22965
2022-10-09,0.22881,0.23306,0.23306,0.22513
2022-10-10,0.22288,0.22881,0.22987,0.22258
2022-10-11,0.23047,0.22288,0.23717,0.2225
2022-10-12,0.22888,0.23047,0.23407,0.22638
2022-10-13,0.22495,0.22888,0.23477,0.20924
2022-10-14,0.22334,0.22495,0.23029,0.2217
2022-10-15,0.22383,0.22329,0.22503,0.22221
2022-10-16,0.22733,0.22407,0.22956,0.22374
2022-10-17,0.23265,0.22733,0.23368,0.22467
2022-10-18,0.22927,0.23265,0.23356,0.22578
2022-10-19,0.22251,0.22927,0.22936,0.22141
2022-10-20,0.22148,0.22251,0.22705,0.22032
2022-10-21,0.22173,0.22148,0.2229,0.21188
2022-10-22,0.22249,0.22169,0.22476,0.2204
2022-10-23,0.22853,0.22249,0.22999,0.22028
2022-10-24,0.23429,0.22853,0.24495,0.22853
2022-10-25,0.23262,0.23429,0.23541,0.22569
2022-10-26,0.23723,0.23262,0.23772,0.23184
2022-10-27,0.23194,0.23723,0.23897,0.23064
2022-10-28,0.23471,0.23194,0.23506,0.22798
2022-10-29,0.23496,0.23486,0.23683,0.2326
2022-10-30,0.23458,0.23491,0.23634,0.23252
2022-10-31,0.23544,0.23458,0.24638,0.23077
2022-11-01,0.23832,0.23544,0.24228,0.23544
2022-11-02,0.22934,0.23832,0.24153,0.22623
2022-11-03,0.23166,0.22934,0.23585,0.2284
2022-11-04,0.2436,0.23166,0.2436,0.23166
2022-11-05,0.2426,0.2435,0.24589,0.24132
2022-11-06,0.23436,0.24271,0.24271,0.23411
2022-11-07,0.23528,0.23436,0.23831,0.23242
2022-11-08,0.20009,0.23528,0.23546,0.18529
2022-11-09,0.14597,0.20009,0.20594,0.14319
2022-11-10,0.17321,0.14597,0.17584,0.14536
2022-11-11,0.16601,0.17321,0.17551,0.15894
2022-11-12,0.15891,0.16621,0.17273,0.1577
2022-11-13,0.1526,0.15916,0.1632,0.14617
2022-11-14,0.15271,0.1526,0.15388,0.13912
2022-11-15,0.16517,0.15271,0.1844,0.15251
2022-11-16,0.16229,0.16517,0.16955,0.15805
2022-11-17,0.16166,0.16229,0.16672,0.15629
2022-11-18,0.167,0.16179,0.16734,0.16179
2022-11-19,0.17388,0.17102,0.1749,0.17066
2022-11-20,0.16737,0.17385,0.18529,0.16636
2022-11-21,0.16622,0.16737,0.16963,0.16043
2022-11-22,0.17568,0.16622,0.17602,0.16438
2022-11-23,0.18332,0.17568,0.18391,0.17364
2022-11-24,0.18277,0.18332,0.18692,0.17402
2022-11-25,0.18555,0.18277,0.21985,0.18262
2022-11-26,0.1812,0.18577,0.18577,0.17889
2022-11-27,0.17707,0.18112,0.18748,0.17695
2022-11-28,0.17113,0.17707,0.17764,0.16785
2022-11-29,0.17368,0.17113,0.17471,0.16957
2022-11-30,0.17932,0.17368,0.17956,0.17338
2022-12-01,0.17679,0.17928,0.17951,0.17434
2022-12-02,0.17809,0.17679,0.17842,0.17334
2022-12-03,0.17638,0.17795,0.1787,0.17596
2022-12-04,0.1795,0.17635,0.17982,0.17531
2022-12-05,0.17659,0.1795,0.1796,0.17554
2022-12-06,0.17564,0.17659,0.17747,0.17399
2022-12-07,0.1711,0.17564,0.1762,0.16647
2022-12-08,0.17542,0.1711,0.187,0.16964
2022-12-09,0.17657,0.17542,0.18123,0.17542
2022-12-10,0.18282,0.17657,0.18818,0.17481
2022-12-11,0.17703,0.18282,0.18527,0.17694
2022-12-12,0.17349,0.17703,0.17704,0.16931
2022-12-13,0.1784,0.17349,0.17926,0.16867
2022-12-14,0.17758,0.1784,0.18282,0.17627
2022-12-15,0.1726,0.17758,0.17799,0.17135
2022-12-16,0.1568,0.1726,0.17399,0.15413
2022-12-17,0.15534,0.1568,0.15928,0.14903
2022-12-18,0.15648,0.15534,0.15929,0.15443
2022-12-19,0.15025,0.15648,0.15815,0.14593
2022-12-20,0.15726,0.15025,0.1595,0.14725
2022-12-21,0.15817,0.15726,0.16765,0.1544
2022-12-22,0.15728,0.15817,0.15928,0.15452
2022-12-23,0.15948,0.15728,0.16026,0.1566
2022-12-24,0.16406,0.15948,0.17079,0.15948
2022-12-25,0.16024,0.16406,0.16408,0.15821
2022-12-26,0.15821,0.16024,0.16027,0.15485
2022-12-27,0.15369,0.15821,0.15852,0.15255
2022-12-28,0.14537,0.15369,0.15372,0.14502
2022-12-29,0.14476,0.14537,0.14652,0.14056
2022-12-30,0.14217,0.14476,0.14477,0.13946
2022-12-31,0.1452,0.14217,0.15915,0.14179
2023-01-01,0.14722,0.1452,0.14775,0.14393
2023-01-02,0.14816,0.14722,0.15094,0.14508
2023-01-03,0.14666,0.14816,0.14829,0.14541
2023-01-04,0.14914,0.14666,0.15039,0.14601
2023-01-05,0.14928,0.14914,0.15161,0.148
2023-01-06,0.15113,0.14928,0.15179,0.147
2023-01-07,0.14961,0.15113,0.15122,0.14939
2023-01-08,0.15261,0.1497,0.15261,0.1482
2023-01-09,0.15767,0.15261,0.15984,0.15214
2023-01-10,0.16071,0.15767,0.16162,0.15482
2023-01-11,0.16706,0.16071,0.16762,0.1601
2023-01-12,0.16805,0.16706,0.16824,0.16158
2023-01-13,0.17244,0.16805,0.17258,0.16522
2023-01-14,0.18085,0.17248,0.18346,0.17185
2023-01-15,0.18361,0.18085,0.19996,0.17786
2023-01-16,0.1846,0.18361,0.189,0.17962
2023-01-17,0.18776,0.1846,0.19007,0.18079
2023-01-18,0.18727,0.18776,0.25016,0.18698
2023-01-19,0.19129,0.18727,0.19236,0.18257
2023-01-20,0.19968,0.19129,0.19968,0.18524
2023-01-21,0.1954,0.19989,0.19989,0.19429
2023-01-22,0.19593,0.19544,0.19897,0.19272
2023-01-23,0.19906,0.19593,0.19945,0.19234
2023-01-24,0.19183,0.19906,0.20315,0.1898
2023-01-25,0.19753,0.19183,0.19921,0.18654
2023-01-26,0.1985,0.19753,0.2047,0.19395
2023-01-27,0.20554,0.1985,0.21616,0.19546
2023-01-28,0.20014,0.2057,0.20572,0.19787
2023-01-29,0.20368,0.20009,0.20368,0.1983
2023-01-30,0.18801,0.20368,0.20677,0.18505
2023-01-31,0.19169,0.18801,0.1921,0.18505
2023-02-01,0.19703,0.19169,0.19762,0.18539
2023-02-02,0.19955,0.19703,0.20416,0.19582
2023-02-03,0.21034,0.19955,0.21034,0.19915
2023-02-04,0.22125,0.21087,0.23598,0.20848
2023-02-05,0.21699,0.22125,0.23454,0.21015
2023-02-06,0.2215,0.21699,0.23515,0.21447
2023-02-07,0.23309,0.2215,0.23868,0.21845
2023-02-08,0.22722,0.23309,0.23314,0.22099
2023-02-09,0.21264,0.22722,0.2396,0.2089
2023-02-10,0.21285,0.21264,0.2191,0.20536
2023-02-11,0.21454,0.21291,0.21583,0.20827
2023-02-12,0.22092,0.21447,0.23272,0.21447
2023-02-13,0.21097,0.22092,0.22174,0.20308
2023-02-14,0.21532,0.21097,0.21571,0.20315
2023-02-15,0.23723,0.21532,0.23904,0.21527
2023-02-16,0.22715,0.23723,0.23968,0.22619
2023-02-17,0.24011,0.22715,0.24011,0.2262
2023-02-18,0.2407,0.24085,0.24938,0.23649
2023-02-19,0.23816,0.24076,0.24076,0.2331
2023-02-20,0.24739,0.23816,0.24771,0.23305
2023-02-21,0.24004,0.24739,0.24981,0.23491
2023-02-22,0.24262,0.24004,0.24457,0.22535
2023-02-23,0.24228,0.24262,0.24576,0.23479
2023-02-24,0.25052,0.24228,0.25937,0.23675
2023-02-25,0.24345,0.2507,0.2522,0.23754
2023-02-26,0.24276,0.24334,0.24438,0.23827
2023-02-27,0.23931,0.24276,0.24293,0.23575
2023-02-28,0.2352,0.23931,0.23978,0.23307
2023-03-01,0.23948,0.2352,0.2408,0.23014
2023-03-02,0.23017,0.23948,0.23996,0.2263
2023-03-03,0.21334,0.23017,0.23017,0.20843
2023-03-04,0.2128,0.21339,0.21557,0.21097
2023-03-05,0.21395,0.21352,0.21576,0.21065
2023-03-06,0.20988,0.21395,0.21395,0.20558
2023-03-07,0.20289,0.20988,0.21076,0.19826
2023-03-08,0.18878,0.20289,0.20338,0.18792
2023-03-09,0.17549,0.18878,0.19162,0.17321
2023-03-10,0.17651,0.17549,0.17681,0.16595
2023-03-11,0.17782,0.17644,0.18066,0.17076
2023-03-12,0.18936,0.17768,0.19009,0.17287
2023-03-13,0.20142,0.18936,0.20281,0.18399
2023-03-14,0.20908,0.20142,0.21284,0.19812
2023-03-15,0.19871,0.20908,0.21089,0.19478
2023-03-16,0.2048,0.19871,0.2048,0.19601
2023-03-17,0.21671,0.2048,0.21671,0.20237
2023-03-18,0.21442,0.21665,0.22336,0.21243
2023-03-19,0.2173,0.21394,0.21912,0.21107
2023-03-20,0.21328,0.2173,0.22227,0.21236
2023-03-21,0.21232,0.21328,0.21635,0.20115
2023-03-22,0.20324,0.21232,0.21232,0.20083
2023-03-23,0.20982,0.20324,0.21228,0.20147
2023-03-24,0.20365,0.20982,0.21016,0.20165
2023-03-25,0.20242,0.20387,0.2066,0.20117
2023-03-26,0.20923,0.20247,0.22351,0.20236
2023-03-27,0.19506,0.20923,0.20923,0.19147
2023-03-28,0.19706,0.19506,0.19747,0.18943
2023-03-29,0.20343,0.19706,0.20497,0.19594
2023-03-30,0.2097,0.20343,0.22297,0.20289
2023-03-31,0.21227,0.2097,0.21353,0.20041
2023-04-01,0.2165,0.21313,0.21777,0.21153
2023-04-02,0.20784,0.2165,0.21815,0.20547
2023-04-03,0.20831,0.20784,0.21205,0.20134
2023-04-04,0.20952,0.20831,0.21098,0.20414
2023-04-05,0.2226,0.20952,0.22316,0.20842
2023-04-06,0.25357,0.2226,0.35307,0.22183
2023-04-07,0.2343,0.25357,0.25765,0.23313
2023-04-08,0.22115,0.2343,0.2343,0.21933
2023-04-09,0.22076,0.22101,0.22219,0.2158
2023-04-10,0.2251,0.22076,0.22667,0.21491
2023-04-11,0.22365,0.2251,0.22697,0.22185
2023-04-12,0.21616,0.22365,0.22365,0.21022
2023-04-13,0.22016,0.21616,0.22091,0.21291
2023-04-14,0.22608,0.22016,0.22671,0.21952
2023-04-15,0.22387,0.22715,0.22715,0.222
2023-04-16,0.23591,0.22402,0.24212,0.22264
2023-04-17,0.24706,0.23591,0.27647,0.23291
2023-04-18,0.25038,0.24706,0.26606,0.24201
2023-04-19,0.22704,0.25038,0.25387,0.22227
2023-04-20,0.22417,0.22704,0.22994,0.21842
2023-04-21,0.21645,0.22417,0.22435,0.21277
2023-04-22,0.22211,0.2166,0.23545,0.21542
2023-04-23,0.21965,0.22225,0.23364,0.21419
2023-04-24,0.2147,0.21965,0.21965,0.21016
2023-04-25,0.21554,0.2147,0.21554,0.20623
2023-04-26,0.21199,0.21554,0.22101,0.20713
2023-04-27,0.21338,0.21199,0.215,0.20687
2023-04-28,0.21422,0.21338,0.21468,0.20877
2023-04-29,0.21587,0.21422,0.21617,0.21253
2023-04-30,0.21418,0.21573,0.22146,0.21243
2023-05-01,0.20733,0.21418,0.21674,0.20585
2023-05-02,0.20986,0.20733,0.21146,0.20556
2023-05-03,0.20803,0.20986,0.20995,0.20144
2023-05-04,0.20963,0.20803,0.21156,0.20512
2023-05-05,0.21393,0.20963,0.21416,0.20582
2023-05-06,0.20845,0.21407,0.21407,0.20597
2023-05-07,0.20901,0.20845,0.21222,0.20752
2023-05-08,0.19806,0.20901,0.21001,0.19559
2023-05-09,0.20158,0.19806,0.20158,0.19267
2023-05-10,0.20309,0.20158,0.20933,0.1957
2023-05-11,0.19549,0.20309,0.20315,0.19298
2023-05-12,0.19475,0.19549,0.19549,0.18758
2023-05-13,0.19366,0.19475,0.19577,0.19286
2023-05-14,0.19314,0.19371,0.19493,0.19025
2023-05-15,0.19807,0.19314,0.19811,0.19204
2023-05-16,0.1964,0.19807,0.19807,0.19431
2023-05-17,0.19877,0.1964,0.19907,0.19413
2023-05-18,0.19541,0.19877,0.19899,0.19399
2023-05-19,0.19664,0.19541,0.20013,0.19525
2023-05-20,0.19645,0.19664,0.19677,0.19497
2023-05-21,0.19168,0.19658,0.19846,0.19163
2023-05-22,0.19248,0.19168,0.19272,0.18914
2023-05-23,0.1942,0.19248,0.19521,0.19124
2023-05-24,0.18602,0.1942,0.19516,0.18358
2023-05-25,0.18255,0.18602,0.18674,0.18165
2023-05-26,0.18496,0.18255,0.18498,0.18159
2023-05-27,0.18622,0.18496,0.18642,0.18319
2023-05-28,0.18983,0.18636,0.1907,0.18532
2023-05-29,0.18738,0.18983,0.19133,0.18665
2023-05-30,0.18707,0.18738,0.18843,0.18528
2023-05-31,0.18168,0.18707,0.18734,0.17966
2023-06-01,0.18056,0.18168,0.18193,0.17822
2023-06-02,0.18592,0.18056,0.18646,0.17866
2023-06-03,0.18508,0.18592,0.18633,0.18271
2023-06-04,0.18633,0.18503,0.1876,0.18369
2023-06-05,0.17757,0.18633,0.19855,0.17578
2023-06-06,0.17819,0.17757,0.17944,0.16955
2023-06-07,0.17334,0.17819,0.18556,0.17159
2023-06-08,0.17515,0.17334,0.17672,0.1715
2023-06-09,0.17487,0.17515,0.17688,0.17257
2023-06-10,0.15543,0.17487,0.17487,0.15143
2023-06-11,0.15971,0.15543,0.15984,0.1548
2023-06-12,0.15734,0.15971,0.15971,0.15469
2023-06-13,0.15682,0.15734,0.16068,0.1556
2023-06-14,0.15188,0.15682,0.15838,0.15091
2023-06-15,0.15476,0.15188,0.15548,0.15049
2023-06-16,0.15885,0.15476,0.16351,0.15339
2023-06-17,0.15924,0.15885,0.16194,0.15711
2023-06-18,0.15789,0.15924,0.16187,0.1572
2023-06-19,0.16036,0.15789,0.1616,0.15732
2023-06-20,0.16379,0.16036,0.16425,0.15761
2023-06-21,0.17027,0.16379,0.17039,0.16356
2023-06-22,0.17215,0.17027,0.17607,0.16991
2023-06-23,0.1797,0.17215,0.18046,0.172
2023-06-24,0.18397,0.17975,0.18467,0.1777
2023-06-25,0.18596,0.18397,0.18704,0.17851
2023-06-26,0.18069,0.18596,0.18651,0.17859
2023-06-27,0.18272,0.18069,0.1837,0.17805
2023-06-28,0.17083,0.18272,0.18324,0.17083
2023-06-29,0.1726,0.17083,0.17552,0.17008
2023-06-30,0.1784,0.1726,0.17998,0.16865
2023-07-01,0.18645,0.17845,0.19807,0.17717
2023-07-02,0.18203,0.18691,0.18691,0.17848
2023-07-03,0.18255,0.18203,0.18354,0.17999
2023-07-04,0.18538,0.18255,0.18582,0.17966
2023-07-05,0.18157,0.18538,0.18877,0.17945
2023-07-06,0.17624,0.18157,0.18579,0.17608
2023-07-07,0.178,0.17624,0.17867,0.17435
2023-07-08,0.17843,0.178,0.17998,0.17409
2023-07-09,0.17964,0.17823,0.18447,0.17812
2023-07-10,0.18127,0.17964,0.18225,0.17534
2023-07-11,0.20132,0.18127,0.29267,0.17984
2023-07-12,0.24012,0.20132,0.27669,0.19367
2023-07-13,0.19981,0.24012,0.30051,0.1968
2023-07-14,0.19612,0.19981,0.21186,0.19128
2023-07-15,0.19231,0.19612,0.19694,0.19004
2023-07-16,0.19099,0.19237,0.19591,0.18972
2023-07-17,0.18942,0.19099,0.1929,0.18626
2023-07-18,0.18478,0.18942,0.18986,0.18174
2023-07-19,0.186,0.18478,0.18724,0.18418
2023-07-20,0.18668,0.186,0.19726,0.18565
2023-07-21,0.18705,0.18668,0.18858,0.18577
2023-07-22,0.18999,0.18705,0.19513,0.18705
2023-07-23,0.19139,0.19005,0.20278,0.18969
2023-07-24,0.18194,0.19139,0.19169,0.17974
2023-07-25,0.18246,0.18194,0.18371,0.17978
2023-07-26,0.18374,0.18246,0.18542,0.18012
2023-07-27,0.18337,0.18374,0.18435,0.18097
2023-07-28,0.18704,0.18337,0.18732,0.18188
2023-07-29,0.19269,0.18704,0.19393,0.18567
2023-07-30,0.18726,0.19299,0.19912,0.18472
2023-07-31,0.18869,0.18726,0.19161,0.18724
