TIMESTAMP,XEM_OPEN_PRICE_USDT,XEM_HIGH_PRICE_USDT,XEM_LOW_PRICE_USDT,XEM_CLOSE_PRICE_USDT,XEM_FIRST_TRADE_PRICE_USDT,XEM_HIGH_TRADE_PRICE_USDT,XEM_LOW_TRADE_PRICE_USDT,XEM_LAST_TRADE_PRICE_USDT,XEM_TOTAL_TRADE_COUNT,XEM_TOTAL_TRADES_BUY,XEM_TOTAL_TRADES_SELL,XEM_VOLUME_USDT,XEM_QUOTE_VOLUME,XEM_VOLUME_BUY,XEM_QUOTE_VOLUME_BUY,XEM_VOLUME_SELL,XEM_QUOTE_VOLUME_SELL
2021-04-16,0.4375,0.46,0.3989,0.4568,0.4376,0.46,0.3989,0.4568,217484,109944,107540,246307320.87,105334533.550782,118713477.8,50887500.051253,127593843.07,54447033.499529
2021-04-17,0.4568,0.5268,0.4352,0.4701,0.4565,0.5268,0.4352,0.4701,442310,232655,209655,502251398.37,239699330.565484,249316627.02,119226742.152849,252934771.35,120472588.412635
2021-04-18,0.4701,0.474,0.345,0.4036,0.4703,0.474,0.345,0.4036,343277,152587,190690,357326441.58,142652752.736201,172871849.29,68942285.025499,184454592.29,73710467.710702
2021-04-19,0.4036,0.4158,0.367,0.3762,0.4037,0.4158,0.367,0.3762,155029,75139,79890,179995417.45,70939613.81526,87408040.38,34413865.775462,92587377.07,36525748.039798
2021-04-20,0.3762,0.385,0.3388,0.3714,0.3765,0.385,0.3388,0.3714,118856,58306,60550,143668101.43,52413418.333776,70370513.54,25676143.185897,73297587.89,26737275.147879
2021-04-21,0.3714,0.3829,0.3531,0.3568,0.3714,0.3829,0.3531,0.3568,91607,44847,46760,116025489.63,42991192.53717,56171418.59,20835376.119381,59854071.04,22155816.417789
2021-04-22,0.3568,0.3643,0.2975,0.2984,0.3566,0.3643,0.2975,0.2984,132258,62533,69725,182188565.86,61494280.305713,87223631.79,29426960.008445,94964934.07,32067320.297268
2021-04-23,0.2984,0.3035,0.2247,0.2888,0.298,0.3035,0.2247,0.2888,227399,114586,112813,391088321.63,104741925.664087,194486966.53,52167390.515176,196601355.1,52574535.148911
2021-04-24,0.2888,0.2929,0.2626,0.2693,0.2882,0.2929,0.2626,0.2693,101047,50786,50261,131429491.3,36517911.40411,67672547.65,18814866.945632,63756943.65,17703044.458478
2021-04-25,0.2693,0.2998,0.2506,0.2701,0.2693,0.2998,0.2506,0.2701,87225,43943,43282,120178614.76,33289159.683351,62720716.5,17384923.622727,57457898.26,15904236.060624
2021-04-26,0.2701,0.3163,0.2664,0.314,0.2702,0.3163,0.2664,0.314,105266,54760,50506,143304121.77,42809950.322965,74785260.27,22338575.751493,68518861.5,20471374.571472
2021-04-27,0.314,0.3555,0.3075,0.347,0.3135,0.3555,0.3075,0.347,121974,61759,60215,153554555.83,51388673.497255,78602413.78,26300566.365898,74952142.05,25088107.131357
2021-04-28,0.347,0.3599,0.3068,0.3334,0.3471,0.3599,0.3068,0.3334,117096,56690,60406,147990550.71,48931178.311552,73926738.33,24421497.72943,74063812.38,24509680.582122
2021-04-29,0.3334,0.3497,0.3201,0.3352,0.3334,0.3497,0.3201,0.3352,132287,68820,63467,180865704.97,60706440.310147,93181020.02,31322118.953575,87684684.95,29384321.356572
2021-04-30,0.3352,0.3576,0.3259,0.3526,0.3352,0.3576,0.3259,0.3526,103679,53589,50090,126799897.19,43612703.211543,63865634.18,21972739.692471,62934263.01,21639963.519072
2021-05-01,0.3526,0.3538,0.3333,0.3511,0.3523,0.3538,0.3333,0.3511,84272,41848,42424,106297070.5,36801778.411243,52569224.51,18200417.775486,53727845.99,18601360.635757
2021-05-02,0.3511,0.3516,0.3294,0.3406,0.3511,0.3516,0.3294,0.3406,73354,36887,36467,89121308.84,30398220.710508,42946206.86,14651663.456056,46175101.98,15746557.254452
2021-05-03,0.3406,0.3594,0.3397,0.3486,0.3409,0.3594,0.3397,0.3486,113898,57382,56516,138379807.33,48425295.816428,67088325.17,23490622.288579,71291482.16,24934673.527849
2021-05-04,0.3486,0.3488,0.3014,0.3095,0.3486,0.3488,0.3014,0.3095,118710,54199,64511,134373182.71,43401836.490121,64190815.19,20713396.139532,70182367.52,22688440.350589
2021-05-05,0.3095,0.39,0.305,0.3714,0.3094,0.39,0.305,0.3714,254523,131747,122776,289010933.41,103847329.40971,147689924.35,53033972.690957,141321009.06,50813356.718753
2021-05-06,0.3714,0.4078,0.356,0.3878,0.3715,0.4078,0.356,0.3878,341471,178550,162921,363770985.5,139507891.175673,186356187.62,71519334.241893,177414797.88,67988556.93378
2021-05-07,0.3878,0.4313,0.3589,0.3972,0.3878,0.4313,0.3589,0.3972,341569,178726,162843,362971967.75,144652935.397374,183349776.1,73173433.708156,179622191.65,71479501.689218
2021-05-08,0.3972,0.4056,0.3771,0.3811,0.3976,0.4056,0.3771,0.3811,121509,61003,60506,138512750.74,54333637.570266,68038894.09,26694225.068468,70473856.65,27639412.501798
2021-05-09,0.3811,0.3942,0.348,0.3767,0.3815,0.3942,0.348,0.3767,144911,68046,76865,159382367.54,58796560.388219,74026994.16,27329662.97878,85355373.38,31466897.409439
2021-05-10,0.3767,0.387,0.3136,0.3337,0.3765,0.387,0.3136,0.3337,181974,83184,98790,198915470.83,71594353.368416,92743478.88,33431879.641522,106171991.95,38162473.726894
2021-05-11,0.3337,0.3635,0.3214,0.3593,0.3337,0.3635,0.3214,0.3593,110285,54927,55358,132945215.29,45579850.876296,65773703.47,22559697.786791,67171511.82,23020153.089505
2021-05-12,0.3593,0.3708,0.2895,0.3,0.3594,0.3708,0.2895,0.3,134150,61393,72757,174118938.24,59447248.405179,83039830.91,28486379.733592,91079107.33,30960868.671587
2021-05-13,0.3,0.3244,0.2808,0.3093,0.3002,0.3244,0.2808,0.3093,145856,71926,73930,199004159.45,60376022.652827,98407373.39,29873044.548076,100596786.06,30502978.104751
2021-05-14,0.3093,0.3289,0.3038,0.3194,0.3092,0.3289,0.3038,0.3194,80174,38084,42090,96743624.85,30806039.731684,44053245.12,14017154.67229,52690379.73,16788885.059394
2021-05-15,0.3194,0.3248,0.2952,0.2971,0.3194,0.3248,0.2952,0.2971,87213,42843,44370,104972079.99,32516761.296202,52135413.0,16173478.702316,52836666.99,16343282.593886
2021-05-16,0.2971,0.3264,0.2813,0.2993,0.2969,0.3264,0.2813,0.2993,100896,49702,51194,125835959.34,38269545.222397,63554203.99,19345985.379278,62281755.35,18923559.843119
2021-05-17,0.2993,0.2998,0.2576,0.2754,0.2993,0.2998,0.2576,0.2754,105523,51540,53983,137509660.68,37979450.444744,64775662.93,17899549.115246,72733997.75,20079901.329498
2021-05-18,0.2754,0.2928,0.2726,0.2886,0.2754,0.2928,0.2726,0.2886,73891,37894,35997,104017645.47,29535174.296586,53889839.39,15300193.855474,50127806.08,14234980.441112
2021-05-19,0.2886,0.292,0.15,0.1917,0.2888,0.292,0.15,0.1917,210302,98684,111618,330785009.62,73179821.516188,161221743.36,35915513.451192,169563266.26,37264308.064996
2021-05-20,0.1917,0.2489,0.171,0.2235,0.1918,0.2489,0.171,0.2235,139088,64115,74973,170320496.04,35978621.280793,91555615.93,19351112.862342,78764880.11,16627508.418451
2021-05-21,0.2235,0.2389,0.1785,0.2026,0.2233,0.2389,0.1785,0.2026,101019,50047,50972,135816972.93,28876770.135791,72798319.3,15508139.918244,63018653.63,13368630.217547
2021-05-22,0.2026,0.216,0.1825,0.1933,0.2026,0.216,0.1825,0.1933,76417,38488,37929,99715247.34,19637975.318596,52829408.88,10415838.633785,46885838.46,9222136.684811
2021-05-23,0.1933,0.1986,0.1355,0.1625,0.1933,0.1986,0.1355,0.1625,88298,44059,44239,126432398.2,20790035.641492,66445956.75,10951449.74094,59986441.45,9838585.900552
2021-05-24,0.1625,0.1937,0.1555,0.1924,0.1626,0.1937,0.1555,0.1924,99243,47241,52002,149984363.19,26554682.039174,74086584.6,13076230.639039,75897778.59,13478451.400135
2021-05-25,0.1924,0.1974,0.1695,0.1888,0.1925,0.1974,0.1695,0.1888,74551,37174,37377,115421174.0,21170970.553016,60105204.19,11018493.947003,55315969.81,10152476.606013
2021-05-26,0.1888,0.2145,0.1853,0.2143,0.1886,0.2145,0.1853,0.2143,78957,39534,39423,111176920.52,22342078.650488,54512605.62,10953281.0399,56664314.9,11388797.610588
2021-05-27,0.2143,0.218,0.195,0.2044,0.2144,0.218,0.195,0.2044,63536,32388,31148,86591156.7,18006084.531265,44172161.49,9197328.249203,42418995.21,8808756.282062
2021-05-28,0.2044,0.2076,0.1739,0.1803,0.2044,0.2076,0.1739,0.1803,60724,29249,31475,96376493.04,18050713.054656,47456306.32,8863004.290157,48920186.72,9187708.764499
2021-05-29,0.1803,0.1894,0.1687,0.1757,0.1806,0.1894,0.1687,0.1757,46405,23334,23071,58352479.4,10327660.185949,29223562.74,5171815.790727,29128916.66,5155844.395222
2021-05-30,0.1757,0.1875,0.1662,0.182,0.1756,0.1875,0.1662,0.182,36344,18530,17814,55272697.46,9924255.385575,27663665.61,4968965.297696,27609031.85,4955290.087879
2021-05-31,0.182,0.198,0.1721,0.1951,0.1821,0.198,0.1721,0.1951,42604,22291,20313,59866842.86,11082198.412878,31135966.21,5769045.625778,28730876.65,5313152.7871
2021-06-01,0.1951,0.1973,0.181,0.1884,0.1952,0.1973,0.181,0.1884,38097,19325,18772,60850512.99,11442536.072056,30667137.33,5764625.004613,30183375.66,5677911.067443
2021-06-02,0.1884,0.1976,0.184,0.1948,0.1884,0.1976,0.184,0.1948,28455,14986,13469,45036970.68,8636501.134846,22612903.39,4338813.602117,22424067.29,4297687.532729
2021-06-03,0.1948,0.207,0.191,0.2069,0.1948,0.207,0.191,0.2069,42177,22217,19960,64157833.94,12822604.693402,32623816.11,6523413.879783,31534017.83,6299190.813619
2021-06-04,0.2069,0.207,0.1784,0.1872,0.207,0.207,0.1784,0.1872,52040,24477,27563,76745789.09,14426756.780867,36667678.92,6889596.260249,40078110.17,7537160.520618
2021-06-05,0.1872,0.1954,0.1758,0.1807,0.1874,0.1954,0.1758,0.1807,38317,18895,19422,73195949.44,13575360.928298,33278133.57,6163787.574852,39917815.87,7411573.353446
2021-06-06,0.1807,0.1903,0.1795,0.1876,0.1808,0.1903,0.1795,0.1876,28894,16722,12172,53319764.05,9896731.406915,27172380.05,5044102.136474,26147384.0,4852629.270441
2021-06-07,0.1876,0.1928,0.1691,0.1713,0.1877,0.1928,0.1691,0.1713,32576,15525,17051,61688905.32,11361868.789494,29919851.31,5536945.702712,31769054.01,5824923.086782
2021-06-08,0.1713,0.1731,0.1536,0.1645,0.1713,0.1731,0.1536,0.1645,35324,16815,18509,63005287.26,10276745.265478,29190399.5,4763226.117871,33814887.76,5513519.147607
2021-06-09,0.1645,0.1756,0.1579,0.1743,0.1645,0.1756,0.1579,0.1743,32472,16065,16407,65650167.05,11024927.287385,30615510.22,5138328.302519,35034656.83,5886598.984866
2021-06-10,0.1743,0.1775,0.166,0.1701,0.1746,0.1775,0.166,0.1701,27073,13985,13088,49442915.54,8499034.017802,24979768.17,4295789.973468,24463147.37,4203244.044334
2021-06-11,0.1701,0.1735,0.1618,0.1641,0.1703,0.1735,0.1618,0.1641,21861,10893,10968,49821480.5,8401335.687201,26109398.55,4408918.770103,23712081.95,3992416.917098
2021-06-12,0.1641,0.1641,0.1527,0.1573,0.164,0.1641,0.1527,0.1573,21623,10344,11279,50550524.08,7968735.796016,22671456.09,3573422.215018,27879067.99,4395313.580998
2021-06-13,0.1573,0.1676,0.1535,0.1656,0.1575,0.1676,0.1535,0.1656,17014,8906,8108,35171576.89,5622208.683069,17677062.61,2826513.231877,17494514.28,2795695.451192
2021-06-14,0.1656,0.1741,0.1622,0.1734,0.1656,0.1741,0.1622,0.1734,27406,14703,12703,56961730.46,9516181.261639,32212820.11,5385265.333601,24748910.35,4130915.928038
2021-06-15,0.1734,0.1809,0.1685,0.1761,0.1733,0.1809,0.1685,0.1761,28481,14485,13996,55772418.35,9680506.900322,28363415.45,4925092.809383,27409002.9,4755414.090939
2021-06-16,0.1761,0.1768,0.1631,0.165,0.1761,0.1768,0.1631,0.165,26158,12634,13524,55647119.17,9421614.391337,26441141.44,4479575.471645,29205977.73,4942038.919692
2021-06-17,0.165,0.1701,0.1589,0.1627,0.165,0.1701,0.1589,0.1627,13437,6099,7338,27381539.73,4504208.840968,12632543.49,2080424.640823,14748996.24,2423784.200145
2021-06-18,0.1627,0.1632,0.1467,0.1522,0.1628,0.1632,0.1467,0.1522,22785,10916,11869,51764051.87,8033900.323024,24496546.71,3805095.045276,27267505.16,4228805.277748
2021-06-19,0.1522,0.1531,0.1468,0.147,0.1521,0.1531,0.1468,0.147,16274,8037,8237,36043559.49,5404969.851287,17407358.51,2610749.237658,18636200.98,2794220.613629
2021-06-20,0.147,0.1476,0.1326,0.1422,0.1469,0.1476,0.1326,0.1422,32772,15887,16885,74217451.53,10342889.933672,36135991.48,5035653.330173,38081460.05,5307236.603499
2021-06-21,0.1422,0.1437,0.1063,0.1065,0.1423,0.1437,0.1063,0.1065,55846,25596,30250,139445827.0,17199440.290284,65849098.81,8112947.721624,73596728.19,9086492.56866
2021-06-22,0.1065,0.1118,0.0852,0.0962,0.1066,0.1118,0.0852,0.0962,70625,35051,35574,183067450.59,18057118.545416,92297515.31,9123271.925872,90769935.28,8933846.619544
2021-06-23,0.0962,0.1176,0.0914,0.1128,0.0963,0.1176,0.0914,0.1128,41547,21405,20142,110312236.12,11818764.814437,53668384.69,5748813.334833,56643851.43,6069951.479604
2021-06-24,0.1128,0.1183,0.1059,0.1169,0.1128,0.1183,0.1059,0.1169,21391,11339,10052,59309730.86,6694016.334734,32467804.05,3664129.658374,26841926.81,3029886.67636
2021-06-25,0.1169,0.1198,0.1053,0.1057,0.1169,0.1198,0.1053,0.1057,32479,15740,16739,82045134.01,9096684.606848,40278946.27,4466339.688256,41766187.74,4630344.918592
2021-06-26,0.1057,0.1101,0.1016,0.1081,0.1057,0.1101,0.1016,0.1081,25063,12429,12634,64455359.18,6777392.863808,32202550.02,3384946.074138,32252809.16,3392446.78967
2021-06-27,0.1081,0.1141,0.1055,0.1127,0.108,0.1141,0.1055,0.1127,17860,9117,8743,53168123.04,5790393.525278,27438488.6,2987637.224389,25729634.44,2802756.300889
2021-06-28,0.1127,0.118,0.11,0.117,0.1129,0.118,0.11,0.117,20699,10898,9801,63655659.87,7251017.00467,34904976.94,3977061.882869,28750682.93,3273955.121801
2021-06-29,0.117,0.1351,0.1164,0.1285,0.1171,0.1351,0.1164,0.1285,42121,22501,19620,104108020.55,13269650.390282,54479419.66,6938670.013227,49628600.89,6330980.377055
2021-06-30,0.1285,0.136,0.1192,0.1348,0.1284,0.136,0.1192,0.1348,41142,20624,20518,115725648.24,14496684.920104,56413720.26,7081770.006875,59311927.98,7414914.913229
2021-07-01,0.1348,0.1363,0.1237,0.1279,0.1348,0.1363,0.1237,0.1279,31128,15524,15604,67993378.84,8769421.904122,33503454.75,4318919.081667,34489924.09,4450502.822455
2021-07-02,0.1279,0.1316,0.1232,0.1315,0.1278,0.1316,0.1232,0.1315,17949,9171,8778,46044698.9,5829021.837662,21083724.69,2672878.621647,24960974.21,3156143.216015
2021-07-03,0.1315,0.1366,0.1281,0.1347,0.1314,0.1366,0.1281,0.1347,15161,8101,7060,33211829.07,4419230.297797,17094206.63,2276225.54297,16117622.44,2143004.754827
2021-07-04,0.1347,0.1403,0.1298,0.1376,0.1348,0.1403,0.1298,0.1376,18018,9239,8779,39997418.76,5432016.504859,20638251.25,2804123.612832,19359167.51,2627892.892027
2021-07-05,0.1376,0.1376,0.1253,0.1305,0.1376,0.1376,0.1253,0.1305,25654,12877,12777,66620882.16,8796858.058663,33181005.76,4387089.206168,33439876.4,4409768.852495
2021-07-06,0.1305,0.138,0.1285,0.1335,0.1303,0.138,0.1285,0.1335,24672,12495,12177,57228260.3,7575655.591984,28538606.56,3778296.89148,28689653.74,3797358.700504
2021-07-07,0.1335,0.1358,0.1307,0.1324,0.1335,0.1358,0.1307,0.1324,21226,10699,10527,50447683.38,6737891.027973,26349502.45,3520919.097498,24098180.93,3216971.930475
2021-07-08,0.1324,0.1325,0.1206,0.1221,0.1324,0.1325,0.1206,0.1221,20871,9775,11096,45152617.48,5702315.712986,19513901.27,2461551.574464,25638716.21,3240764.138522
2021-07-09,0.1221,0.1246,0.1151,0.1238,0.122,0.1246,0.1151,0.1238,16774,8107,8667,37787923.85,4519435.888607,18533779.43,2215799.26368,19254144.42,2303636.624927
2021-07-10,0.1238,0.1253,0.1185,0.1211,0.1236,0.1253,0.1185,0.1211,11458,5796,5662,30118273.49,3650208.952369,15221645.93,1845009.866296,14896627.56,1805199.086073
2021-07-11,0.1211,0.124,0.1183,0.1225,0.1211,0.124,0.1183,0.1225,13197,6650,6547,40167587.33,4893846.673374,19560517.62,2384057.555063,20607069.71,2509789.118311
2021-07-12,0.1225,0.1249,0.1171,0.1197,0.1226,0.1249,0.1171,0.1197,13233,6326,6907,30927794.95,3752354.381752,15153226.33,1839329.379924,15774568.62,1913025.001828
2021-07-13,0.1197,0.1206,0.1133,0.1162,0.1197,0.1206,0.1133,0.1162,12920,6241,6679,29847042.27,3503093.283727,14439897.24,1694759.961062,15407145.03,1808333.322665
2021-07-14,0.1162,0.1179,0.1074,0.1148,0.1162,0.1179,0.1074,0.1148,17724,9129,8595,40449816.29,4559450.58102,20286934.36,2286081.869324,20162881.93,2273368.711696
2021-07-15,0.1148,0.1251,0.1124,0.1219,0.1149,0.1251,0.1124,0.1219,36327,18017,18310,93222948.09,11006532.71766,46260185.0,5466609.821705,46962763.09,5539922.895955
2021-07-16,0.1219,0.1509,0.1193,0.1396,0.122,0.1509,0.1193,0.1396,209138,108234,100904,515207936.16,72380410.808979,259640276.98,36464852.962133,255567659.18,35915557.846846
2021-07-17,0.1396,0.17,0.1385,0.1582,0.1395,0.17,0.1385,0.1582,190952,100470,90482,457226982.04,72296470.122716,229793544.43,36313404.978297,227433437.61,35983065.144419
2021-07-18,0.1582,0.1627,0.1408,0.1424,0.1583,0.1627,0.1408,0.1424,91840,48719,43121,224639772.27,33095869.753881,111676637.58,16455537.229439,112963134.69,16640332.524442
2021-07-19,0.1424,0.1557,0.1276,0.13,0.1424,0.1557,0.1276,0.13,75153,36730,38423,219930347.49,30872409.679291,106111135.31,14921166.99758,113819212.18,15951242.681711
2021-07-20,0.13,0.1354,0.112,0.1292,0.1299,0.1354,0.112,0.1292,75381,38605,36776,226876620.63,27632010.385434,112630713.04,13723432.274658,114245907.59,13908578.110776
2021-07-21,0.1292,0.1417,0.1202,0.1386,0.1293,0.1417,0.1202,0.1386,60554,31554,29000,133186605.79,17661594.857329,67054686.27,8893843.288401,66131919.52,8767751.568928
2021-07-22,0.1386,0.1481,0.1334,0.1434,0.1387,0.1481,0.1334,0.1434,58978,32313,26665,121533299.39,17201742.153327,63632920.3,9009190.23726,57900379.09,8192551.916067
2021-07-23,0.1434,0.1477,0.1357,0.144,0.1433,0.1477,0.1357,0.144,34556,17762,16794,84953737.92,12023925.703743,41705243.4,5902876.558605,43248494.52,6121049.145138
2021-07-24,0.144,0.1487,0.1411,0.1456,0.1441,0.1487,0.1411,0.1456,30805,16778,14027,80404942.43,11653791.523483,41452411.36,6004835.551839,38952531.07,5648955.971644
2021-07-25,0.1456,0.1535,0.1399,0.1486,0.1453,0.1535,0.1399,0.1486,45730,23692,22038,119514669.28,17528427.737684,59208417.76,8678809.469381,60306251.52,8849618.268303
2021-07-26,0.1486,0.1724,0.1476,0.1515,0.1486,0.1724,0.1476,0.1515,71892,38814,33078,131021672.73,20831599.265049,67514121.13,10734782.796172,63507551.6,10096816.468877
2021-07-27,0.1515,0.1652,0.1494,0.1597,0.1514,0.1652,0.1494,0.1597,46370,24488,21882,118288574.47,18679211.199289,59359276.57,9375034.250003,58929297.9,9304176.949286
2021-07-28,0.1597,0.167,0.155,0.1612,0.1597,0.167,0.155,0.1612,29718,15412,14306,66935457.48,10683205.41011,34124331.74,5446667.694458,32811125.74,5236537.715652
2021-07-29,0.1612,0.1693,0.1564,0.1681,0.1613,0.1693,0.1564,0.1681,28417,14304,14113,62018009.7,10091886.214287,31110695.66,5065325.379661,30907314.04,5026560.834626
2021-07-30,0.1681,0.1737,0.1575,0.1735,0.1682,0.1737,0.1575,0.1735,33356,16813,16543,60494159.26,10018057.890655,31148994.94,5162988.327766,29345164.32,4855069.562889
2021-07-31,0.1735,0.179,0.1669,0.1761,0.1734,0.179,0.1669,0.1761,34518,17753,16765,57256786.73,9943977.365032,29252845.83,5084590.558269,28003940.9,4859386.806763
2021-08-01,0.1761,0.1854,0.1676,0.1694,0.1761,0.1854,0.1676,0.1694,35652,18633,17019,61098673.72,10877313.190308,31558139.91,5617257.606069,29540533.81,5260055.584239
2021-08-02,0.1694,0.1736,0.1648,0.1696,0.169,0.1736,0.1648,0.1696,17390,8334,9056,35715604.11,6046003.952096,17974871.79,3044166.480806,17740732.32,3001837.47129
2021-08-03,0.1696,0.172,0.1578,0.1624,0.1696,0.172,0.1578,0.1624,16225,7938,8287,32696934.51,5298022.622262,15963092.94,2586055.196127,16733841.57,2711967.426135
2021-08-04,0.1624,0.1682,0.1573,0.1659,0.1625,0.1682,0.1573,0.1659,13539,7001,6538,27536379.22,4493276.895264,13575398.94,2216410.900017,13960980.28,2276865.995247
2021-08-05,0.1659,0.17,0.1594,0.1687,0.166,0.17,0.1594,0.1687,17855,9233,8622,36176796.08,5961401.67914,17037359.76,2807567.507322,19139436.32,3153834.171818
2021-08-06,0.1687,0.1744,0.1649,0.1727,0.1688,0.1744,0.1649,0.1727,21441,11000,10441,36959853.09,6248217.783439,18443517.94,3119509.205772,18516335.15,3128708.577667
2021-08-07,0.1727,0.1871,0.1711,0.1862,0.1727,0.1871,0.1711,0.1862,51160,27809,23351,71541509.75,12957778.96853,36848841.68,6676391.145141,34692668.07,6281387.823389
2021-08-08,0.1862,0.189,0.1728,0.1752,0.1863,0.189,0.1728,0.1752,27205,14560,12645,45351478.26,8190948.983813,21677144.52,3909996.443741,23674333.74,4280952.540072
2021-08-09,0.1752,0.1876,0.1692,0.183,0.1754,0.1876,0.1692,0.183,26866,14411,12455,44086469.07,7926848.930742,22736509.6,4089134.916005,21349959.47,3837714.014737
2021-08-10,0.183,0.1922,0.1774,0.189,0.1829,0.1922,0.1774,0.189,38620,20561,18059,67505677.75,12435593.64433,35439932.84,6528351.558143,32065744.91,5907242.086187
2021-08-11,0.189,0.205,0.188,0.1953,0.1889,0.205,0.188,0.1953,70191,38756,31435,100157750.85,19687991.289295,53749119.84,10569632.102048,46408631.01,9118359.187247
2021-08-12,0.1953,0.2043,0.1807,0.1878,0.1952,0.2043,0.1807,0.1878,41963,22277,19686,64518915.36,12361279.979131,31931546.47,6123829.588696,32587368.89,6237450.390435
2021-08-13,0.1878,0.2036,0.1854,0.2033,0.1878,0.2036,0.1854,0.2033,36753,20525,16228,48508057.89,9568820.860792,25554592.07,5043254.357487,22953465.82,4525566.503305
2021-08-14,0.2033,0.2159,0.1947,0.2133,0.2031,0.2159,0.1947,0.2133,67564,35079,32485,90251607.1,18468166.410906,46823381.44,9580491.709685,43428225.66,8887674.701221
2021-08-15,0.2133,0.2196,0.2037,0.2179,0.2133,0.2196,0.2037,0.2179,54730,29990,24740,69349805.05,14613505.478833,35240734.76,7430316.980684,34109070.29,7183188.498149
2021-08-16,0.2179,0.2294,0.2122,0.2141,0.2177,0.2294,0.2122,0.2141,76408,41504,34904,91634862.5,20220814.658021,45060158.91,9944160.468565,46574703.59,10276654.189456
2021-08-17,0.2141,0.2169,0.1941,0.196,0.2138,0.2169,0.1941,0.196,54687,28629,26058,77799587.72,16178496.026382,38614455.81,8022229.242861,39185131.91,8156266.783521
2021-08-18,0.196,0.1987,0.1824,0.1909,0.1961,0.1987,0.1824,0.1909,43418,22044,21374,73770126.07,14091034.050982,37253423.86,7119608.901489,36516702.21,6971425.149493
2021-08-19,0.1909,0.2012,0.1851,0.2011,0.1908,0.2012,0.1851,0.2011,33494,17502,15992,63980049.2,12293499.593073,32331747.17,6218129.03692,31648302.03,6075370.556153
