TIMESTAMP,ANT_CLOSE_PRICE_USD,ANT_OPEN_PRICE_USD,ANT_HIGH_PRICE_USD,ANT_LOW_PRICE_USD
2024-07-20,9.3336,9.4698,9.8814,9.266
2024-07-21,9.1315,9.3336,9.4636,9.0036
2024-07-22,8.6652,9.1319,9.3286,8.4329
2024-07-23,9.2689,8.6603,9.462,8.2438
2024-07-24,8.593,9.2663,9.536,8.4933
2024-07-25,8.1171,8.5933,8.6373,7.8028
2024-07-26,8.2263,8.1182,8.4687,7.9842
2024-07-27,8.1696,8.2256,8.3379,8.1043
2024-07-28,8.1174,8.1744,8.3214,8.0121
2024-07-29,8.844,8.1197,9.8318,8.1123
2024-07-30,8.4637,8.8555,9.2527,8.2706
2024-07-31,8.1882,8.4721,8.698,8.1396
2024-08-01,8.0833,8.184,8.3294,7.7262
2024-08-02,8.0904,8.0762,9.2014,7.8959
2024-08-03,7.7044,8.0904,8.4624,7.5164
2024-08-04,7.5336,7.6555,8.466,7.3999
2024-08-05,6.4789,7.5302,7.583,5.9423
2024-08-06,7.4097,6.4548,7.9822,6.426
2024-08-07,7.4304,7.4097,7.9453,7.1636
2024-08-08,7.5212,7.4434,7.7191,7.1684
2024-08-09,7.3193,7.5212,7.6266,7.1826
2024-08-10,7.2692,7.3113,7.4119,7.181
2024-08-11,7.3227,7.2708,7.9846,6.9555
2024-08-12,7.4366,7.3462,7.6593,7.101
2024-08-13,7.4019,7.4518,7.5913,7.2513
2024-08-14,7.2157,7.4015,7.4919,7.1946
2024-08-15,7.0453,7.2175,7.4284,6.9646
2024-08-16,7.0799,7.0467,7.4267,7.0173
2024-08-17,7.1493,7.0851,7.1974,6.949
2024-08-18,7.1034,7.1496,7.2904,7.0575
2024-08-19,6.9616,7.1037,7.1334,6.8546
2024-08-20,7.0008,6.9614,7.1343,6.8792
2024-08-21,7.0308,6.9967,7.0551,6.8942
2024-08-22,7.0037,7.0317,7.177,6.8854
2024-08-23,7.3347,6.9731,7.5962,6.9015
2024-08-24,7.3746,7.3373,7.6387,7.2379
2024-08-25,7.1558,7.3746,7.398,7.1113
2024-08-26,7.4941,7.1518,8.2455,7.0756
2024-08-27,6.9956,7.4904,7.5074,6.914
2024-08-28,6.8149,6.998,7.0999,6.6475
2024-08-29,6.7519,6.818,6.858,6.562
2024-08-30,6.347,6.7707,6.8103,6.1229
2024-08-31,6.4639,6.3544,6.7331,6.097
2024-09-01,6.2118,6.4701,6.6057,6.0924
2024-09-02,6.2455,6.2292,6.9948,6.0802
2024-09-03,6.2652,6.25,6.4121,6.1792
2024-09-04,6.1734,6.2615,6.2964,6.0075
2024-09-05,5.9036,6.1736,6.1959,5.889
2024-09-06,5.4107,5.9054,6.0735,5.3624
2024-09-07,5.9091,5.4578,5.9924,5.3655
2024-09-08,5.8137,5.9061,6.0382,5.5511
2024-09-09,5.9253,5.831,5.9523,5.7412
2024-09-10,6.0159,5.9253,6.1096,5.7738
2024-09-11,5.9883,6.0159,6.1223,5.8121
2024-09-12,5.9475,5.9883,5.9925,5.8455
2024-09-13,6.0634,5.9475,6.1142,5.8834
2024-09-14,6.008,6.0634,6.098,5.982
2024-09-15,5.9613,6.008,6.044,5.914
2024-09-16,5.7647,5.9613,5.9895,5.2044
2024-09-17,5.8588,5.7647,5.9044,5.7136
2024-09-18,5.8078,5.8588,5.8613,5.7516
2024-09-19,6.2014,5.8078,6.2553,5.8058
2024-09-20,6.7418,6.2014,7.0562,6.1422
2024-09-21,6.5668,6.7418,6.7421,6.3872
2024-09-22,6.4164,6.5668,6.6007,6.3031
2024-09-23,6.6624,6.4164,6.7921,6.3982
2024-09-24,6.6321,6.6624,6.8508,6.401
2024-09-25,6.4886,6.6321,6.6669,6.2936
2024-09-26,6.4507,6.4886,6.6692,6.3899
2024-09-27,6.5199,6.4507,6.5199,6.4503
2024-09-28,6.5199,6.5199,6.5199,6.5199
2024-10-07,6.19,6.22,6.581,6.19
2024-10-08,6.065,6.19,6.375,6.065
2024-10-09,6.22,6.065,6.381,5.903
2024-10-10,5.98,6.22,6.234,5.9
2024-10-11,6.25,5.98,6.35,5.936
2024-10-12,6.278,6.25,6.278,6.038
2024-10-13,6.15,6.278,6.581,5.937
2024-10-14,6.322,6.15,7.099,6.15
2024-10-15,6.431,6.322,6.678,6.322
2024-10-16,6.557,6.431,6.998,6.431
2024-10-17,6.52,6.557,6.983,6.235
2024-10-18,6.52,6.52,6.52,6.52
2024-10-24,5.8685,5.8685,5.8685,5.8685
2024-10-25,5.8685,5.8685,5.8685,5.8685
2024-10-26,5.8685,5.8685,5.8685,5.8685
2024-10-27,5.8685,5.8685,5.8685,5.8685
2024-10-28,5.8685,5.8685,5.8685,5.8685
2024-10-29,5.8685,5.8685,5.8685,5.8685
2024-10-30,5.8685,5.8685,5.8685,5.8685
2024-10-31,5.8685,5.8685,5.8685,5.8685
2024-11-01,5.8685,5.8685,5.8685,5.8685
2024-11-02,5.8685,5.8685,5.8685,5.8685
2024-11-03,5.8685,5.8685,5.8685,5.8685
2024-11-04,5.8685,5.8685,5.8685,5.8685
2024-11-05,5.8685,5.8685,5.8685,5.8685
2024-11-06,5.8685,5.8685,5.8685,5.8685
2024-11-07,5.4257,5.8685,5.8685,5.4257
2024-11-08,5.1,5.4257,5.4257,5.1
2024-11-09,5.1,5.1,5.1,5.1
2024-11-10,5.1,5.1,5.1,5.1
2024-11-11,7.7991,5.1,7.7991,5.1
2024-11-12,7.7991,7.7991,7.7991,7.7991
2024-11-13,7.7991,7.7991,7.7991,7.7991
2024-11-14,7.7991,7.7991,7.7991,7.7991
2024-11-15,7.7991,7.7991,7.7991,7.7991
2024-11-16,7.7991,7.7991,7.7991,7.7991
2024-11-17,7.7991,7.7991,7.7991,7.7991
2024-11-18,7.7991,7.7991,7.7991,7.7991
2024-11-19,7.7991,7.7991,7.7991,7.7991
2024-11-20,7.7991,7.7991,7.7991,7.7991
2024-11-21,7.7991,7.7991,7.7991,7.7991
2024-11-22,7.7991,7.7991,7.7991,7.7991
2024-11-23,7.7991,7.7991,7.7991,7.7991
2024-11-24,7.7991,7.7991,7.7991,7.7991
2024-11-25,7.7991,7.7991,7.7991,7.7991
2024-11-26,7.7991,7.7991,7.7991,7.7991
2024-11-27,7.7991,7.7991,7.7991,7.7991
2024-11-28,7.7991,7.7991,7.7991,7.7991
2024-11-29,7.7991,7.7991,7.7991,7.7991
2024-11-30,7.7991,7.7991,7.7991,7.7991
2024-12-01,7.7991,7.7991,7.7991,7.7991
2024-12-02,7.7991,7.7991,7.7991,7.7991
2024-12-03,7.7991,7.7991,7.7991,7.7991
2024-12-04,7.7991,7.7991,7.7991,7.7991
2024-12-05,7.7991,7.7991,7.7991,7.7991
2024-12-06,7.7991,7.7991,7.7991,7.7991
2024-12-07,7.7991,7.7991,7.7991,7.7991
2024-12-08,7.7991,7.7991,7.7991,7.7991
2024-12-09,0.9362,7.7991,7.7991,0.9362
2024-12-10,0.9362,0.9362,0.9362,0.9362
2024-12-11,0.9362,0.9362,0.9362,0.9362
2024-12-12,0.9362,0.9362,0.9362,0.9362
2024-12-13,0.9362,0.9362,0.9362,0.9362
2024-12-14,0.9362,0.9362,0.9362,0.9362
2024-12-15,0.9362,0.9362,0.9362,0.9362
2024-12-16,0.9362,0.9362,0.9362,0.9362
2024-12-17,0.9362,0.9362,0.9362,0.9362
2024-12-18,0.9362,0.9362,0.9362,0.9362
2024-12-19,0.9362,0.9362,0.9362,0.9362
2024-12-20,0.9362,0.9362,0.9362,0.9362
2024-12-21,0.9362,0.9362,0.9362,0.9362
2024-12-22,0.9362,0.9362,0.9362,0.9362
2024-12-23,0.9362,0.9362,0.9362,0.9362
2024-12-24,0.9362,0.9362,0.9362,0.9362
2024-12-25,0.9362,0.9362,0.9362,0.9362
2024-12-26,0.9362,0.9362,0.9362,0.9362
2024-12-27,0.9362,0.9362,0.9362,0.9362
2024-12-28,0.9362,0.9362,0.9362,0.9362
2024-12-29,0.9362,0.9362,0.9362,0.9362
2024-12-30,0.9362,0.9362,0.9362,0.9362
2024-12-31,0.9362,0.9362,0.9362,0.9362
2025-01-01,0.9362,0.9362,0.9362,0.9362
2025-01-02,0.9362,0.9362,0.9362,0.9362
2025-01-03,0.9362,0.9362,0.9362,0.9362
2025-01-04,0.9362,0.9362,0.9362,0.9362
2025-01-05,0.9362,0.9362,0.9362,0.9362
2025-01-06,0.9362,0.9362,0.9362,0.9362
2025-01-07,0.9362,0.9362,0.9362,0.9362
2025-01-08,0.9362,0.9362,0.9362,0.9362
2025-01-09,0.9362,0.9362,0.9362,0.9362
2025-01-10,0.9362,0.9362,0.9362,0.9362
2025-01-11,0.9362,0.9362,0.9362,0.9362
2025-01-14,0.9362,0.9362,0.9362,0.9362
2025-01-15,0.9362,0.9362,0.9362,0.9362
2025-01-16,0.9362,0.9362,0.9362,0.9362
2025-01-17,0.9362,0.9362,0.9362,0.9362
2025-01-18,0.9362,0.9362,0.9362,0.9362
2025-01-19,0.9362,0.9362,0.9362,0.9362
2025-01-20,0.9362,0.9362,0.9362,0.9362
2025-01-21,0.9362,0.9362,0.9362,0.9362
2025-01-22,0.9362,0.9362,0.9362,0.9362
2025-01-23,0.9362,0.9362,0.9362,0.9362
2025-01-24,0.9362,0.9362,0.9362,0.9362
2025-01-25,0.9362,0.9362,0.9362,0.9362
2025-01-26,0.9362,0.9362,0.9362,0.9362
2025-01-27,0.9362,0.9362,0.9362,0.9362
2025-01-28,0.9362,0.9362,0.9362,0.9362
2025-01-29,0.9362,0.9362,0.9362,0.9362
2025-01-30,0.9362,0.9362,0.9362,0.9362
2025-01-31,0.9362,0.9362,0.9362,0.9362
2025-02-01,0.9362,0.9362,0.9362,0.9362
2025-02-02,0.9362,0.9362,0.9362,0.9362
2025-02-03,0.9362,0.9362,0.9362,0.9362
2025-02-04,0.9362,0.9362,0.9362,0.9362
2025-02-05,0.9362,0.9362,0.9362,0.9362
2025-02-06,0.9362,0.9362,0.9362,0.9362
2025-02-07,0.9362,0.9362,0.9362,0.9362
2025-02-08,0.9362,0.9362,0.9362,0.9362
2025-02-09,0.9362,0.9362,0.9362,0.9362
2025-02-10,0.9362,0.9362,0.9362,0.9362
2025-02-11,0.9362,0.9362,0.9362,0.9362
2025-02-12,0.9362,0.9362,0.9362,0.9362
2025-02-13,0.9362,0.9362,0.9362,0.9362
2025-02-14,0.9362,0.9362,0.9362,0.9362
2025-02-15,0.9362,0.9362,0.9362,0.9362
2025-02-16,0.9362,0.9362,0.9362,0.9362
2025-02-17,0.9362,0.9362,0.9362,0.9362
2025-02-18,0.9362,0.9362,0.9362,0.9362
2025-02-19,0.9362,0.9362,0.9362,0.9362
2025-02-20,0.9362,0.9362,0.9362,0.9362
2025-02-21,0.9362,0.9362,0.9362,0.9362
2025-02-22,0.9362,0.9362,0.9362,0.9362
2025-02-23,0.9362,0.9362,0.9362,0.9362
2025-02-24,0.9362,0.9362,0.9362,0.9362
2025-02-25,0.9362,0.9362,0.9362,0.9362
2025-02-26,0.9362,0.9362,0.9362,0.9362
2025-02-27,0.9362,0.9362,0.9362,0.9362
2025-02-28,0.9362,0.9362,0.9362,0.9362
2025-03-01,0.9362,0.9362,0.9362,0.9362
2025-03-02,0.9362,0.9362,0.9362,0.9362
2025-03-03,0.9362,0.9362,0.9362,0.9362
2025-03-04,0.9362,0.9362,0.9362,0.9362
2025-03-05,0.9362,0.9362,0.9362,0.9362
2025-03-06,0.9362,0.9362,0.9362,0.9362
2025-03-07,0.9362,0.9362,0.9362,0.9362
2025-03-08,0.9362,0.9362,0.9362,0.9362
2025-03-09,0.9362,0.9362,0.9362,0.9362
2025-03-10,0.9362,0.9362,0.9362,0.9362
2025-03-11,0.9362,0.9362,0.9362,0.9362
2025-03-12,0.9362,0.9362,0.9362,0.9362
2025-03-13,0.9362,0.9362,0.9362,0.9362
2025-03-14,0.9362,0.9362,0.9362,0.9362
2025-03-15,0.9362,0.9362,0.9362,0.9362
2025-03-16,0.9362,0.9362,0.9362,0.9362
2025-03-17,0.9362,0.9362,0.9362,0.9362
2025-03-18,0.9362,0.9362,0.9362,0.9362
2025-03-19,0.9362,0.9362,0.9362,0.9362
2025-03-20,0.9362,0.9362,0.9362,0.9362
2025-03-21,0.9362,0.9362,0.9362,0.9362
2025-03-22,0.9362,0.9362,0.9362,0.9362
2025-03-23,0.9362,0.9362,0.9362,0.9362
2025-03-24,0.9362,0.9362,0.9362,0.9362
2025-03-25,0.9362,0.9362,0.9362,0.9362
2025-03-26,0.9362,0.9362,0.9362,0.9362
2025-03-27,0.9362,0.9362,0.9362,0.9362
2025-03-28,0.9362,0.9362,0.9362,0.9362
2025-03-29,0.9362,0.9362,0.9362,0.9362
2025-03-30,0.9362,0.9362,0.9362,0.9362
2025-03-31,0.9362,0.9362,0.9362,0.9362
2025-04-01,0.9362,0.9362,0.9362,0.9362
2025-04-02,0.9362,0.9362,0.9362,0.9362
2025-04-03,0.9362,0.9362,0.9362,0.9362
2025-04-04,0.9362,0.9362,0.9362,0.9362
2025-04-05,0.9362,0.9362,0.9362,0.9362
2025-04-06,0.9362,0.9362,0.9362,0.9362
2025-04-07,0.9362,0.9362,0.9362,0.9362
2025-04-08,0.9362,0.9362,0.9362,0.9362
2025-04-09,0.9362,0.9362,0.9362,0.9362
2025-04-10,0.9362,0.9362,0.9362,0.9362
2025-04-11,0.9362,0.9362,0.9362,0.9362
2025-04-12,0.9362,0.9362,0.9362,0.9362
2025-04-13,0.9362,0.9362,0.9362,0.9362
2025-04-14,0.9362,0.9362,0.9362,0.9362
2025-04-15,0.9362,0.9362,0.9362,0.9362
2025-04-16,0.9362,0.9362,0.9362,0.9362
2025-04-17,0.9362,0.9362,0.9362,0.9362
2025-04-22,0.9362,0.9362,0.9362,0.9362
2025-04-23,0.9362,0.9362,0.9362,0.9362
2025-04-24,0.9362,0.9362,0.9362,0.9362
2025-04-25,0.9362,0.9362,0.9362,0.9362
2025-04-26,0.9362,0.9362,0.9362,0.9362
2025-04-27,0.9362,0.9362,0.9362,0.9362
2025-04-28,0.9362,0.9362,0.9362,0.9362
2025-04-29,0.9362,0.9362,0.9362,0.9362
2025-04-30,0.9362,0.9362,0.9362,0.9362
2025-05-01,0.9362,0.9362,0.9362,0.9362
2025-05-02,0.9362,0.9362,0.9362,0.9362
2025-05-03,0.9362,0.9362,0.9362,0.9362
2025-05-04,0.9362,0.9362,0.9362,0.9362
2025-05-05,0.9362,0.9362,0.9362,0.9362
2025-05-06,0.9362,0.9362,0.9362,0.9362
2025-05-07,0.9362,0.9362,0.9362,0.9362
2025-05-08,0.9362,0.9362,0.9362,0.9362
2025-05-09,0.9362,0.9362,0.9362,0.9362
2025-05-10,0.9362,0.9362,0.9362,0.9362
2025-05-11,0.9362,0.9362,0.9362,0.9362
2025-05-12,0.9362,0.9362,0.9362,0.9362
2025-05-13,0.9362,0.9362,0.9362,0.9362
2025-05-14,0.9362,0.9362,0.9362,0.9362
2025-05-15,0.9362,0.9362,0.9362,0.9362
2025-05-16,0.9362,0.9362,0.9362,0.9362
2025-05-17,0.9362,0.9362,0.9362,0.9362
2025-05-18,0.9362,0.9362,0.9362,0.9362
2025-05-19,0.9362,0.9362,0.9362,0.9362
2025-05-20,0.9362,0.9362,0.9362,0.9362
2025-05-21,0.9362,0.9362,0.9362,0.9362
2025-05-22,0.9362,0.9362,0.9362,0.9362
2025-05-23,0.9362,0.9362,0.9362,0.9362
2025-05-24,0.9362,0.9362,0.9362,0.9362
2025-05-25,0.9362,0.9362,0.9362,0.9362
2025-05-26,0.9362,0.9362,0.9362,0.9362
2025-05-27,0.9362,0.9362,0.9362,0.9362
2025-05-28,0.9362,0.9362,0.9362,0.9362
2025-05-29,0.9362,0.9362,0.9362,0.9362
2025-05-30,0.9362,0.9362,0.9362,0.9362
2025-05-31,0.9362,0.9362,0.9362,0.9362
2025-06-01,0.9362,0.9362,0.9362,0.9362
2025-06-02,0.9362,0.9362,0.9362,0.9362
2025-06-03,0.9362,0.9362,0.9362,0.9362
2025-06-04,0.9362,0.9362,0.9362,0.9362
2025-06-05,0.9362,0.9362,0.9362,0.9362
2025-06-06,0.9362,0.9362,0.9362,0.9362
2025-06-07,0.9362,0.9362,0.9362,0.9362
2025-06-08,0.9362,0.9362,0.9362,0.9362
2025-06-09,0.9362,0.9362,0.9362,0.9362
2025-06-10,0.9362,0.9362,0.9362,0.9362
2025-06-11,0.9362,0.9362,0.9362,0.9362
2025-06-12,0.9362,0.9362,0.9362,0.9362
2025-06-13,0.9362,0.9362,0.9362,0.9362
2025-06-14,0.9362,0.9362,0.9362,0.9362
2025-06-15,0.9362,0.9362,0.9362,0.9362
2025-06-16,0.9362,0.9362,0.9362,0.9362
2025-06-17,0.9362,0.9362,0.9362,0.9362
2025-06-18,0.9362,0.9362,0.9362,0.9362
