,Time,BTC_Confirmed_Transaction_Count,ETH_Confirmed_Transaction_Count,XRP_Confirmed_Transaction_Count,DOGE_Confirmed_Transaction_Count,LTC_Confirmed_Transaction_Count,BCH_Confirmed_Transaction_Count,XMR_Confirmed_Transaction_Count,DASH_Confirmed_Transaction_Count,ZEC_Confirmed_Transaction_Count
687,2010-11-21,9904.0,,,,,,,,
688,2010-11-22,180.0,,,,,,,,
689,2010-11-23,201.0,,,,,,,,
690,2010-11-24,3759.0,,,,,,,,
691,2010-11-25,4802.0,,,,,,,,
692,2010-11-26,1120.0,,,,,,,,
693,2010-11-27,265.0,,,,,,,,
694,2010-11-28,282.0,,,,,,,,
695,2010-11-29,245.0,,,,,,,,
696,2010-11-30,252.0,,,,,,,,
697,2010-12-01,324.0,,,,,,,,
698,2010-12-02,272.0,,,,,,,,
699,2010-12-03,195.0,,,,,,,,
700,2010-12-04,189.0,,,,,,,,
701,2010-12-05,195.0,,,,,,,,
702,2010-12-06,224.0,,,,,,,,
703,2010-12-07,334.0,,,,,,,,
704,2010-12-08,285.0,,,,,,,,
705,2010-12-09,263.0,,,,,,,,
706,2010-12-10,226.0,,,,,,,,
707,2010-12-11,375.0,,,,,,,,
708,2010-12-12,472.0,,,,,,,,
709,2010-12-13,505.0,,,,,,,,
710,2010-12-14,482.0,,,,,,,,
711,2010-12-15,446.0,,,,,,,,
712,2010-12-16,358.0,,,,,,,,
713,2010-12-17,296.0,,,,,,,,
714,2010-12-18,338.0,,,,,,,,
715,2010-12-19,367.0,,,,,,,,
716,2010-12-20,773.0,,,,,,,,
717,2010-12-21,434.0,,,,,,,,
718,2010-12-22,502.0,,,,,,,,
719,2010-12-23,374.0,,,,,,,,
720,2010-12-24,383.0,,,,,,,,
721,2010-12-25,466.0,,,,,,,,
722,2010-12-26,439.0,,,,,,,,
723,2010-12-27,360.0,,,,,,,,
724,2010-12-28,492.0,,,,,,,,
725,2010-12-29,348.0,,,,,,,,
726,2010-12-30,424.0,,,,,,,,
727,2010-12-31,393.0,,,,,,,,
728,2011-01-01,478.0,,,,,,,,
729,2011-01-02,394.0,,,,,,,,
730,2011-01-03,972.0,,,,,,,,
731,2011-01-04,838.0,,,,,,,,
732,2011-01-05,1156.0,,,,,,,,
733,2011-01-06,553.0,,,,,,,,
734,2011-01-07,856.0,,,,,,,,
735,2011-01-08,1266.0,,,,,,,,
736,2011-01-09,1060.0,,,,,,,,
737,2011-01-10,1150.0,,,,,,,,
738,2011-01-11,1190.0,,,,,,,,
739,2011-01-12,995.0,,,,,,,,
740,2011-01-13,1078.0,,,,,,,,
741,2011-01-14,1081.0,,,,,,,,
742,2011-01-15,805.0,,,,,,,,
743,2011-01-16,757.0,,,,,,,,
744,2011-01-17,649.0,,,,,,,,
745,2011-01-18,677.0,,,,,,,,
746,2011-01-19,748.0,,,,,,,,
747,2011-01-20,738.0,,,,,,,,
748,2011-01-21,992.0,,,,,,,,
749,2011-01-22,1257.0,,,,,,,,
750,2011-01-23,911.0,,,,,,,,
751,2011-01-24,1131.0,,,,,,,,
752,2011-01-25,733.0,,,,,,,,
753,2011-01-26,825.0,,,,,,,,
754,2011-01-27,681.0,,,,,,,,
755,2011-01-28,923.0,,,,,,,,
756,2011-01-29,1186.0,,,,,,,,
757,2011-01-30,2436.0,,,,,,,,
758,2011-01-31,1223.0,,,,,,,,
759,2011-02-01,849.0,,,,,,,,
760,2011-02-02,738.0,,,,,,,,
761,2011-02-03,629.0,,,,,,,,
762,2011-02-04,760.0,,,,,,,,
763,2011-02-05,653.0,,,,,,,,
764,2011-02-06,732.0,,,,,,,,
765,2011-02-07,689.0,,,,,,,,
766,2011-02-08,678.0,,,,,,,,
767,2011-02-09,1035.0,,,,,,,,
768,2011-02-10,1848.0,,,,,,,,
769,2011-02-11,2169.0,,,,,,,,
770,2011-02-12,1716.0,,,,,,,,
771,2011-02-13,1624.0,,,,,,,,
772,2011-02-14,1810.0,,,,,,,,
773,2011-02-15,1999.0,,,,,,,,
774,2011-02-16,1858.0,,,,,,,,
775,2011-02-17,2019.0,,,,,,,,
776,2011-02-18,1844.0,,,,,,,,
777,2011-02-19,1422.0,,,,,,,,
778,2011-02-20,1741.0,,,,,,,,
779,2011-02-21,1776.0,,,,,,,,
780,2011-02-22,1985.0,,,,,,,,
781,2011-02-23,2020.0,,,,,,,,
782,2011-02-24,1902.0,,,,,,,,
783,2011-02-25,1835.0,,,,,,,,
784,2011-02-26,1676.0,,,,,,,,
785,2011-02-27,2025.0,,,,,,,,
786,2011-02-28,1570.0,,,,,,,,
787,2011-03-01,2599.0,,,,,,,,
788,2011-03-02,1841.0,,,,,,,,
789,2011-03-03,3018.0,,,,,,,,
790,2011-03-04,1761.0,,,,,,,,
791,2011-03-05,1771.0,,,,,,,,
792,2011-03-06,1757.0,,,,,,,,
793,2011-03-07,1715.0,,,,,,,,
794,2011-03-08,2253.0,,,,,,,,
795,2011-03-09,1674.0,,,,,,,,
796,2011-03-10,1551.0,,,,,,,,
797,2011-03-11,1754.0,,,,,,,,
798,2011-03-12,2816.0,,,,,,,,
799,2011-03-13,2594.0,,,,,,,,
800,2011-03-14,2531.0,,,,,,,,
801,2011-03-15,2742.0,,,,,,,,
802,2011-03-16,3047.0,,,,,,,,
803,2011-03-17,3226.0,,,,,,,,
804,2011-03-18,2251.0,,,,,,,,
805,2011-03-19,3074.0,,,,,,,,
806,2011-03-20,3939.0,,,,,,,,
807,2011-03-21,5707.0,,,,,,,,
808,2011-03-22,2119.0,,,,,,,,
809,2011-03-23,4413.0,,,,,,,,
810,2011-03-24,2012.0,,,,,,,,
811,2011-03-25,1826.0,,,,,,,,
812,2011-03-26,3197.0,,,,,,,,
813,2011-03-27,2320.0,,,,,,,,
814,2011-03-28,2763.0,,,,,,,,
815,2011-03-29,2555.0,,,,,,,,
816,2011-03-30,1600.0,,,,,,,,
817,2011-03-31,1894.0,,,,,,,,
818,2011-04-01,1403.0,,,,,,,,
819,2011-04-02,1592.0,,,,,,,,
820,2011-04-03,1630.0,,,,,,,,
821,2011-04-04,2131.0,,,,,,,,
822,2011-04-05,1925.0,,,,,,,,
823,2011-04-06,1716.0,,,,,,,,
824,2011-04-07,1530.0,,,,,,,,
825,2011-04-08,1601.0,,,,,,,,
826,2011-04-09,1577.0,,,,,,,,
827,2011-04-10,1571.0,,,,,,,,
828,2011-04-11,1780.0,,,,,,,,
829,2011-04-12,1914.0,,,,,,,,
830,2011-04-13,2177.0,,,,,,,,
831,2011-04-14,2721.0,,,,,,,,
832,2011-04-15,1882.0,,,,,,,,
833,2011-04-16,1981.0,,,,,,,,
834,2011-04-17,2077.0,,,,,,,,
835,2011-04-18,2887.0,,,,,,,,
836,2011-04-19,3444.0,,,,,,,,
837,2011-04-20,2825.0,,,,,,,,
838,2011-04-21,1768.0,,,,,,,,
839,2011-04-22,1921.0,,,,,,,,
840,2011-04-23,2138.0,,,,,,,,
841,2011-04-24,2111.0,,,,,,,,
842,2011-04-25,2400.0,,,,,,,,
843,2011-04-26,3260.0,,,,,,,,
844,2011-04-27,4397.0,,,,,,,,
845,2011-04-28,2871.0,,,,,,,,
846,2011-04-29,3334.0,,,,,,,,
847,2011-04-30,4284.0,,,,,,,,
848,2011-05-01,3770.0,,,,,,,,
849,2011-05-02,2898.0,,,,,,,,
850,2011-05-03,2739.0,,,,,,,,
851,2011-05-04,2603.0,,,,,,,,
852,2011-05-05,3245.0,,,,,,,,
853,2011-05-06,3072.0,,,,,,,,
854,2011-05-07,3673.0,,,,,,,,
855,2011-05-08,2679.0,,,,,,,,
856,2011-05-09,3277.0,,,,,,,,
857,2011-05-10,2968.0,,,,,,,,
858,2011-05-11,2899.0,,,,,,,,
859,2011-05-12,3192.0,,,,,,,,
860,2011-05-13,3857.0,,,,,,,,
861,2011-05-14,4172.0,,,,,,,,
862,2011-05-15,3550.0,,,,,,,,
863,2011-05-16,4102.0,,,,,,,,
864,2011-05-17,4207.0,,,,,,,,
865,2011-05-18,5293.0,,,,,,,,
866,2011-05-19,4492.0,,,,,,,,
867,2011-05-20,4575.0,,,,,,,,
868,2011-05-21,4744.0,,,,,,,,
869,2011-05-22,5030.0,,,,,,,,
870,2011-05-23,5459.0,,,,,,,,
871,2011-05-24,5566.0,,,,,,,,
872,2011-05-25,5951.0,,,,,,,,
873,2011-05-26,6671.0,,,,,,,,
874,2011-05-27,4686.0,,,,,,,,
875,2011-05-28,4858.0,,,,,,,,
876,2011-05-29,4573.0,,,,,,,,
877,2011-05-30,5183.0,,,,,,,,
878,2011-05-31,5913.0,,,,,,,,
879,2011-06-01,6352.0,,,,,,,,
880,2011-06-02,6946.0,,,,,,,,
881,2011-06-03,8239.0,,,,,,,,
882,2011-06-04,8587.0,,,,,,,,
883,2011-06-05,8384.0,,,,,,,,
884,2011-06-06,9470.0,,,,,,,,
885,2011-06-07,8832.0,,,,,,,,
886,2011-06-08,11630.0,,,,,,,,
887,2011-06-09,11954.0,,,,,,,,
888,2011-06-10,11046.0,,,,,,,,
889,2011-06-11,10645.0,,,,,,,,
890,2011-06-12,12207.0,,,,,,,,
891,2011-06-13,11019.0,,,,,,,,
892,2011-06-14,13911.0,,,,,,,,
893,2011-06-15,12326.0,,,,,,,,
894,2011-06-16,12566.0,,,,,,,,
895,2011-06-17,11110.0,,,,,,,,
896,2011-06-18,11366.0,,,,,,,,
897,2011-06-19,11249.0,,,,,,,,
898,2011-06-20,10991.0,,,,,,,,
899,2011-06-21,9451.0,,,,,,,,
900,2011-06-22,11259.0,,,,,,,,
901,2011-06-23,10178.0,,,,,,,,
902,2011-06-24,10706.0,,,,,,,,
903,2011-06-25,9550.0,,,,,,,,
904,2011-06-26,9836.0,,,,,,,,
905,2011-06-27,11582.0,,,,,,,,
906,2011-06-28,10559.0,,,,,,,,
907,2011-06-29,9830.0,,,,,,,,
908,2011-06-30,9445.0,,,,,,,,
909,2011-07-01,10430.0,,,,,,,,
910,2011-07-02,7849.0,,,,,,,,
911,2011-07-03,8199.0,,,,,,,,
912,2011-07-04,9434.0,,,,,,,,
913,2011-07-05,8826.0,,,,,,,,
914,2011-07-06,10362.0,,,,,,,,
915,2011-07-07,9049.0,,,,,,,,
916,2011-07-08,8363.0,,,,,,,,
917,2011-07-09,7702.0,,,,,,,,
918,2011-07-10,8255.0,,,,,,,,
919,2011-07-11,10366.0,,,,,,,,
920,2011-07-12,8006.0,,,,,,,,
921,2011-07-13,9002.0,,,,,,,,
922,2011-07-14,8572.0,,,,,,,,
923,2011-07-15,7836.0,,,,,,,,
924,2011-07-16,8719.0,,,,,,,,
925,2011-07-17,8209.0,,,,,,,,
926,2011-07-18,8806.0,,,,,,,,
927,2011-07-19,9043.0,,,,,,,,
928,2011-07-20,8714.0,,,,,,,,
929,2011-07-21,8011.0,,,,,,,,
930,2011-07-22,8840.0,,,,,,,,
931,2011-07-23,7269.0,,,,,,,,
932,2011-07-24,8053.0,,,,,,,,
933,2011-07-25,9320.0,,,,,,,,
934,2011-07-26,8194.0,,,,,,,,
935,2011-07-27,7821.0,,,,,,,,
936,2011-07-28,7964.0,,,,,,,,
937,2011-07-29,7151.0,,,,,,,,
938,2011-07-30,6057.0,,,,,,,,
939,2011-07-31,7924.0,,,,,,,,
940,2011-08-01,8030.0,,,,,,,,
941,2011-08-02,8663.0,,,,,,,,
942,2011-08-03,7580.0,,,,,,,,
943,2011-08-04,8178.0,,,,,,,,
944,2011-08-05,7220.0,,,,,,,,
945,2011-08-06,6712.0,,,,,,,,
946,2011-08-07,6584.0,,,,,,,,
947,2011-08-08,7131.0,,,,,,,,
948,2011-08-09,9073.0,,,,,,,,
949,2011-08-10,8183.0,,,,,,,,
950,2011-08-11,7459.0,,,,,,,,
951,2011-08-12,7034.0,,,,,,,,
952,2011-08-13,7268.0,,,,,,,,
953,2011-08-14,7339.0,,,,,,,,
954,2011-08-15,8250.0,,,,,,,,
955,2011-08-16,9493.0,,,,,,,,
956,2011-08-17,7586.0,,,,,,,,
957,2011-08-18,7271.0,,,,,,,,
958,2011-08-19,7483.0,,,,,,,,
959,2011-08-20,7039.0,,,,,,,,
960,2011-08-21,7507.0,,,,,,,,
961,2011-08-22,7646.0,,,,,,,,
962,2011-08-23,7122.0,,,,,,,,
963,2011-08-24,7233.0,,,,,,,,
964,2011-08-25,7106.0,,,,,,,,
965,2011-08-26,7274.0,,,,,,,,
966,2011-08-27,6239.0,,,,,,,,
967,2011-08-28,5473.0,,,,,,,,
968,2011-08-29,7956.0,,,,,,,,
969,2011-08-30,7658.0,,,,,,,,
970,2011-08-31,7137.0,,,,,,,,
971,2011-09-01,7074.0,,,,,,,,
972,2011-09-02,6870.0,,,,,,,,
973,2011-09-03,5780.0,,,,,,,,
974,2011-09-04,7124.0,,,,,,,,
975,2011-09-05,6883.0,,,,,,,,
976,2011-09-06,7679.0,,,,,,,,
977,2011-09-07,6954.0,,,,,,,,
978,2011-09-08,6368.0,,,,,,,,
979,2011-09-09,7222.0,,,,,,,,
980,2011-09-10,5860.0,,,,,,,,
981,2011-09-11,6318.0,,,,,,,,
982,2011-09-12,6442.0,,,,,,,,
983,2011-09-13,6377.0,,,,,,,,
984,2011-09-14,6054.0,,,,,,,,
985,2011-09-15,6318.0,,,,,,,,
986,2011-09-16,6090.0,,,,,,,,
987,2011-09-17,5320.0,,,,,,,,
988,2011-09-18,5828.0,,,,,,,,
989,2011-09-19,6526.0,,,,,,,,
990,2011-09-20,8005.0,,,,,,,,
991,2011-09-21,7538.0,,,,,,,,
992,2011-09-22,5991.0,,,,,,,,
993,2011-09-23,6195.0,,,,,,,,
994,2011-09-24,5599.0,,,,,,,,
995,2011-09-25,5585.0,,,,,,,,
996,2011-09-26,5505.0,,,,,,,,
997,2011-09-27,5968.0,,,,,,,,
998,2011-09-28,5870.0,,,,,,,,
999,2011-09-29,5464.0,,,,,,,,
1000,2011-09-30,5743.0,,,,,,,,
1001,2011-10-01,5231.0,,,,,,,,
1002,2011-10-02,4914.0,,,,,,,,
1003,2011-10-03,6376.0,,,,,,,,
1004,2011-10-04,5697.0,,,,,,,,
1005,2011-10-05,5626.0,,,,,,,,
1006,2011-10-06,5784.0,,,,,,,,
1007,2011-10-07,5536.0,,,,,,,,
1008,2011-10-08,5283.0,,,,,,,,
1009,2011-10-09,5330.0,,,,,,,,
1010,2011-10-10,5759.0,,,,,,,,
1011,2011-10-11,5837.0,,,,,,,,
1012,2011-10-12,5829.0,,,,,,,,
1013,2011-10-13,4887.0,,,,92.0,,,,
1014,2011-10-14,5972.0,,,,62.0,,,,
1015,2011-10-15,5445.0,,,,438.0,,,,
1016,2011-10-16,4862.0,,,,1415.0,,,,
1017,2011-10-17,5663.0,,,,1578.0,,,,
1018,2011-10-18,4743.0,,,,1651.0,,,,
1019,2011-10-19,4997.0,,,,1388.0,,,,
1020,2011-10-20,4534.0,,,,1851.0,,,,
1021,2011-10-21,5085.0,,,,1681.0,,,,
1022,2011-10-22,5016.0,,,,1505.0,,,,
1023,2011-10-23,5500.0,,,,1562.0,,,,
1024,2011-10-24,5807.0,,,,1443.0,,,,
1025,2011-10-25,5097.0,,,,1260.0,,,,
1026,2011-10-26,5155.0,,,,1310.0,,,,
1027,2011-10-27,4577.0,,,,933.0,,,,
1028,2011-10-28,5013.0,,,,1388.0,,,,
1029,2011-10-29,5483.0,,,,1522.0,,,,
1030,2011-10-30,4869.0,,,,1749.0,,,,
1031,2011-10-31,5051.0,,,,1779.0,,,,
1032,2011-11-01,5627.0,,,,1980.0,,,,
1033,2011-11-02,5837.0,,,,2348.0,,,,
1034,2011-11-03,6128.0,,,,2029.0,,,,
1035,2011-11-04,6393.0,,,,2112.0,,,,
1036,2011-11-05,5782.0,,,,1592.0,,,,
1037,2011-11-06,4890.0,,,,1716.0,,,,
1038,2011-11-07,5364.0,,,,1608.0,,,,
1039,2011-11-08,5845.0,,,,1734.0,,,,
1040,2011-11-09,6287.0,,,,1505.0,,,,
1041,2011-11-10,6400.0,,,,1487.0,,,,
1042,2011-11-11,4974.0,,,,2003.0,,,,
1043,2011-11-12,4984.0,,,,1295.0,,,,
1044,2011-11-13,5230.0,,,,1572.0,,,,
1045,2011-11-14,5765.0,,,,1460.0,,,,
1046,2011-11-15,5941.0,,,,4823.0,,,,
1047,2011-11-16,5913.0,,,,21994.0,,,,
1048,2011-11-17,4820.0,,,,15859.0,,,,
1049,2011-11-18,5036.0,,,,11761.0,,,,
1050,2011-11-19,4601.0,,,,2499.0,,,,
1051,2011-11-20,4982.0,,,,4203.0,,,,
1052,2011-11-21,4652.0,,,,2616.0,,,,
1053,2011-11-22,5351.0,,,,1735.0,,,,
1054,2011-11-23,5464.0,,,,1596.0,,,,
1055,2011-11-24,4905.0,,,,1222.0,,,,
1056,2011-11-25,5351.0,,,,1317.0,,,,
1057,2011-11-26,4632.0,,,,1508.0,,,,
1058,2011-11-27,4947.0,,,,1409.0,,,,
1059,2011-11-28,5803.0,,,,1300.0,,,,
1060,2011-11-29,6276.0,,,,883.0,,,,
1061,2011-11-30,6695.0,,,,1170.0,,,,
1062,2011-12-01,6170.0,,,,1186.0,,,,
1063,2011-12-02,6172.0,,,,1157.0,,,,
1064,2011-12-03,5479.0,,,,1314.0,,,,
1065,2011-12-04,5249.0,,,,964.0,,,,
1066,2011-12-05,6079.0,,,,839.0,,,,
1067,2011-12-06,7807.0,,,,947.0,,,,
1068,2011-12-07,5997.0,,,,928.0,,,,
1069,2011-12-08,5656.0,,,,990.0,,,,
1070,2011-12-09,5441.0,,,,740.0,,,,
1071,2011-12-10,5534.0,,,,821.0,,,,
1072,2011-12-11,5109.0,,,,846.0,,,,
1073,2011-12-12,4735.0,,,,778.0,,,,
1074,2011-12-13,5274.0,,,,594.0,,,,
1075,2011-12-14,5539.0,,,,602.0,,,,
1076,2011-12-15,4738.0,,,,715.0,,,,
1077,2011-12-16,5046.0,,,,773.0,,,,
1078,2011-12-17,4843.0,,,,689.0,,,,
1079,2011-12-18,4488.0,,,,774.0,,,,
1080,2011-12-19,5685.0,,,,746.0,,,,
1081,2011-12-20,6161.0,,,,768.0,,,,
1082,2011-12-21,5428.0,,,,768.0,,,,
1083,2011-12-22,5711.0,,,,798.0,,,,
1084,2011-12-23,5540.0,,,,801.0,,,,
1085,2011-12-24,4513.0,,,,626.0,,,,
1086,2011-12-25,5112.0,,,,594.0,,,,
1087,2011-12-26,5464.0,,,,616.0,,,,
1088,2011-12-27,5066.0,,,,719.0,,,,
1089,2011-12-28,4845.0,,,,711.0,,,,
1090,2011-12-29,5074.0,,,,1028.0,,,,
1091,2011-12-30,4909.0,,,,940.0,,,,
1092,2011-12-31,4986.0,,,,686.0,,,,
1093,2012-01-01,4848.0,,,,649.0,,,,
1094,2012-01-02,5259.0,,,,718.0,,,,
1095,2012-01-03,5614.0,,,,784.0,,,,
1096,2012-01-04,5582.0,,,,723.0,,,,
1097,2012-01-05,6847.0,,,,760.0,,,,
1098,2012-01-06,6473.0,,,,654.0,,,,
1099,2012-01-07,5721.0,,,,597.0,,,,
1100,2012-01-08,6241.0,,,,499.0,,,,
1101,2012-01-09,5948.0,,,,430.0,,,,
1102,2012-01-10,6536.0,,,,457.0,,,,
1103,2012-01-11,6986.0,,,,437.0,,,,
1104,2012-01-12,6541.0,,,,823.0,,,,
1105,2012-01-13,6707.0,,,,868.0,,,,
1106,2012-01-14,6657.0,,,,708.0,,,,
1107,2012-01-15,6173.0,,,,456.0,,,,
1108,2012-01-16,6799.0,,,,425.0,,,,
1109,2012-01-17,6595.0,,,,386.0,,,,
1110,2012-01-18,6519.0,,,,360.0,,,,
1111,2012-01-19,6752.0,,,,233.0,,,,
1112,2012-01-20,6635.0,,,,248.0,,,,
1113,2012-01-21,6202.0,,,,287.0,,,,
1114,2012-01-22,5189.0,,,,382.0,,,,
1115,2012-01-23,5930.0,,,,478.0,,,,
1116,2012-01-24,7129.0,,,,438.0,,,,
1117,2012-01-25,7813.0,,,,515.0,,,,
1118,2012-01-26,6460.0,,,,589.0,,,,
1119,2012-01-27,6196.0,,,,650.0,,,,
1120,2012-01-28,5765.0,,,,794.0,,,,
1121,2012-01-29,6259.0,,,,663.0,,,,
1122,2012-01-30,5981.0,,,,608.0,,,,
1123,2012-01-31,6775.0,,,,448.0,,,,
1124,2012-02-01,6361.0,,,,625.0,,,,
1125,2012-02-02,7005.0,,,,867.0,,,,
1126,2012-02-03,6892.0,,,,928.0,,,,
1127,2012-02-04,7080.0,,,,995.0,,,,
1128,2012-02-05,6632.0,,,,1049.0,,,,
1129,2012-02-06,5990.0,,,,874.0,,,,
1130,2012-02-07,6875.0,,,,1003.0,,,,
1131,2012-02-08,6879.0,,,,1037.0,,,,
1132,2012-02-09,7343.0,,,,935.0,,,,
1133,2012-02-10,8318.0,,,,824.0,,,,
1134,2012-02-11,7529.0,,,,869.0,,,,
1135,2012-02-12,6872.0,,,,790.0,,,,
1136,2012-02-13,7855.0,,,,733.0,,,,
1137,2012-02-14,9351.0,,,,781.0,,,,
1138,2012-02-15,9203.0,,,,599.0,,,,
1139,2012-02-16,9399.0,,,,768.0,,,,
1140,2012-02-17,6626.0,,,,736.0,,,,
1141,2012-02-18,6345.0,,,,719.0,,,,
1142,2012-02-19,5800.0,,,,774.0,,,,
1143,2012-02-20,6199.0,,,,800.0,,,,
1144,2012-02-21,6291.0,,,,776.0,,,,
1145,2012-02-22,7035.0,,,,704.0,,,,
1146,2012-02-23,7848.0,,,,729.0,,,,
1147,2012-02-24,6781.0,,,,592.0,,,,
1148,2012-02-25,6141.0,,,,495.0,,,,
1149,2012-02-26,5671.0,,,,500.0,,,,
1150,2012-02-27,6581.0,,,,463.0,,,,
1151,2012-02-28,6565.0,,,,487.0,,,,
1152,2012-02-29,6540.0,,,,496.0,,,,
1153,2012-03-01,6660.0,,,,641.0,,,,
1154,2012-03-02,7511.0,,,,856.0,,,,
1155,2012-03-03,5074.0,,,,900.0,,,,
1156,2012-03-04,6454.0,,,,611.0,,,,
1157,2012-03-05,6834.0,,,,414.0,,,,
1158,2012-03-06,6231.0,,,,468.0,,,,
1159,2012-03-07,6481.0,,,,511.0,,,,
1160,2012-03-08,6481.0,,,,473.0,,,,
1161,2012-03-09,6334.0,,,,490.0,,,,
1162,2012-03-10,5205.0,,,,437.0,,,,
1163,2012-03-11,5089.0,,,,519.0,,,,
1164,2012-03-12,5975.0,,,,455.0,,,,
1165,2012-03-13,7235.0,,,,583.0,,,,
1166,2012-03-14,6758.0,,,,748.0,,,,
1167,2012-03-15,6163.0,,,,1031.0,,,,
1168,2012-03-16,6782.0,,,,506.0,,,,
1169,2012-03-17,6706.0,,,,442.0,,,,
1170,2012-03-18,5879.0,,,,585.0,,,,
1171,2012-03-19,6509.0,,,,703.0,,,,
1172,2012-03-20,6674.0,,,,672.0,,,,
1173,2012-03-21,6842.0,,,,708.0,,,,
1174,2012-03-22,6429.0,,,,578.0,,,,
1175,2012-03-23,6030.0,,,,749.0,,,,
1176,2012-03-24,6191.0,,,,516.0,,,,
1177,2012-03-25,6055.0,,,,510.0,,,,
1178,2012-03-26,6468.0,,,,551.0,,,,
1179,2012-03-27,6510.0,,,,642.0,,,,
1180,2012-03-28,7089.0,,,,573.0,,,,
1181,2012-03-29,7377.0,,,,518.0,,,,
1182,2012-03-30,6674.0,,,,545.0,,,,
1183,2012-03-31,6022.0,,,,501.0,,,,
1184,2012-04-01,5421.0,,,,549.0,,,,
1185,2012-04-02,6356.0,,,,503.0,,,,
1186,2012-04-03,7606.0,,,,464.0,,,,
1187,2012-04-04,7006.0,,,,517.0,,,,
1188,2012-04-05,6911.0,,,,496.0,,,,
1189,2012-04-06,6563.0,,,,557.0,,,,
1190,2012-04-07,5951.0,,,,485.0,,,,
1191,2012-04-08,5765.0,,,,546.0,,,,
1192,2012-04-09,6471.0,,,,462.0,,,,
1193,2012-04-10,8321.0,,,,606.0,,,,
1194,2012-04-11,7717.0,,,,562.0,,,,
1195,2012-04-12,8163.0,,,,531.0,,,,
1196,2012-04-13,6918.0,,,,582.0,,,,
1197,2012-04-14,7888.0,,,,519.0,,,,
1198,2012-04-15,7264.0,,,,478.0,,,,
1199,2012-04-16,8427.0,,,,517.0,,,,
1200,2012-04-17,7670.0,,,,522.0,,,,
1201,2012-04-18,8450.0,,,,529.0,,,,
1202,2012-04-19,7743.0,,,,486.0,,,,
1203,2012-04-20,8131.0,,,,443.0,,,,
1204,2012-04-21,7047.0,,,,354.0,,,,
1205,2012-04-22,6214.0,,,,412.0,,,,
1206,2012-04-23,6969.0,,,,464.0,,,,
1207,2012-04-24,7522.0,,,,479.0,,,,
1208,2012-04-25,7430.0,,,,456.0,,,,
1209,2012-04-26,9944.0,,,,490.0,,,,
1210,2012-04-27,7060.0,,,,482.0,,,,
1211,2012-04-28,7275.0,,,,489.0,,,,
1212,2012-04-29,7550.0,,,,491.0,,,,
1213,2012-04-30,9234.0,,,,552.0,,,,
1214,2012-05-01,10038.0,,,,556.0,,,,
1215,2012-05-02,9828.0,,,,554.0,,,,
1216,2012-05-03,13845.0,,,,520.0,,,,
1217,2012-05-04,13937.0,,,,397.0,,,,
1218,2012-05-05,12831.0,,,,414.0,,,,
1219,2012-05-06,10986.0,,,,422.0,,,,
1220,2012-05-07,18077.0,,,,495.0,,,,
1221,2012-05-08,17543.0,,,,508.0,,,,
1222,2012-05-09,17079.0,,,,532.0,,,,
1223,2012-05-10,11653.0,,,,507.0,,,,
1224,2012-05-11,18918.0,,,,521.0,,,,
1225,2012-05-12,18198.0,,,,460.0,,,,
1226,2012-05-13,14597.0,,,,502.0,,,,
1227,2012-05-14,28210.0,,,,548.0,,,,
1228,2012-05-15,22105.0,,,,488.0,,,,
1229,2012-05-16,17957.0,,,,505.0,,,,
1230,2012-05-17,16819.0,,,,600.0,,,,
1231,2012-05-18,24336.0,,,,595.0,,,,
1232,2012-05-19,35255.0,,,,538.0,,,,
1233,2012-05-20,31322.0,,,,657.0,,,,
1234,2012-05-21,31478.0,,,,704.0,,,,
1235,2012-05-22,23365.0,,,,662.0,,,,
1236,2012-05-23,27302.0,,,,686.0,,,,
1237,2012-05-24,26464.0,,,,674.0,,,,
1238,2012-05-25,28878.0,,,,774.0,,,,
1239,2012-05-26,23137.0,,,,640.0,,,,
1240,2012-05-27,26288.0,,,,658.0,,,,
1241,2012-05-28,29746.0,,,,684.0,,,,
1242,2012-05-29,29690.0,,,,683.0,,,,
1243,2012-05-30,25449.0,,,,596.0,,,,
1244,2012-05-31,20875.0,,,,628.0,,,,
1245,2012-06-01,26917.0,,,,434.0,,,,
1246,2012-06-02,12640.0,,,,602.0,,,,
1247,2012-06-03,33448.0,,,,608.0,,,,
1248,2012-06-04,45783.0,,,,547.0,,,,
1249,2012-06-05,44217.0,,,,587.0,,,,
1250,2012-06-06,15784.0,,,,595.0,,,,
1251,2012-06-07,33064.0,,,,519.0,,,,
1252,2012-06-08,23756.0,,,,595.0,,,,
1253,2012-06-09,32879.0,,,,610.0,,,,
1254,2012-06-10,40555.0,,,,584.0,,,,
1255,2012-06-11,32391.0,,,,580.0,,,,
1256,2012-06-12,18087.0,,,,569.0,,,,
1257,2012-06-13,56644.0,,,,631.0,,,,
1258,2012-06-14,61782.0,,,,616.0,,,,
1259,2012-06-15,54827.0,,,,689.0,,,,
1260,2012-06-16,43126.0,,,,551.0,,,,
1261,2012-06-17,43745.0,,,,524.0,,,,
1262,2012-06-18,38896.0,,,,558.0,,,,
1263,2012-06-19,35815.0,,,,565.0,,,,
1264,2012-06-20,32101.0,,,,599.0,,,,
1265,2012-06-21,26646.0,,,,609.0,,,,
1266,2012-06-22,23427.0,,,,728.0,,,,
1267,2012-06-23,22139.0,,,,665.0,,,,
1268,2012-06-24,22261.0,,,,674.0,,,,
