,Time,BTC_Average_Block_Time_Minutes,ETH_Average_Block_Time_Minutes,XRP_Average_Block_Time_Minutes,DOGE_Average_Block_Time_Minutes,LTC_Average_Block_Time_Minutes,BCH_Average_Block_Time_Minutes,XMR_Average_Block_Time_Minutes,DASH_Average_Block_Time_Minutes,ZEC_Average_Block_Time_Minutes
2616,2016-03-09,8.571,0.289,,1.044,2.553,,1.015,2.609,
2617,2016-03-10,9.29,0.277,,1.047,2.509,,1.017,2.628,
2618,2016-03-11,9.0,0.284,,1.037,2.874,,0.993,2.613,
2619,2016-03-12,10.0,0.287,,1.04,2.628,,1.012,2.623,
2620,2016-03-13,10.827,0.278,,1.043,2.388,,1.051,2.662,
2621,2016-03-14,9.474,0.282,,1.047,2.576,,1.014,2.609,
2622,2016-03-15,8.944,0.241,,1.037,2.445,,1.02,2.637,
2623,2016-03-16,9.474,0.239,,1.042,2.42,,0.987,2.647,
2624,2016-03-17,10.213,0.237,,1.047,2.353,,1.039,2.604,
2625,2016-03-18,10.588,0.242,,1.044,2.282,,0.998,2.628,
2626,2016-03-19,10.588,0.237,,1.053,2.297,,0.993,2.637,
2627,2016-03-20,9.863,0.239,,1.037,2.513,,1.019,2.637,
2628,2016-03-21,10.36,0.24,,1.044,2.261,,1.047,2.609,
2629,2016-03-22,9.73,0.237,,1.035,2.432,,1.015,2.642,
2630,2016-03-23,9.664,0.241,,1.047,2.368,,1.327,2.623,
2631,2016-03-24,9.796,0.236,,1.04,2.609,,1.892,2.618,
2632,2016-03-25,9.863,0.237,,1.047,2.791,,1.754,2.633,
2633,2016-03-26,9.412,0.236,,1.036,2.517,,1.954,2.633,
2634,2016-03-27,10.213,0.238,,1.046,2.544,,2.011,2.633,
2635,2016-03-28,8.471,0.24,,1.046,2.483,,1.915,2.633,
2636,2016-03-29,9.172,0.24,,1.048,2.504,,2.172,2.628,
2637,2016-03-30,9.796,0.238,,1.04,2.544,,1.981,2.595,
2638,2016-03-31,11.613,0.239,,1.056,2.657,,2.099,2.652,
2639,2016-04-01,9.412,0.237,,1.046,2.5,,1.938,2.652,
2640,2016-04-02,10.36,0.243,,1.047,2.522,,2.028,2.59,
2641,2016-04-03,10.141,0.239,,1.049,2.365,,1.992,2.637,
2642,2016-04-04,8.675,0.237,,1.061,2.509,,1.9,2.652,
2643,2016-04-05,9.29,0.239,,1.036,2.478,,2.04,2.553,
2644,2016-04-06,9.172,0.24,,1.052,2.368,,2.133,2.732,
2645,2016-04-07,10.36,0.242,,1.047,2.544,,2.219,2.604,
2646,2016-04-08,10.0,0.236,,1.035,2.951,,1.83,2.623,
2647,2016-04-09,8.889,0.243,,1.032,2.785,,2.072,2.647,
2648,2016-04-10,8.324,0.237,,1.036,2.549,,2.025,2.628,
2649,2016-04-11,9.412,0.243,,1.043,2.535,,2.143,2.623,
2650,2016-04-12,9.73,0.239,,1.043,2.319,,1.97,2.642,
2651,2016-04-13,8.78,0.239,,1.049,2.682,,1.897,2.59,
2652,2016-04-14,8.78,0.239,,1.044,2.549,,2.198,2.637,
2653,2016-04-15,10.36,0.238,,1.041,2.609,,2.022,2.642,
2654,2016-04-16,10.435,0.239,,1.048,2.775,,1.935,2.604,
2655,2016-04-17,9.114,0.239,,1.038,2.581,,1.986,2.642,
2656,2016-04-18,10.746,0.238,,1.042,2.357,,1.978,2.613,
2657,2016-04-19,9.6,0.241,,1.046,2.384,,1.986,2.652,
2658,2016-04-20,8.727,0.238,,1.04,2.404,,2.014,2.604,
2659,2016-04-21,9.536,0.24,,1.042,2.657,,1.925,2.623,
2660,2016-04-22,10.07,0.239,,1.049,2.857,,1.967,2.623,
2661,2016-04-23,10.0,0.238,,1.043,2.623,,2.054,2.581,
2662,2016-04-24,10.909,0.241,,1.037,2.466,,1.992,2.667,
2663,2016-04-25,11.339,0.236,,1.044,2.195,,2.054,2.628,
2664,2016-04-26,9.536,0.242,,1.037,2.509,,2.008,2.633,
2665,2016-04-27,11.163,0.238,,1.043,2.315,,2.118,2.618,
2666,2016-04-28,10.667,0.239,,1.048,2.585,,1.983,2.647,
2667,2016-04-29,9.114,0.239,,1.049,2.618,,1.892,2.613,
2668,2016-04-30,9.863,0.238,,1.043,2.441,,1.907,2.652,
2669,2016-05-01,9.29,0.242,,1.053,2.657,,2.108,2.609,
2670,2016-05-02,9.172,0.237,,1.053,2.764,,2.028,2.628,
2671,2016-05-03,9.536,0.238,,1.043,2.727,,2.031,2.623,
2672,2016-05-04,8.623,0.241,,1.05,2.769,,1.902,2.637,
2673,2016-05-05,9.29,0.239,,1.056,2.42,,2.02,2.633,
2674,2016-05-06,8.889,0.239,,1.045,2.474,,2.111,2.604,
2675,2016-05-07,9.6,0.24,,1.045,2.308,,1.905,2.599,
2676,2016-05-08,8.571,0.238,,1.053,2.531,,1.997,2.618,
2677,2016-05-09,8.421,0.238,,1.049,2.682,,2.093,2.652,
2678,2016-05-10,9.114,0.24,,1.042,2.396,,1.975,2.604,
2679,2016-05-11,10.827,0.243,,1.041,2.412,,2.034,2.637,
2680,2016-05-12,10.36,0.236,,1.05,2.748,,2.022,2.599,
2681,2016-05-13,9.474,0.237,,1.045,2.504,,1.97,2.618,
2682,2016-05-14,10.0,0.242,,1.047,2.618,,2.003,2.637,
2683,2016-05-15,10.36,0.239,,1.039,2.326,,1.91,2.609,
2684,2016-05-16,10.213,0.242,,1.053,2.297,,1.994,2.647,
2685,2016-05-17,10.213,0.237,,1.046,2.353,,2.043,2.613,
2686,2016-05-18,9.412,0.238,,1.06,2.357,,2.069,2.618,
2687,2016-05-19,12.0,0.24,,1.036,2.633,,2.006,2.618,
2688,2016-05-20,9.664,0.239,,1.037,2.59,,1.965,2.628,
2689,2016-05-21,10.213,0.241,,1.044,2.54,,2.045,2.599,
2690,2016-05-22,7.826,0.237,,1.032,2.633,,1.983,2.628,
2691,2016-05-23,8.0,0.239,,1.043,2.513,,2.017,2.613,
2692,2016-05-24,9.796,0.24,,1.048,2.353,,2.025,2.642,
2693,2016-05-25,10.435,0.239,,1.051,2.428,,2.048,2.595,
2694,2016-05-26,10.667,0.239,,1.04,2.562,,1.962,2.637,
2695,2016-05-27,10.36,0.238,,1.04,2.522,,2.169,2.599,
2696,2016-05-28,10.827,0.239,,1.051,2.372,,1.915,2.613,
2697,2016-05-29,9.796,0.24,,1.04,2.585,,1.986,2.637,
2698,2016-05-30,10.0,0.24,,1.044,3.11,,2.045,2.618,
2699,2016-05-31,11.339,0.243,,1.051,3.207,,1.912,2.618,
2700,2016-06-01,10.07,0.238,,1.047,3.28,,2.133,2.647,
2701,2016-06-02,10.435,0.237,,1.04,2.897,,1.88,2.604,
2702,2016-06-03,10.141,0.239,,1.047,2.496,,2.0,2.618,
2703,2016-06-04,12.101,0.239,,1.05,2.365,,2.084,2.595,
2704,2016-06-05,8.471,0.241,,1.059,2.576,,1.892,2.647,
2705,2016-06-06,8.471,0.236,,1.036,2.215,,2.115,2.613,
2706,2016-06-07,10.286,0.24,,1.047,2.384,,2.0,2.633,
2707,2016-06-08,10.0,0.236,,1.046,2.38,,1.892,2.609,
2708,2016-06-09,8.727,0.236,,1.045,2.437,,2.003,2.613,
2709,2016-06-10,10.0,0.244,,1.053,2.613,,2.081,2.609,
2710,2016-06-11,9.231,0.236,,1.036,2.396,,1.978,2.609,
2711,2016-06-12,9.863,0.237,,1.043,2.365,,1.935,2.637,
2712,2016-06-13,8.944,0.237,,1.054,2.535,,1.981,2.604,
2713,2016-06-14,10.909,0.239,,1.036,2.526,,2.008,2.613,
2714,2016-06-15,9.474,0.24,,1.04,2.474,,2.031,2.652,
2715,2016-06-16,9.664,0.239,,1.045,2.474,,2.028,2.623,
2716,2016-06-17,9.664,0.246,,1.047,2.474,,1.925,2.652,
2717,2016-06-18,9.114,0.245,,1.041,2.233,,2.069,2.618,
2718,2016-06-19,8.136,0.231,,1.038,2.278,,1.941,2.633,
2719,2016-06-20,8.78,0.242,,1.046,2.599,,2.022,2.623,
2720,2016-06-21,9.664,0.24,,1.04,2.441,,2.054,2.604,
2721,2016-06-22,11.163,0.235,,1.053,2.491,,1.967,2.599,
2722,2016-06-23,10.286,0.24,,1.04,2.818,,2.084,2.697,
2723,2016-06-24,11.163,0.238,,1.035,2.553,,1.887,2.562,
2724,2016-06-25,8.889,0.24,,1.038,2.722,,2.078,2.652,
2725,2016-06-26,9.863,0.238,,1.049,2.738,,2.014,2.633,
2726,2016-06-27,9.796,0.238,,1.043,2.25,,1.973,2.618,
2727,2016-06-28,9.73,0.237,,1.055,2.365,,2.028,2.657,
2728,2016-06-29,9.863,0.24,,1.033,2.445,,1.89,2.585,
2729,2016-06-30,9.6,0.241,,1.053,2.54,,2.051,2.647,
2730,2016-07-01,9.29,0.235,,1.037,2.5,,2.028,2.609,
2731,2016-07-02,9.664,0.24,,1.043,2.334,,1.957,2.623,
2732,2016-07-03,9.351,0.238,,1.047,2.372,,1.907,2.618,
2733,2016-07-04,9.536,0.237,,1.036,2.289,,1.925,2.647,
2734,2016-07-05,9.931,0.242,,1.05,2.388,,2.043,2.637,
2735,2016-07-06,10.286,0.237,,1.046,2.618,,2.011,2.618,
2736,2016-07-07,10.511,0.239,,1.042,3.0,,1.89,2.618,
2737,2016-07-08,9.931,0.24,,1.045,3.512,,1.97,2.628,
2738,2016-07-09,9.664,0.235,,1.043,2.775,,2.099,2.642,
2739,2016-07-10,9.231,0.238,,1.038,2.483,,1.9,2.628,
2740,2016-07-11,10.07,0.239,,1.045,2.205,,2.069,2.618,
2741,2016-07-12,10.07,0.24,,1.058,2.075,,1.957,2.613,
2742,2016-07-13,11.163,0.237,,1.047,2.254,,2.069,2.633,
2743,2016-07-14,10.213,0.24,,1.04,2.323,,1.882,2.604,
2744,2016-07-15,10.667,0.24,,1.046,2.633,,1.983,2.652,
2745,2016-07-16,9.172,0.237,,1.041,2.304,,2.037,2.623,
2746,2016-07-17,9.664,0.239,,1.05,2.297,,2.127,2.618,
2747,2016-07-18,9.73,0.236,,1.043,2.432,,1.851,2.595,
2748,2016-07-19,11.25,0.241,,1.035,2.531,,2.069,2.652,
2749,2016-07-20,9.6,0.242,,1.042,2.697,,1.965,2.642,
2750,2016-07-21,10.827,0.234,,1.037,2.712,,2.02,2.599,
2751,2016-07-22,11.163,0.242,,1.037,2.628,,2.159,2.647,
2752,2016-07-23,10.992,0.236,,1.055,2.722,,2.034,2.609,
2753,2016-07-24,11.613,0.243,,1.039,2.424,,1.93,2.633,
2754,2016-07-25,10.992,0.239,,1.044,2.496,,2.084,2.604,
2755,2016-07-26,11.163,0.248,,1.043,2.571,,2.028,2.628,
2756,2016-07-27,11.25,0.233,,1.043,2.424,,2.022,2.618,
2757,2016-07-28,10.588,0.237,,1.053,2.522,,1.941,2.652,
2758,2016-07-29,9.796,0.241,,1.047,2.304,,1.957,2.623,
2759,2016-07-30,12.101,0.241,,1.036,2.558,,2.102,2.599,
2760,2016-07-31,9.351,0.239,,1.039,2.254,,1.962,2.647,
2761,2016-08-01,9.412,0.242,,1.041,2.432,,2.003,2.637,
2762,2016-08-02,9.351,0.244,,1.038,2.424,,2.118,2.585,
2763,2016-08-03,8.675,0.241,,1.043,2.404,,1.954,2.628,
2764,2016-08-04,9.412,0.233,,1.047,2.424,,1.978,2.628,
2765,2016-08-05,8.521,0.237,,1.05,2.345,,1.92,2.667,
2766,2016-08-06,8.675,0.241,,1.043,2.544,,2.149,2.623,
2767,2016-08-07,9.73,0.237,,1.042,2.657,,1.962,2.613,
2768,2016-08-08,9.73,0.238,,1.04,2.522,,2.09,2.609,
2769,2016-08-09,11.613,0.235,,1.037,2.38,,1.933,2.637,
2770,2016-08-10,9.536,0.238,,1.041,2.576,,2.025,2.609,
2771,2016-08-11,9.6,0.237,,1.037,2.441,,1.943,2.633,
2772,2016-08-12,9.664,0.239,,1.042,2.408,,2.075,2.628,
2773,2016-08-13,8.834,0.239,,1.049,2.361,,1.992,2.604,
2774,2016-08-14,8.834,0.239,,1.04,2.599,,2.037,2.609,
2775,2016-08-15,9.863,0.236,,1.04,2.662,,1.907,2.642,
2776,2016-08-16,10.667,0.238,,1.04,2.642,,2.121,2.637,
2777,2016-08-17,11.707,0.24,,1.037,2.835,,1.887,2.609,
2778,2016-08-18,9.351,0.236,,1.049,2.623,,2.011,2.642,
2779,2016-08-19,9.351,0.239,,1.035,2.254,,2.156,2.618,
2780,2016-08-20,9.29,0.238,,1.047,2.396,,1.97,2.628,
2781,2016-08-21,8.834,0.237,,1.047,2.361,,2.017,2.628,
2782,2016-08-22,9.114,0.237,,1.031,2.315,,1.895,2.628,
2783,2016-08-23,9.796,0.239,,1.043,2.449,,1.943,2.599,
2784,2016-08-24,9.474,0.238,,1.034,2.535,,2.037,2.633,
2785,2016-08-25,11.077,0.236,,1.049,2.604,,1.877,2.637,
2786,2016-08-26,10.909,0.24,,1.036,2.576,,2.175,2.618,
2787,2016-08-27,10.0,0.237,,1.036,2.549,,1.986,2.613,
2788,2016-08-28,9.474,0.239,,1.026,2.567,,2.006,2.609,
2789,2016-08-29,9.664,0.239,,1.032,2.275,,1.949,2.647,
2790,2016-08-30,8.78,0.239,,1.031,2.717,,1.91,2.618,
2791,2016-08-31,10.746,0.237,,1.037,2.392,,1.983,2.609,
2792,2016-09-01,10.286,0.24,,1.033,2.4,,2.048,2.618,
2793,2016-09-02,9.412,0.237,,1.034,2.59,,2.045,2.662,
2794,2016-09-03,11.429,0.242,,1.051,2.372,,1.818,2.609,
2795,2016-09-04,8.045,0.239,,1.043,2.478,,1.865,2.637,
2796,2016-09-05,10.286,0.237,,1.049,2.54,,2.031,2.628,
2797,2016-09-06,10.588,0.24,,1.032,2.599,,1.986,2.623,
2798,2016-09-07,9.474,0.235,,1.04,2.697,,2.003,2.642,
2799,2016-09-08,10.0,0.239,,1.037,2.357,,2.063,2.609,
2800,2016-09-09,10.141,0.237,,1.035,2.522,,1.885,2.642,
2801,2016-09-10,9.29,0.24,,1.05,2.357,,1.951,2.59,
2802,2016-09-11,8.78,0.236,,1.04,2.449,,2.172,2.642,
2803,2016-09-12,8.834,0.238,,1.039,2.522,,2.04,2.637,
2804,2016-09-13,8.727,0.24,,1.043,2.672,,2.043,2.628,
2805,2016-09-14,9.231,0.236,,1.035,2.441,,1.928,2.618,
2806,2016-09-15,9.351,0.239,,1.034,2.522,,1.915,2.595,
2807,2016-09-16,10.36,0.237,,1.031,2.535,,2.156,2.652,
2808,2016-09-17,8.834,0.238,,1.032,2.416,,2.051,2.662,
2809,2016-09-18,9.931,0.257,,1.029,2.513,,1.943,2.595,
2810,2016-09-19,10.827,0.225,,1.04,2.315,,2.133,2.623,
2811,2016-09-20,9.536,0.234,,1.026,2.513,,2.008,2.623,
2812,2016-09-21,8.675,0.238,,1.051,2.628,,1.981,2.623,
2813,2016-09-22,10.213,0.251,,1.037,2.428,,1.962,2.604,
2814,2016-09-23,10.588,0.231,,1.036,2.297,,1.992,2.633,
2815,2016-09-24,8.675,0.245,,1.04,2.567,,2.017,2.647,
2816,2016-09-25,7.784,0.23,,1.042,2.544,,1.954,2.609,
2817,2016-09-26,9.412,0.246,,1.03,2.652,,2.179,2.677,
2818,2016-09-27,8.623,0.238,,1.037,2.599,,1.875,2.576,
2819,2016-09-28,9.73,0.236,,1.053,2.585,,2.118,2.677,
2820,2016-09-29,10.07,0.235,,1.043,2.576,,1.9,2.599,
2821,2016-09-30,10.141,0.24,,1.047,2.474,,1.967,2.609,
2822,2016-10-01,9.172,0.249,,1.036,2.372,,2.111,2.662,
2823,2016-10-02,10.213,0.237,,1.044,2.412,,1.856,2.628,
2824,2016-10-03,9.536,0.232,,1.037,2.428,,2.243,2.628,
2825,2016-10-04,9.114,0.237,,1.028,2.42,,1.89,2.595,
2826,2016-10-05,8.623,0.248,,1.041,2.785,,2.165,2.633,
2827,2016-10-06,8.944,0.242,,1.047,2.544,,1.959,2.642,
2828,2016-10-07,10.07,0.245,,1.034,2.517,,2.09,2.647,
2829,2016-10-08,8.521,0.232,,1.034,2.791,,1.863,2.609,
2830,2016-10-09,9.0,0.238,,1.054,2.513,,2.143,2.628,
2831,2016-10-10,11.613,0.238,,1.04,2.38,,1.983,2.623,
2832,2016-10-11,10.36,0.238,,1.037,2.628,,2.003,2.647,
2833,2016-10-12,10.0,0.244,,1.04,2.437,,1.957,2.613,
2834,2016-10-13,11.25,0.236,,1.036,2.599,,2.022,2.613,
2835,2016-10-14,10.588,0.237,,1.046,2.692,,1.851,2.609,
2836,2016-10-15,10.141,0.239,,1.039,2.88,,2.209,2.692,
2837,2016-10-16,11.077,0.238,,1.037,2.609,,1.928,2.585,
2838,2016-10-17,11.52,0.242,,1.033,2.396,,2.108,2.652,
2839,2016-10-18,9.29,0.235,,1.037,2.42,,1.928,2.604,
2840,2016-10-19,11.52,0.249,,1.034,2.304,,2.054,2.609,
2841,2016-10-20,10.746,0.229,,1.038,2.562,,1.983,2.662,
2842,2016-10-21,8.78,0.236,,1.032,2.637,,2.008,2.609,
2843,2016-10-22,9.664,0.238,,1.044,2.672,,1.943,2.633,
2844,2016-10-23,10.0,0.24,,1.046,2.753,,1.957,2.642,
2845,2016-10-24,10.07,0.237,,1.035,2.483,,2.084,2.623,
2846,2016-10-25,10.36,0.239,,1.045,2.311,,2.006,2.637,
2847,2016-10-26,10.435,0.236,,1.032,2.297,,2.063,2.595,
2848,2016-10-27,8.889,0.239,,1.044,2.38,,1.915,2.652,
2849,2016-10-28,9.474,0.242,,1.033,2.38,,2.162,2.609,2.286
2850,2016-10-29,9.664,0.254,,1.045,2.558,,2.06,2.623,2.368
2851,2016-10-30,8.571,0.238,,1.046,2.567,,1.97,2.647,2.457
2852,2016-10-31,9.796,0.236,,1.04,2.169,,2.087,2.623,2.457
2853,2016-11-01,10.0,0.247,,1.046,2.392,,1.946,2.618,2.478
2854,2016-11-02,10.827,0.242,,1.04,2.278,,2.093,2.623,2.517
2855,2016-11-03,9.29,0.242,,1.048,2.47,,2.111,2.623,2.517
2856,2016-11-04,12.414,0.244,,1.043,2.54,,1.87,2.623,2.457
2857,2016-11-05,9.796,0.24,,1.05,2.567,,2.04,2.628,2.487
2858,2016-11-06,9.412,0.238,,1.04,2.558,,1.97,2.647,2.522
2859,2016-11-07,9.863,0.228,,1.056,2.657,,2.043,2.609,2.491
2860,2016-11-08,8.521,0.234,,1.045,2.702,,2.069,2.618,2.522
2861,2016-11-09,9.796,0.243,,1.04,2.483,,1.91,2.623,2.549
2862,2016-11-10,8.571,0.241,,1.042,2.192,,2.072,2.633,2.504
2863,2016-11-11,8.834,0.24,,1.032,2.257,,1.925,2.609,2.462
2864,2016-11-12,8.571,0.237,,1.047,2.5,,1.994,2.628,2.54
2865,2016-11-13,10.141,0.232,,1.064,2.567,,1.962,2.613,2.478
2866,2016-11-14,8.372,0.237,,1.04,2.38,,1.97,2.637,2.491
2867,2016-11-15,9.231,0.24,,1.048,2.449,,2.063,2.618,2.453
2868,2016-11-16,8.421,0.238,,1.04,2.474,,1.989,2.623,2.571
2869,2016-11-17,9.057,0.245,,1.037,2.522,,1.905,2.613,2.441
2870,2016-11-18,9.73,0.229,,1.05,2.517,,2.108,2.642,2.567
2871,2016-11-19,10.141,0.234,,1.05,2.424,,1.811,2.628,2.5
2872,2016-11-20,11.25,0.233,,1.05,2.509,,2.057,2.623,2.522
2873,2016-11-21,10.36,0.237,,1.037,2.437,,2.014,2.604,2.478
2874,2016-11-22,10.746,0.243,,1.04,2.353,,2.075,2.637,2.549
2875,2016-11-23,9.796,0.247,,1.045,2.466,,2.006,2.628,2.47
2876,2016-11-24,8.889,0.243,,1.051,2.185,,1.941,2.618,2.449
2877,2016-11-25,9.474,0.236,,1.045,2.353,,2.022,2.633,2.549
2878,2016-11-26,9.412,0.243,,1.042,2.326,,1.887,2.642,2.531
2879,2016-11-27,10.0,0.242,,1.049,2.558,,2.172,2.59,2.513
2880,2016-11-28,8.78,0.238,,1.06,2.42,,1.907,2.637,2.474
2881,2016-11-29,9.664,0.24,,1.045,2.341,,2.075,2.628,2.5
2882,2016-11-30,10.141,0.238,,1.043,2.449,,2.031,2.628,2.553
2883,2016-12-01,9.863,0.238,,1.032,2.408,,1.997,2.633,2.474
2884,2016-12-02,10.07,0.237,,1.037,2.535,,1.912,2.633,2.54
2885,2016-12-03,8.372,0.234,,1.05,2.466,,1.93,2.609,2.513
2886,2016-12-04,9.73,0.241,,1.036,2.576,,2.031,2.657,2.504
2887,2016-12-05,9.474,0.24,,1.032,2.513,,2.084,2.599,2.54
2888,2016-12-06,9.6,0.236,,1.04,2.392,,2.003,2.628,2.474
2889,2016-12-07,8.276,0.237,,1.037,2.38,,2.022,2.599,2.531
2890,2016-12-08,9.172,0.235,,1.052,2.412,,1.917,2.647,2.496
2891,2016-12-09,10.667,0.238,,1.054,2.412,,2.022,2.628,2.535
2892,2016-12-10,10.909,0.237,,1.037,2.571,,1.907,2.623,2.5
2893,2016-12-11,7.701,0.236,,1.037,2.581,,2.063,2.628,2.526
2894,2016-12-12,9.231,0.24,,1.047,2.599,,2.028,2.637,2.517
2895,2016-12-13,8.09,0.237,,1.034,2.5,,1.978,2.628,2.5
2896,2016-12-14,10.36,0.237,,1.045,2.47,,1.997,2.595,2.513
2897,2016-12-15,11.339,0.24,,1.026,2.667,,2.054,2.657,2.535
2898,2016-12-16,10.827,0.237,,1.039,2.47,,1.902,2.604,2.531
2899,2016-12-17,10.0,0.235,,1.04,2.722,,1.97,2.642,2.509
2900,2016-12-18,10.213,0.236,,1.037,2.441,,1.981,2.628,2.504
2901,2016-12-19,9.536,0.239,,1.044,2.38,,1.943,2.623,2.567
2902,2016-12-20,10.435,0.237,,1.043,2.453,,2.096,2.604,2.478
2903,2016-12-21,9.057,0.237,,1.056,2.764,,2.037,2.628,2.509
2904,2016-12-22,9.057,0.242,,1.037,2.567,,1.994,2.652,2.453
2905,2016-12-23,9.474,0.242,,1.037,2.581,,1.997,2.628,2.5
2906,2016-12-24,10.511,0.24,,1.033,2.628,,1.892,2.637,2.595
2907,2016-12-25,8.727,0.235,,1.038,2.637,,2.09,2.633,2.526
2908,2016-12-26,10.141,0.237,,1.034,2.219,,1.981,2.595,2.491
2909,2016-12-27,9.231,0.24,,1.041,2.143,,1.962,2.647,2.535
2910,2016-12-28,8.78,0.238,,1.046,2.146,,1.875,2.633,2.474
2911,2016-12-29,9.6,0.237,,1.039,2.345,,2.037,2.633,2.504
2912,2016-12-30,9.172,0.238,,1.041,2.365,,2.04,2.623,2.54
2913,2016-12-31,9.73,0.24,,1.038,2.491,,1.928,2.609,2.513
2914,2017-01-01,9.231,0.236,,1.045,2.599,,2.003,2.633,2.513
2915,2017-01-02,9.057,0.238,,1.037,2.47,,1.887,2.637,2.531
2916,2017-01-03,8.78,0.239,,1.041,2.535,,1.949,2.642,2.509
2917,2017-01-04,9.412,0.234,,1.038,2.326,,2.057,2.609,2.496
2918,2017-01-05,10.286,0.236,,1.05,2.59,,2.037,2.672,2.526
2919,2017-01-06,8.944,0.24,,1.039,2.517,,2.06,2.604,2.558
2920,2017-01-07,10.435,0.236,,1.041,2.791,,1.915,2.595,2.474
2921,2017-01-08,8.623,0.237,,1.04,2.457,,2.028,2.662,2.504
2922,2017-01-09,10.588,0.237,,1.044,2.517,,2.096,2.604,2.526
2923,2017-01-10,9.0,0.239,,1.061,2.428,,2.043,2.662,2.544
2924,2017-01-11,9.412,0.238,,1.036,2.286,,1.91,2.585,2.509
2925,2017-01-12,8.372,0.238,,1.061,2.124,,1.973,2.642,2.504
2926,2017-01-13,9.6,0.236,,1.046,2.365,,2.121,2.662,2.462
2927,2017-01-14,8.372,0.237,,1.052,2.357,,1.997,2.585,2.553
2928,2017-01-15,8.623,0.237,,1.044,2.345,,2.069,2.628,2.609
2929,2017-01-16,8.521,0.238,,1.051,2.334,,1.917,2.637,2.453
2930,2017-01-17,9.114,0.24,,1.04,2.388,,2.072,2.642,2.517
2931,2017-01-18,9.6,0.237,,1.041,2.326,,1.951,2.609,2.535
2932,2017-01-19,8.276,0.234,,1.041,2.388,,1.989,2.633,2.509
2933,2017-01-20,7.619,0.241,,1.043,2.165,,1.915,2.637,2.483
2934,2017-01-21,7.956,0.238,,1.043,2.558,,2.011,2.618,2.522
2935,2017-01-22,8.276,0.237,,1.06,2.474,,2.108,2.628,2.513
2936,2017-01-23,10.435,0.238,,1.04,2.47,,1.997,2.595,2.571
2937,2017-01-24,9.664,0.239,,1.035,2.392,,1.946,2.667,2.453
2938,2017-01-25,9.664,0.24,,1.058,2.5,,2.143,2.609,2.535
2939,2017-01-26,9.29,0.237,,1.041,2.478,,1.923,2.647,2.535
2940,2017-01-27,8.471,0.241,,1.053,2.396,,2.02,2.609,2.526
2941,2017-01-28,9.474,0.238,,1.038,2.531,,1.925,2.628,2.522
2942,2017-01-29,8.623,0.242,,1.046,2.562,,2.048,2.628,2.509
2943,2017-01-30,10.0,0.236,,1.037,2.474,,2.017,2.657,2.513
2944,2017-01-31,9.931,0.239,,1.046,2.437,,1.905,2.581,2.517
2945,2017-02-01,7.5,0.24,,1.038,2.315,,2.081,2.647,2.531
2946,2017-02-02,9.172,0.238,,1.049,2.372,,1.986,2.613,2.535
2947,2017-02-03,9.664,0.24,,1.043,2.748,,1.983,2.652,2.466
2948,2017-02-04,10.0,0.237,,1.049,2.462,,1.994,2.599,2.549
2949,2017-02-05,9.057,0.237,,1.044,2.652,,2.069,2.637,2.478
2950,2017-02-06,11.52,0.238,,1.063,2.886,,1.93,2.637,2.509
2951,2017-02-07,9.536,0.24,,1.04,2.441,,2.0,2.623,2.54
2952,2017-02-08,9.863,0.237,,1.052,2.416,,2.063,2.642,2.509
2953,2017-02-09,8.521,0.239,,1.059,2.553,,1.933,2.618,2.517
2954,2017-02-10,9.796,0.238,,1.031,2.504,,2.0,2.618,2.535
2955,2017-02-11,10.36,0.238,,1.041,2.576,,2.008,2.642,2.496
2956,2017-02-12,10.286,0.238,,1.04,2.637,,2.028,2.652,2.544
2957,2017-02-13,8.834,0.237,,1.047,2.707,,2.011,2.618,2.478
2958,2017-02-14,8.521,0.239,,1.037,2.5,,1.973,2.609,2.535
2959,2017-02-15,10.36,0.236,,1.049,2.396,,2.048,2.613,2.496
2960,2017-02-16,9.536,0.238,,1.047,2.5,,1.989,2.647,2.517
2961,2017-02-17,9.536,0.24,,1.053,2.441,,1.943,2.599,2.491
2962,2017-02-18,9.536,0.24,,1.045,2.311,,1.925,2.652,2.491
2963,2017-02-19,10.746,0.239,,1.05,2.432,,2.102,2.623,2.567
2964,2017-02-20,9.73,0.239,,1.049,2.392,,1.973,2.647,2.491
2965,2017-02-21,10.435,0.238,,1.039,2.802,,2.02,2.595,2.487
2966,2017-02-22,10.435,0.241,,1.055,2.857,,1.935,2.618,2.549
2967,2017-02-23,9.6,0.239,,1.04,2.549,,1.965,2.647,2.535
2968,2017-02-24,8.834,0.24,,1.05,2.517,,1.994,2.618,2.487
2969,2017-02-25,8.623,0.238,,1.053,2.487,,2.261,2.652,2.54
2970,2017-02-26,8.09,0.236,,1.058,2.319,,1.943,2.599,2.478
2971,2017-02-27,10.0,0.24,,1.043,2.182,,1.86,2.633,2.522
2972,2017-02-28,9.412,0.236,,1.047,2.441,,2.048,2.618,2.517
2973,2017-03-01,10.0,0.242,,1.047,2.672,,2.169,2.628,2.478
2974,2017-03-02,9.172,0.238,,1.048,2.441,,1.967,2.628,2.549
2975,2017-03-03,9.536,0.24,,1.052,2.553,,1.994,2.623,2.491
2976,2017-03-04,10.909,0.241,,1.043,2.863,,2.087,2.609,2.491
2977,2017-03-05,9.796,0.237,,1.048,2.667,,2.028,2.672,2.576
2978,2017-03-06,10.141,0.241,,1.053,2.595,,1.915,2.599,2.491
