TIMESTAMP,ETH_CLOSE_PRICE_USD,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD
2022-09-20,1323.32,1375.96,1384.42,1315.3
2022-09-21,1247.9,1323.24,1388.31,1222.32
2022-09-22,1325.99,1246.73,1346.25,1237.95
2022-09-23,1328.0,1326.63,1356.61,1265.29
2022-09-24,1317.0,1327.86,1348.92,1308.06
2022-09-25,1294.21,1316.85,1335.71,1271.9
2022-09-26,1337.01,1295.18,1338.82,1279.67
2022-09-27,1328.17,1336.22,1399.49,1305.56
2022-09-28,1337.35,1329.0,1354.65,1261.29
2022-09-29,1336.1,1337.94,1351.6,1289.64
2022-09-30,1328.72,1336.13,1372.48,1316.51
2022-10-01,1311.78,1327.78,1333.57,1303.19
2022-10-02,1275.52,1311.79,1317.41,1272.35
2022-10-03,1323.4,1277.01,1329.17,1266.93
2022-10-04,1361.5,1323.22,1367.13,1318.77
2022-10-05,1352.05,1361.79,1364.0,1317.54
2022-10-06,1352.16,1351.51,1382.99,1347.8
2022-10-07,1331.09,1351.95,1361.2,1319.21
2022-10-08,1315.05,1330.77,1336.65,1304.07
2022-10-09,1323.42,1315.28,1328.54,1308.18
2022-10-10,1290.03,1323.14,1337.56,1288.65
2022-10-11,1279.96,1288.36,1297.53,1269.37
2022-10-12,1294.57,1280.2,1305.5,1275.79
2022-10-13,1287.3,1294.5,1299.7,1196.64
2022-10-14,1296.75,1287.28,1342.04,1284.09
2022-10-15,1274.93,1297.08,1301.47,1264.87
2022-10-16,1305.95,1274.67,1314.51,1274.67
2022-10-17,1331.4,1305.59,1338.38,1296.43
2022-10-18,1310.81,1332.72,1341.21,1287.51
2022-10-19,1285.34,1310.75,1313.47,1282.48
2022-10-20,1282.82,1285.36,1310.45,1272.75
2022-10-21,1299.75,1282.54,1306.24,1257.94
2022-10-22,1313.62,1300.42,1318.74,1294.59
2022-10-23,1364.19,1314.04,1370.93,1301.77
2022-10-24,1343.88,1363.68,1369.31,1324.22
2022-10-25,1459.53,1343.62,1522.29,1335.36
2022-10-26,1566.13,1461.0,1589.69,1458.64
2022-10-27,1514.17,1564.83,1575.9,1508.23
2022-10-28,1554.4,1514.12,1572.59,1490.12
2022-10-29,1619.61,1554.03,1660.0,1548.82
2022-10-30,1590.45,1619.92,1638.41,1577.24
2022-10-31,1572.86,1590.71,1634.1,1550.7
2022-11-01,1579.63,1572.75,1609.23,1564.67
2022-11-02,1519.08,1578.66,1618.85,1503.34
2022-11-03,1531.01,1517.67,1558.74,1515.74
2022-11-04,1645.01,1530.81,1666.22,1528.55
2022-11-05,1627.0,1645.31,1664.42,1623.52
2022-11-06,1571.03,1626.78,1637.29,1565.64
2022-11-07,1567.46,1567.22,1608.0,1547.17
2022-11-08,1335.23,1568.03,1576.01,1244.08
2022-11-09,1100.68,1332.97,1337.08,1076.3
2022-11-10,1299.17,1101.02,1347.07,1089.03
2022-11-11,1288.72,1298.33,1307.24,1202.86
2022-11-12,1256.22,1288.51,1291.37,1239.33
2022-11-13,1221.41,1256.95,1274.23,1205.61
2022-11-14,1242.63,1222.09,1288.97,1175.37
2022-11-15,1253.46,1243.5,1289.21,1235.47
2022-11-16,1206.19,1252.81,1267.62,1188.81
2022-11-17,1207.0,1217.54,1227.76,1185.58
2022-11-18,1207.34,1222.07,1225.41,1201.53
2022-11-19,1217.67,1207.73,1231.15,1206.81
2022-11-20,1142.88,1217.25,1226.13,1135.72
2022-11-21,1107.49,1142.49,1143.96,1082.01
2022-11-22,1139.78,1107.1,1141.61,1077.9
2022-11-23,1185.79,1138.12,1189.13,1128.59
2022-11-24,1203.74,1184.69,1217.43,1180.9
2022-11-25,1198.08,1203.38,1204.75,1172.72
2022-11-26,1205.14,1199.48,1229.16,1196.93
2022-11-27,1193.35,1205.23,1222.8,1191.11
2022-11-28,1167.71,1192.32,1199.06,1151.99
2022-11-29,1216.54,1167.7,1226.49,1159.76
2022-11-30,1294.39,1216.66,1304.93,1213.42
2022-12-01,1276.04,1293.97,1295.8,1263.57
2022-12-02,1295.69,1276.14,1295.76,1266.13
2022-12-03,1240.44,1295.88,1302.56,1237.83
2022-12-04,1279.73,1240.11,1284.19,1240.11
2022-12-05,1259.54,1279.17,1303.84,1248.68
2022-12-06,1271.25,1259.44,1273.99,1243.75
2022-12-07,1231.03,1271.57,1275.18,1221.1
2022-12-08,1280.24,1231.58,1289.71,1223.24
2022-12-09,1262.85,1279.91,1290.97,1257.02
2022-12-10,1266.61,1262.87,1281.17,1259.97
2022-12-11,1263.39,1266.34,1282.82,1258.63
2022-12-12,1274.98,1262.18,1278.35,1241.4
2022-12-13,1320.73,1275.45,1344.99,1255.76
2022-12-14,1307.24,1319.57,1348.41,1302.73
2022-12-15,1266.26,1307.42,1311.05,1260.88
2022-12-16,1166.67,1266.11,1279.27,1156.86
2022-12-17,1187.15,1165.99,1189.17,1162.75
2022-12-18,1182.64,1187.17,1196.53,1172.8
2022-12-19,1167.82,1183.81,1194.49,1152.53
2022-12-20,1217.18,1167.56,1229.0,1163.57
2022-12-21,1213.92,1216.89,1218.62,1205.45
2022-12-22,1217.46,1213.37,1229.34,1185.24
2022-12-23,1219.99,1218.06,1228.35,1212.81
2022-12-24,1220.44,1219.98,1226.19,1214.7
2022-12-25,1218.65,1220.42,1223.78,1201.21
2022-12-26,1227.62,1219.0,1230.35,1213.01
2022-12-27,1211.55,1228.19,1233.1,1202.04
2022-12-28,1189.93,1211.44,1214.18,1184.18
2022-12-29,1200.8,1190.53,1205.27,1187.16
2022-12-30,1199.99,1200.5,1202.11,1186.08
2022-12-31,1195.65,1200.32,1207.71,1193.15
2023-01-01,1200.51,1195.92,1204.1,1191.64
2023-01-02,1213.9,1200.61,1220.67,1193.75
2023-01-03,1214.55,1214.0,1219.73,1206.82
2023-01-04,1256.91,1214.96,1266.97,1212.89
2023-01-05,1250.94,1256.76,1259.05,1242.9
2023-01-06,1269.13,1251.49,1274.82,1240.34
2023-01-07,1263.9,1269.02,1270.96,1261.42
2023-01-08,1288.25,1264.24,1288.71,1259.17
2023-01-09,1320.49,1290.22,1344.38,1285.94
2023-01-10,1335.14,1320.33,1344.42,1316.92
2023-01-11,1389.84,1335.63,1392.37,1322.1
2023-01-12,1416.08,1389.52,1435.99,1365.45
2023-01-13,1450.89,1415.15,1463.51,1402.01
2023-01-14,1550.06,1450.88,1574.44,1449.48
2023-01-15,1552.69,1549.31,1564.36,1517.35
2023-01-16,1576.93,1551.79,1598.18,1526.46
2023-01-17,1564.63,1576.6,1603.29,1544.3
2023-01-18,1511.24,1566.18,1604.75,1505.36
2023-01-19,1551.09,1510.63,1560.69,1510.63
2023-01-20,1660.02,1550.81,1662.28,1543.24
2023-01-21,1625.49,1655.36,1678.51,1622.88
2023-01-22,1627.01,1626.68,1662.1,1609.36
2023-01-23,1626.53,1627.18,1643.71,1591.82
2023-01-24,1555.97,1626.0,1641.2,1539.6
2023-01-25,1611.22,1553.98,1638.98,1523.7
2023-01-26,1602.6,1613.59,1629.83,1581.74
2023-01-27,1597.61,1602.14,1620.12,1560.24
2023-01-28,1573.11,1597.62,1605.95,1561.38
2023-01-29,1646.0,1572.11,1657.18,1566.91
2023-01-30,1566.5,1644.81,1647.32,1540.29
2023-01-31,1585.25,1566.0,1602.0,1562.03
2023-02-01,1642.18,1585.51,1647.28,1560.22
2023-02-02,1641.56,1643.72,1710.24,1632.6
2023-02-03,1663.78,1644.56,1673.57,1628.73
2023-02-04,1666.92,1663.39,1694.63,1646.1
2023-02-05,1629.45,1666.09,1671.9,1612.7
2023-02-06,1613.71,1628.84,1657.75,1606.6
2023-02-07,1671.43,1613.2,1676.81,1613.2
2023-02-08,1651.02,1672.42,1694.32,1631.14
2023-02-09,1545.34,1651.01,1656.0,1531.22
2023-02-10,1513.8,1544.54,1554.19,1499.52
2023-02-11,1538.33,1513.05,1542.65,1508.06
2023-02-12,1515.44,1538.51,1547.29,1495.06
2023-02-13,1505.9,1515.18,1525.56,1464.12
2023-02-14,1555.44,1505.88,1565.16,1494.26
2023-02-15,1675.47,1556.19,1676.93,1542.67
2023-02-16,1640.81,1676.45,1738.86,1635.0
2023-02-17,1693.97,1636.61,1720.0,1631.88
2023-02-18,1691.62,1694.03,1708.72,1681.18
2023-02-19,1681.51,1691.35,1722.14,1671.16
2023-02-20,1703.28,1679.93,1719.1,1651.51
2023-02-21,1659.41,1703.5,1716.38,1637.13
2023-02-22,1643.4,1659.66,1666.38,1600.77
2023-02-23,1650.52,1643.24,1678.15,1630.93
2023-02-24,1608.24,1650.55,1663.83,1579.56
2023-02-25,1594.66,1607.91,1608.61,1562.07
2023-02-26,1641.61,1594.62,1648.78,1588.65
2023-02-27,1633.66,1641.6,1665.01,1609.84
2023-02-28,1604.69,1633.16,1646.33,1598.69
2023-03-01,1666.13,1604.95,1668.53,1595.31
2023-03-02,1647.86,1665.4,1677.43,1620.2
2023-03-03,1569.46,1648.27,1649.19,1547.59
2023-03-04,1566.74,1569.0,1577.01,1550.1
2023-03-05,1564.36,1566.54,1587.99,1556.86
2023-03-06,1565.84,1564.22,1581.16,1555.43
2023-03-07,1561.79,1565.92,1580.92,1536.26
2023-03-08,1533.04,1562.41,1569.66,1531.32
2023-03-09,1437.48,1531.51,1545.98,1413.29
2023-03-10,1426.71,1436.05,1437.3,1371.36
2023-03-11,1471.03,1425.97,1475.81,1408.41
2023-03-12,1580.17,1472.0,1584.63,1452.24
2023-03-13,1673.83,1582.74,1689.97,1565.7
2023-03-14,1700.1,1673.72,1776.65,1655.62
2023-03-15,1649.6,1699.85,1716.53,1614.93
2023-03-16,1673.73,1650.01,1689.08,1634.15
2023-03-17,1789.42,1673.48,1796.79,1663.67
2023-03-18,1758.65,1788.71,1833.79,1751.33
2023-03-19,1780.15,1759.24,1838.84,1758.67
2023-03-20,1732.31,1782.31,1802.79,1723.88
2023-03-21,1801.56,1732.44,1833.04,1719.59
2023-03-22,1734.34,1801.84,1818.48,1710.99
2023-03-23,1814.09,1734.57,1852.47,1729.35
2023-03-24,1749.24,1813.6,1818.53,1728.64
2023-03-25,1742.33,1749.4,1761.62,1714.43
2023-03-26,1774.04,1741.97,1796.78,1739.38
2023-03-27,1714.61,1773.88,1780.06,1691.42
2023-03-28,1772.64,1714.97,1792.27,1702.95
2023-03-29,1793.17,1774.12,1825.01,1772.81
2023-03-30,1793.6,1793.07,1828.92,1767.01
2023-03-31,1821.61,1794.06,1845.57,1782.24
2023-04-01,1820.79,1822.37,1840.21,1811.66
2023-04-02,1795.05,1820.58,1824.32,1775.86
2023-04-03,1810.79,1794.32,1838.69,1764.26
2023-04-04,1870.53,1810.82,1887.41,1802.51
2023-04-05,1908.98,1870.66,1936.03,1864.63
2023-04-06,1872.35,1908.84,1908.84,1855.92
2023-04-07,1863.45,1872.12,1882.6,1844.42
2023-04-08,1848.96,1863.49,1879.12,1847.74
2023-04-09,1858.92,1848.73,1871.91,1825.59
2023-04-10,1910.36,1858.73,1916.53,1847.39
2023-04-11,1889.87,1910.21,1935.76,1884.68
2023-04-12,1916.55,1889.84,1930.43,1857.34
2023-04-13,2012.14,1917.67,2018.74,1899.96
2023-04-14,2099.99,2011.73,2127.63,2009.54
2023-04-15,2090.61,2100.0,2110.33,2074.35
2023-04-16,2119.36,2089.85,2137.66,2073.27
2023-04-17,2074.75,2118.64,2119.2,2062.15
2023-04-18,2103.33,2074.5,2121.28,2056.87
2023-04-19,1935.91,2103.0,2104.31,1924.85
2023-04-20,1942.69,1933.94,1977.94,1917.73
2023-04-21,1848.78,1942.62,1955.29,1831.95
2023-04-22,1873.93,1848.87,1886.19,1845.66
2023-04-23,1862.0,1873.78,1881.93,1839.04
2023-04-24,1841.83,1862.01,1889.14,1810.0
2023-04-25,1865.92,1842.03,1877.53,1804.18
2023-04-26,1866.01,1866.49,1963.51,1793.82
2023-04-27,1908.79,1864.69,1937.55,1862.43
2023-04-28,1890.93,1909.01,1922.85,1874.99
2023-04-29,1907.79,1891.4,1915.89,1886.25
2023-04-30,1868.97,1907.66,1937.82,1868.97
2023-05-01,1830.73,1870.92,1885.67,1807.3
2023-05-02,1869.74,1830.52,1878.61,1823.21
2023-05-03,1904.75,1870.09,1914.99,1844.71
2023-05-04,1877.07,1904.89,1915.16,1868.18
2023-05-05,1993.3,1877.26,1996.6,1875.66
2023-05-06,1896.33,1994.2,2012.99,1868.05
2023-05-07,1870.95,1897.36,1931.39,1870.94
2023-05-08,1847.45,1867.22,1883.44,1813.75
2023-05-09,1846.53,1847.16,1858.51,1832.05
2023-05-10,1840.88,1846.63,1886.83,1797.0
2023-05-11,1794.67,1840.96,1841.0,1774.29
2023-05-12,1807.28,1794.82,1812.3,1741.5
2023-05-13,1795.11,1807.47,1814.58,1786.16
2023-05-14,1799.33,1794.87,1822.91,1791.84
2023-05-15,1817.13,1799.33,1845.21,1786.6
2023-05-16,1823.95,1816.13,1829.96,1797.59
2023-05-17,1822.11,1824.36,1834.41,1785.76
2023-05-18,1800.95,1822.93,1831.5,1774.82
2023-05-19,1812.31,1800.09,1829.33,1796.95
2023-05-20,1819.66,1812.31,1828.04,1807.06
2023-05-21,1804.9,1820.28,1827.45,1799.0
2023-05-22,1817.17,1804.36,1827.36,1792.33
2023-05-23,1854.05,1817.39,1868.88,1815.4
2023-05-24,1799.88,1853.58,1853.58,1781.71
2023-05-25,1805.66,1800.03,1817.07,1764.9
2023-05-26,1827.79,1805.6,1837.37,1798.1
2023-05-27,1829.89,1828.19,1835.93,1817.35
2023-05-28,1908.32,1829.89,1914.89,1824.69
2023-05-29,1892.59,1909.74,1925.68,1878.33
2023-05-30,1900.58,1892.73,1915.88,1882.97
2023-05-31,1873.62,1899.81,1906.2,1852.01
2023-06-01,1861.78,1873.95,1888.06,1846.33
2023-06-02,1907.11,1861.63,1909.99,1847.8
2023-06-03,1892.05,1906.86,1907.91,1884.19
2023-06-04,1890.01,1891.51,1914.16,1884.54
2023-06-05,1811.24,1888.2,1890.52,1782.76
2023-06-06,1884.65,1810.03,1895.76,1800.73
2023-06-07,1832.06,1884.36,1893.73,1823.48
2023-06-08,1845.64,1831.5,1860.49,1829.38
2023-06-09,1840.37,1845.75,1854.71,1828.61
2023-06-10,1751.53,1840.43,1844.14,1719.13
2023-06-11,1752.76,1750.03,1775.79,1739.99
2023-06-12,1742.57,1752.96,1757.77,1722.93
2023-06-13,1739.59,1742.8,1763.02,1727.64
2023-06-14,1650.94,1740.09,1749.87,1636.53
2023-06-15,1666.95,1650.29,1678.88,1632.41
2023-06-16,1717.92,1666.2,1728.34,1653.66
2023-06-17,1727.75,1718.02,1764.21,1714.27
2023-06-18,1720.96,1727.96,1746.33,1715.92
2023-06-19,1737.04,1720.17,1748.04,1706.39
2023-06-20,1791.58,1737.15,1793.28,1715.18
2023-06-21,1889.87,1792.73,1899.01,1787.57
2023-06-22,1872.27,1889.35,1931.6,1866.62
2023-06-23,1891.92,1872.26,1932.19,1864.6
2023-06-24,1874.96,1892.07,1903.97,1865.77
2023-06-25,1898.79,1875.3,1929.61,1869.26
2023-06-26,1858.98,1898.69,1905.97,1840.65
2023-06-27,1889.49,1858.97,1911.7,1856.17
2023-06-28,1827.95,1890.09,1890.09,1822.13
2023-06-29,1851.9,1828.03,1878.86,1828.03
2023-06-30,1933.79,1851.79,1943.58,1837.52
2023-07-01,1924.51,1934.92,1943.2,1909.91
2023-07-02,1937.47,1924.84,1958.21,1894.13
2023-07-03,1955.55,1937.87,1974.5,1934.4
2023-07-04,1936.2,1955.3,1966.0,1931.58
2023-07-05,1910.42,1936.2,1942.12,1896.39
2023-07-06,1848.37,1910.36,1957.54,1846.95
2023-07-07,1870.92,1845.37,1877.5,1827.24
2023-07-08,1865.25,1870.65,1873.14,1843.78
2023-07-09,1862.9,1865.75,1878.2,1856.96
2023-07-10,1880.4,1862.54,1903.78,1846.64
2023-07-11,1878.31,1880.56,1889.77,1863.96
2023-07-12,1871.82,1879.07,1901.41,1865.11
2023-07-13,2004.7,1871.66,2010.65,1863.17
2023-07-14,1938.03,2005.04,2025.44,1900.19
2023-07-15,1931.42,1937.82,1946.05,1926.79
2023-07-16,1922.43,1931.12,1942.53,1918.01
2023-07-17,1911.21,1921.18,1936.0,1876.05
2023-07-18,1897.56,1912.06,1917.18,1877.29
2023-07-19,1888.64,1897.63,1920.41,1882.17
2023-07-20,1891.6,1888.2,1928.27,1879.34
2023-07-21,1891.74,1891.52,1905.6,1884.86
2023-07-22,1866.21,1892.07,1897.0,1854.01
2023-07-23,1888.82,1866.6,1903.85,1858.0
2023-07-24,1849.99,1888.66,1890.77,1835.01
2023-07-25,1857.65,1849.85,1867.31,1845.62
2023-07-26,1871.99,1857.66,1886.92,1849.4
2023-07-27,1861.29,1872.14,1885.87,1855.38
2023-07-28,1874.2,1861.29,1882.21,1856.88
2023-07-29,1880.46,1873.59,1886.23,1869.71
2023-07-30,1861.79,1880.94,1884.28,1851.6
2023-07-31,1856.14,1861.52,1876.0,1851.39
2023-08-01,1874.22,1856.14,1874.99,1818.15
2023-08-02,1840.21,1875.2,1879.3,1823.0
2023-08-03,1835.97,1839.73,1858.6,1828.38
2023-08-04,1830.23,1837.0,1849.09,1819.68
2023-08-05,1836.48,1829.91,1838.61,1827.5
2023-08-06,1830.29,1836.48,1838.09,1826.08
2023-08-07,1829.1,1830.29,1846.43,1805.18
2023-08-08,1856.21,1829.0,1871.7,1826.33
2023-08-09,1855.35,1856.31,1870.44,1846.76
2023-08-10,1852.47,1855.35,1865.94,1847.33
2023-08-11,1848.85,1852.47,1857.19,1840.66
2023-08-12,1849.93,1849.06,1853.55,1846.09
2023-08-13,1840.72,1849.93,1861.5,1835.5
2023-08-14,1845.5,1840.13,1856.49,1835.92
2023-08-15,1828.98,1845.5,1847.36,1816.35
2023-08-16,1807.81,1828.63,1831.52,1803.5
2023-08-17,1681.5,1807.81,1809.8,1562.7
2023-08-18,1661.23,1680.24,1698.77,1646.4
2023-08-19,1669.67,1661.58,1693.89,1654.33
2023-08-20,1685.23,1669.68,1692.4,1662.8
2023-08-21,1667.55,1685.65,1686.03,1651.79
2023-08-22,1634.24,1667.99,1669.21,1588.24
2023-08-23,1679.92,1635.52,1697.6,1629.84
2023-08-24,1661.16,1679.99,1682.99,1642.41
2023-08-25,1653.72,1661.47,1676.19,1636.8
2023-08-26,1647.04,1653.93,1655.59,1644.02
2023-08-27,1658.33,1646.65,1660.11,1646.33
2023-08-28,1653.21,1658.05,1660.72,1628.92
2023-08-29,1729.68,1653.52,1742.78,1640.27
2023-08-30,1705.2,1729.32,1730.71,1696.93
2023-08-31,1645.77,1704.63,1724.04,1634.78
2023-09-01,1628.99,1646.57,1654.37,1603.69
2023-09-02,1637.03,1629.19,1644.59,1628.1
2023-09-03,1635.85,1637.03,1645.1,1625.59
2023-09-04,1630.52,1635.85,1643.3,1618.51
2023-09-05,1634.46,1629.87,1647.74,1610.0
2023-09-06,1633.14,1634.38,1667.32,1610.26
2023-09-07,1648.08,1633.27,1657.98,1624.04
2023-09-08,1636.44,1648.0,1657.49,1618.43
2023-09-09,1635.54,1636.63,1637.2,1630.11
2023-09-10,1617.41,1635.64,1635.7,1604.18
2023-09-11,1551.88,1617.65,1618.78,1533.91
2023-09-12,1592.46,1551.63,1617.33,1549.67
2023-09-13,1607.61,1593.01,1614.36,1582.01
2023-09-14,1626.48,1607.83,1639.08,1607.06
2023-09-15,1641.3,1626.48,1652.4,1612.22
2023-09-16,1634.4,1642.47,1650.02,1631.72
2023-09-17,1622.63,1634.4,1635.0,1612.85
2023-09-18,1636.87,1622.54,1668.85,1609.68
2023-09-19,1643.1,1636.1,1659.51,1627.28
2023-09-20,1622.27,1642.69,1649.13,1610.14
2023-09-21,1583.98,1621.99,1625.3,1568.98
2023-09-22,1593.07,1583.45,1601.72,1578.74
2023-09-23,1593.86,1593.13,1597.95,1587.71
2023-09-24,1580.52,1593.86,1600.37,1573.94
2023-09-25,1588.6,1579.62,1596.49,1564.67
2023-09-26,1594.02,1588.54,1597.61,1580.54
2023-09-27,1598.49,1593.64,1633.51,1585.33
2023-09-28,1652.87,1598.63,1667.61,1598.14
2023-09-29,1667.7,1652.88,1686.5,1648.42
2023-09-30,1670.9,1667.46,1693.71,1666.2
2023-10-01,1732.8,1670.42,1741.62,1668.96
2023-10-02,1662.75,1734.15,1742.33,1637.8
2023-10-03,1656.88,1662.41,1670.41,1644.03
2023-10-04,1647.03,1656.7,1657.61,1630.53
2023-10-05,1611.59,1646.57,1654.0,1609.55
2023-10-06,1645.11,1612.2,1659.94,1612.2
2023-10-07,1633.56,1645.04,1647.59,1630.18
2023-10-08,1632.85,1633.57,1641.33,1616.79
2023-10-09,1579.71,1632.74,1635.13,1550.0
2023-10-10,1567.61,1579.59,1593.71,1552.34
2023-10-11,1566.87,1567.16,1578.16,1549.14
2023-10-12,1539.6,1566.24,1568.43,1523.76
2023-10-13,1552.16,1540.08,1574.09,1538.04
2023-10-14,1554.94,1551.89,1559.84,1545.31
2023-10-15,1557.78,1555.06,1565.78,1550.0
2023-10-16,1599.47,1557.43,1635.9,1555.12
2023-10-17,1565.0,1599.62,1600.47,1553.62
2023-10-18,1563.44,1565.0,1583.75,1556.14
2023-10-19,1566.71,1562.34,1573.4,1543.9
2023-10-20,1603.89,1566.74,1629.22,1561.56
2023-10-21,1628.94,1604.2,1642.34,1592.38
2023-10-22,1663.38,1628.71,1667.47,1623.28
2023-10-23,1763.56,1663.64,1791.71,1657.55
2023-10-24,1784.82,1766.13,1853.25,1757.36
2023-10-25,1787.0,1784.44,1814.08,1761.38
2023-10-26,1803.38,1787.1,1864.8,1764.42
2023-10-27,1779.51,1802.48,1803.63,1751.82
2023-10-28,1776.2,1779.4,1801.04,1772.05
2023-10-29,1794.94,1776.21,1809.93,1764.16
2023-10-30,1809.03,1795.66,1829.44,1778.58
2023-10-31,1815.1,1808.98,1819.41,1783.32
2023-11-01,1846.57,1814.89,1856.96,1783.91
2023-11-02,1800.25,1847.77,1873.0,1789.05
2023-11-03,1832.26,1801.06,1834.12,1779.81
2023-11-04,1855.67,1832.69,1868.33,1824.37
2023-11-05,1892.29,1856.11,1911.0,1846.53
2023-11-06,1901.01,1891.69,1913.13,1869.94
2023-11-07,1885.92,1901.47,1906.46,1852.01
2023-11-08,1889.35,1885.28,1903.63,1873.38
2023-11-09,2120.11,1888.42,2131.35,1882.91
2023-11-10,2077.82,2120.98,2135.99,2068.89
2023-11-11,2053.45,2077.73,2089.29,2033.65
2023-11-12,2044.68,2052.38,2065.61,2021.06
2023-11-13,2054.15,2045.17,2114.9,2030.77
2023-11-14,1979.4,2055.67,2064.53,1943.24
2023-11-15,2058.96,1980.0,2060.93,1967.94
2023-11-16,1961.77,2058.5,2089.4,1940.32
2023-11-17,1960.78,1961.41,1990.23,1908.28
2023-11-18,1961.68,1960.82,1971.03,1920.1
2023-11-19,2010.99,1962.21,2014.92,1943.59
2023-11-20,2021.48,2012.79,2064.0,1994.88
2023-11-21,1934.61,2021.06,2034.51,1932.21
2023-11-22,2063.28,1930.55,2090.09,1930.55
2023-11-23,2062.1,2063.49,2088.45,2040.87
2023-11-24,2080.83,2062.2,2130.03,2059.38
2023-11-25,2083.09,2080.98,2090.27,2065.52
2023-11-26,2062.33,2082.42,2093.99,2038.21
2023-11-27,2027.43,2061.92,2071.16,1987.41
2023-11-28,2048.66,2027.7,2074.99,1996.11
2023-11-29,2028.98,2048.12,2071.5,2020.28
2023-11-30,2051.57,2028.29,2054.33,2021.44
2023-12-01,2087.23,2053.2,2109.42,2045.4
2023-12-02,2164.81,2087.78,2179.73,2086.25
2023-12-03,2192.83,2165.9,2215.63,2150.64
2023-12-04,2243.62,2193.58,2272.47,2191.42
2023-12-05,2293.32,2243.37,2302.46,2191.02
2023-12-06,2233.4,2294.2,2310.19,2223.19
2023-12-07,2355.74,2232.92,2381.72,2224.38
2023-12-08,2358.41,2357.49,2389.45,2340.81
2023-12-09,2340.51,2359.07,2401.31,2332.35
2023-12-10,2352.22,2340.83,2376.56,2324.13
2023-12-11,2225.31,2351.73,2354.99,2164.26
2023-12-12,2203.47,2224.46,2243.31,2168.17
2023-12-13,2260.15,2204.09,2283.9,2148.74
2023-12-14,2315.31,2261.96,2331.61,2237.04
2023-12-15,2220.4,2315.2,2317.35,2213.17
2023-12-16,2229.03,2222.18,2262.66,2212.78
2023-12-17,2197.01,2228.84,2247.82,2196.01
2023-12-18,2218.81,2197.75,2223.29,2123.09
2023-12-19,2177.4,2218.95,2254.71,2137.85
2023-12-20,2202.17,2178.15,2263.12,2161.7
2023-12-21,2239.61,2201.71,2277.7,2183.3
2023-12-22,2324.16,2240.01,2341.5,2232.81
2023-12-23,2308.58,2325.79,2330.0,2267.33
2023-12-24,2263.54,2309.95,2325.17,2247.69
2023-12-25,2271.36,2262.98,2303.26,2253.22
2023-12-26,2230.72,2271.34,2274.71,2184.74
2023-12-27,2378.63,2232.09,2391.49,2213.73
2023-12-28,2344.38,2379.33,2443.56,2338.4
2023-12-29,2299.19,2344.21,2385.23,2265.65
2023-12-30,2291.68,2297.84,2322.74,2269.24
2023-12-31,2281.87,2291.03,2320.88,2264.79
2024-01-01,2352.04,2281.79,2352.04,2266.71
2024-01-02,2355.24,2348.09,2430.51,2347.59
2024-01-03,2209.41,2355.7,2383.86,2122.71
2024-01-04,2267.23,2208.4,2293.2,2202.96
2024-01-05,2268.11,2267.99,2275.22,2207.36
2024-01-06,2240.46,2268.8,2269.64,2217.0
2024-01-07,2221.38,2240.69,2254.67,2209.42
2024-01-08,2330.98,2221.0,2357.13,2167.39
2024-01-09,2344.32,2331.54,2369.6,2228.58
2024-01-10,2581.78,2344.82,2629.63,2342.28
2024-01-11,2618.02,2585.32,2688.39,2567.57
2024-01-12,2524.03,2620.13,2712.82,2463.16
2024-01-13,2578.39,2522.83,2589.99,2498.42
2024-01-14,2473.98,2577.44,2578.32,2470.21
2024-01-15,2511.91,2474.53,2553.25,2472.72
2024-01-16,2588.69,2512.0,2613.7,2501.02
2024-01-17,2531.28,2588.49,2592.88,2510.0
2024-01-18,2469.74,2530.62,2548.8,2430.94
2024-01-19,2491.76,2469.22,2504.07,2418.48
2024-01-20,2472.01,2491.63,2491.63,2455.0
2024-01-21,2457.06,2472.01,2481.59,2453.45
2024-01-22,2313.6,2458.11,2465.94,2304.0
2024-01-23,2243.64,2314.11,2351.1,2169.59
2024-01-24,2234.61,2240.68,2264.59,2198.93
2024-01-25,2217.66,2234.1,2242.87,2173.83
2024-01-26,2267.57,2218.05,2280.8,2195.85
2024-01-27,2267.92,2267.82,2282.15,2252.32
2024-01-28,2256.91,2267.3,2306.41,2240.09
2024-01-29,2317.81,2255.22,2320.96,2237.67
2024-01-30,2343.1,2317.6,2389.17,2298.86
2024-01-31,2283.14,2342.82,2350.77,2266.83
2024-02-01,2304.28,2283.95,2311.36,2240.6
2024-02-02,2309.31,2304.56,2324.58,2282.89
2024-02-03,2296.5,2309.33,2329.51,2293.07
2024-02-04,2289.78,2296.08,2310.39,2271.99
2024-02-05,2301.84,2289.27,2336.63,2271.32
2024-02-06,2372.64,2301.84,2390.54,2299.24
2024-02-07,2424.66,2372.66,2443.71,2354.44
2024-02-08,2419.56,2425.67,2461.0,2411.97
2024-02-09,2486.15,2420.81,2522.91,2419.16
2024-02-10,2500.23,2488.13,2515.9,2472.91
2024-02-11,2506.63,2500.35,2537.77,2493.76
2024-02-12,2657.8,2507.3,2663.57,2473.52
2024-02-13,2640.02,2661.81,2686.12,2597.06
2024-02-14,2775.12,2640.0,2785.5,2619.76
2024-02-15,2822.59,2774.51,2864.68,2760.99
2024-02-16,2801.8,2823.25,2857.01,2759.59
