,Time,TRX_Average_Price_USD_2,BNB_Average_Price_USD_2,LINK_Average_Price_USD_2,DOT_Average_Price_USD_2,AVAX_Average_Price_USD_2,EOS_Average_Price_USD_2,ATOM_Average_Price_USD_2,XLM_Average_Price_USD_2,DASH_Average_Price_USD_2,AMP_Average_Price_USD_2
622,2015-11-04,,,,,,,,,2.671,
623,2015-11-05,,,,,,,,,2.473,
624,2015-11-06,,,,,,,,,2.552,
625,2015-11-07,,,,,,,,,2.708,
626,2015-11-08,,,,,,,,,2.672,
627,2015-11-09,,,,,,,,,2.499,
628,2015-11-10,,,,,,,,,2.482,
629,2015-11-11,,,,,,,,,2.289,
630,2015-11-12,,,,,,,,,2.426,
631,2015-11-13,,,,,,,,,2.512,
632,2015-11-14,,,,,,,,,2.508,
633,2015-11-15,,,,,,,,,2.37,
634,2015-11-16,,,,,,,,,2.292,
635,2015-11-17,,,,,,,,,2.282,
636,2015-11-18,,,,,,,,,2.306,
637,2015-11-19,,,,,,,,,2.257,
638,2015-11-20,,,,,,,,,2.214,
639,2015-11-21,,,,,,,,,2.213,
640,2015-11-22,,,,,,,,,2.164,
641,2015-11-23,,,,,,,,,2.105,
642,2015-11-24,,,,,,,,,2.102,
643,2015-11-25,,,,,,,,,2.088,
644,2015-11-26,,,,,,,,,2.193,
645,2015-11-27,,,,,,,,0.0018,2.184,
646,2015-11-28,,,,,,,,0.00179,2.1,
647,2015-11-29,,,,,,,,,2.12,
648,2015-11-30,,,,,,,,,2.174,
649,2015-12-01,,,,,,,,,2.12,
650,2015-12-02,,,,,,,,,2.133,
651,2015-12-03,,,,,,,,,2.307,
652,2015-12-04,,,,,,,,,2.346,
653,2015-12-05,,,,,,,,,2.36,
654,2015-12-06,,,,,,,,,2.367,
655,2015-12-07,,,,,,,,,2.336,
656,2015-12-08,,,,,,,,,2.318,
657,2015-12-09,,,,,,,,,2.491,
658,2015-12-10,,,,,,,,,2.484,
659,2015-12-11,,,,,,,,,2.525,
660,2015-12-12,,,,,,,,,2.553,
661,2015-12-13,,,,,,,,,2.607,
662,2015-12-14,,,,,,,,,2.763,
663,2015-12-15,,,,,,,,,2.703,
664,2015-12-16,,,,,,,,0.00191,2.671,
665,2015-12-17,,,,,,,,,2.617,
666,2015-12-18,,,,,,,,,2.608,
667,2015-12-19,,,,,,,,,2.634,
668,2015-12-20,,,,,,,,,2.562,
669,2015-12-21,,,,,,,,,2.461,
670,2015-12-22,,,,,,,,,2.5,
671,2015-12-23,,,,,,,,,2.525,
672,2015-12-24,,,,,,,,,2.631,
673,2015-12-25,,,,,,,,,2.786,
674,2015-12-26,,,,,,,,,2.775,
675,2015-12-27,,,,,,,,,2.654,
676,2015-12-28,,,,,,,,0.00202,2.772,
677,2015-12-29,,,,,,,,0.00191,2.96,
678,2015-12-30,,,,,,,,,3.41,
679,2015-12-31,,,,,,,,,3.308,
680,2016-01-01,,,,,,,,,3.374,
681,2016-01-02,,,,,,,,,3.303,
682,2016-01-03,,,,,,,,,3.206,
683,2016-01-04,,,,,,,,,3.256,
684,2016-01-05,,,,,,,,,3.31,
685,2016-01-06,,,,,,,,,3.281,
686,2016-01-07,,,,,,,,0.00176,3.305,
687,2016-01-08,,,,,,,,0.00176,3.236,
688,2016-01-09,,,,,,,,0.00173,3.107,
689,2016-01-10,,,,,,,,0.00172,2.988,
690,2016-01-11,,,,,,,,0.00169,3.17,
691,2016-01-12,,,,,,,,0.00176,3.036,
692,2016-01-13,,,,,,,,0.0017,2.939,
693,2016-01-14,,,,,,,,0.0019,3.217,
694,2016-01-15,,,,,,,,0.0017,3.47,
695,2016-01-16,,,,,,,,0.00157,3.819,
696,2016-01-17,,,,,,,,0.00179,3.986,
697,2016-01-18,,,,,,,,0.00178,4.52,
698,2016-01-19,,,,,,,,0.00166,4.159,
699,2016-01-20,,,,,,,,0.00176,4.296,
700,2016-01-21,,,,,,,,0.00179,4.781,
701,2016-01-22,,,,,,,,0.00176,5.225,
702,2016-01-23,,,,,,,,0.00165,4.827,
703,2016-01-24,,,,,,,,0.00169,4.398,
704,2016-01-25,,,,,,,,0.0016,4.021,
705,2016-01-26,,,,,,,,0.00171,4.16,
706,2016-01-27,,,,,,,,0.00183,4.352,
707,2016-01-28,,,,,,,,0.00186,4.19,
708,2016-01-29,,,,,,,,0.0018,4.29,
709,2016-01-30,,,,,,,,0.00177,4.305,
710,2016-01-31,,,,,,,,0.00168,4.082,
711,2016-02-01,,,,,,,,0.00166,4.118,
712,2016-02-02,,,,,,,,0.00169,4.154,
713,2016-02-03,,,,,,,,0.00174,4.101,
714,2016-02-04,,,,,,,,0.0017,4.236,
715,2016-02-05,,,,,,,,0.00183,4.3,
716,2016-02-06,,,,,,,,0.00174,4.216,
717,2016-02-07,,,,,,,,0.00165,4.23,
718,2016-02-08,,,,,,,,0.00172,4.21,
719,2016-02-09,,,,,,,,0.00181,4.109,
720,2016-02-10,,,,,,,,0.00182,3.946,
721,2016-02-11,,,,,,,,0.00166,3.725,
722,2016-02-12,,,,,,,,0.00216,3.769,
723,2016-02-13,,,,,,,,0.00221,3.792,
724,2016-02-14,,,,,,,,0.00222,3.853,
725,2016-02-15,,,,,,,,0.00209,3.888,
726,2016-02-16,,,,,,,,0.00235,3.851,
727,2016-02-17,,,,,,,,0.00248,3.664,
728,2016-02-18,,,,,,,,0.00237,3.456,
729,2016-02-19,,,,,,,,0.00216,3.6,
730,2016-02-20,,,,,,,,0.00217,3.583,
731,2016-02-21,,,,,,,,0.00213,3.819,
732,2016-02-22,,,,,,,,0.00213,4.095,
733,2016-02-23,,,,,,,,0.00203,3.96,
734,2016-02-24,,,,,,,,0.00185,3.881,
735,2016-02-25,,,,,,,,0.00199,3.924,
736,2016-02-26,,,,,,,,0.0019,3.883,
737,2016-02-27,,,,,,,,0.002,3.994,
738,2016-02-28,,,,,,,,0.002,4.0,
739,2016-02-29,,,,,,,,0.00203,3.939,
740,2016-03-01,,,,,,,,0.00201,3.974,
741,2016-03-02,,,,,,,,0.00187,3.936,
742,2016-03-03,,,,,,,,0.00182,3.917,
743,2016-03-04,,,,,,,,0.00186,4.712,
744,2016-03-05,,,,,,,,0.00182,4.95,
745,2016-03-06,,,,,,,,0.00184,4.804,
746,2016-03-07,,,,,,,,0.00214,4.486,
747,2016-03-08,,,,,,,,0.00222,4.358,
748,2016-03-09,,,,,,,,0.00223,4.567,
749,2016-03-10,,,,,,,,0.00233,4.844,
750,2016-03-11,,,,,,,,0.00255,5.12,
751,2016-03-12,,,,,,,,0.00261,5.126,
752,2016-03-13,,,,,,,,0.0023,5.623,
753,2016-03-14,,,,,,,,0.00228,5.623,
754,2016-03-15,,,,,,,,0.0021,5.495,
755,2016-03-16,,,,,,,,0.00214,6.117,
756,2016-03-17,,,,,,,,0.00222,6.056,
757,2016-03-18,,,,,,,,0.00211,5.879,
758,2016-03-19,,,,,,,,0.00204,5.9,
759,2016-03-20,,,,,,,,0.00207,5.939,
760,2016-03-21,,,,,,,,0.00209,6.216,
761,2016-03-22,,,,,,,,0.00198,6.052,
762,2016-03-23,,,,,,,,0.00199,6.232,
763,2016-03-24,,,,,,,,0.002,6.48,
764,2016-03-25,,,,,,,,0.00205,7.144,
765,2016-03-26,,,,,,,,0.00208,7.146,
766,2016-03-27,,,,,,,,0.00207,7.124,
767,2016-03-28,,,,,,,,0.00203,7.233,
768,2016-03-29,,,,,,,,0.00206,7.021,
769,2016-03-30,,,,,,,,0.00203,6.957,
770,2016-03-31,,,,,,,,0.00199,6.85,
771,2016-04-01,,,,,,,,0.00197,6.875,
772,2016-04-02,,,,,,,,0.00204,7.095,
773,2016-04-03,,,,,,,,0.0022,6.94,
774,2016-04-04,,,,,,,,0.00232,6.933,
775,2016-04-05,,,,,,,,0.00224,7.129,
776,2016-04-06,,,,,,,,0.00211,7.056,
777,2016-04-07,,,,,,,,0.00218,6.975,
778,2016-04-08,,,,,,,,0.00216,6.92,
779,2016-04-09,,,,,,,,0.00208,6.838,
780,2016-04-10,,,,,,,,0.00188,6.511,
781,2016-04-11,,,,,,,,0.00196,6.467,
782,2016-04-12,,,,,,,,0.00188,6.427,
783,2016-04-13,,,,,,,,0.00182,6.467,
784,2016-04-14,,,,,,,,0.00185,6.409,
785,2016-04-15,,,,,,,,0.00189,6.176,
786,2016-04-16,,,,,,,,0.00188,6.11,
787,2016-04-17,,,,,,,,0.00188,6.334,
788,2016-04-18,,,,,,,,0.00189,6.228,
789,2016-04-19,,,,,,,,0.0019,6.317,
790,2016-04-20,,,,,,,,0.00186,6.419,
791,2016-04-21,,,,,,,,0.00186,6.336,
792,2016-04-22,,,,,,,,0.00187,6.223,
793,2016-04-23,,,,,,,,0.00191,6.28,
794,2016-04-24,,,,,,,,0.00191,6.456,
795,2016-04-25,,,,,,,,0.00187,6.263,
796,2016-04-26,,,,,,,,0.00178,6.048,
797,2016-04-27,,,,,,,,0.00181,6.218,
798,2016-04-28,,,,,,,,0.00189,6.367,
799,2016-04-29,,,,,,,,0.00187,6.515,
800,2016-04-30,,,,,,,,0.00187,6.653,
801,2016-05-01,,,,,,,,0.0019,6.769,
802,2016-05-02,,,,,,,,0.00188,6.778,
803,2016-05-03,,,,,,,,0.00184,6.815,
804,2016-05-04,,,,,,,,0.00185,6.83,
805,2016-05-05,,,,,,,,0.00184,6.798,
806,2016-05-06,,,,,,,,0.00188,6.773,
807,2016-05-07,,,,,,,,0.0018,6.647,
808,2016-05-08,,,,,,,,0.00179,6.674,
809,2016-05-09,,,,,,,,0.00179,6.605,
810,2016-05-10,,,,,,,,0.00176,6.581,
811,2016-05-11,,,,,,,,0.00176,6.735,
812,2016-05-12,,,,,,,,0.00176,6.749,
813,2016-05-13,,,,,,,,0.00175,6.839,
814,2016-05-14,,,,,,,,0.00177,6.904,
815,2016-05-15,,,,,,,,0.0018,6.984,
816,2016-05-16,,,,,,,,0.00172,7.445,
817,2016-05-17,,,,,,,,0.0017,7.282,
818,2016-05-18,,,,,,,,0.00172,7.313,
819,2016-05-19,,,,,,,,0.00168,7.594,
820,2016-05-20,,,,,,,,0.00168,8.075,
821,2016-05-21,,,,,,,,0.00167,7.982,
822,2016-05-22,,,,,,,,0.00165,8.19,
823,2016-05-23,,,,,,,,0.00162,8.028,
824,2016-05-24,,,,,,,,0.00156,7.986,
825,2016-05-25,,,,,,,,0.00156,7.642,
826,2016-05-26,,,,,,,,0.00153,7.524,
827,2016-05-27,,,,,,,,0.00145,7.342,
828,2016-05-28,,,,,,,,0.00135,7.583,
829,2016-05-29,,,,,,,,0.00139,8.151,
830,2016-05-30,,,,,,,,0.00146,8.163,
831,2016-05-31,,,,,,,,0.00148,8.207,
832,2016-06-01,,,,,,,,0.00144,8.201,
833,2016-06-02,,,,,,,,0.00145,8.085,
834,2016-06-03,,,,,,,,0.0015,8.115,
835,2016-06-04,,,,,,,,0.00153,7.992,
836,2016-06-05,,,,,,,,0.00152,7.814,
837,2016-06-06,,,,,,,,0.00143,7.721,
838,2016-06-07,,,,,,,,0.00139,7.819,
839,2016-06-08,,,,,,,,0.00149,7.872,
840,2016-06-09,,,,,,,,0.00151,7.788,
841,2016-06-10,,,,,,,,0.00159,7.941,
842,2016-06-11,,,,,,,,0.00163,7.745,
843,2016-06-12,,,,,,,,0.00159,7.757,
844,2016-06-13,,,,,,,,0.00159,7.721,
845,2016-06-14,,,,,,,,0.00166,7.94,
846,2016-06-15,,,,,,,,0.0017,8.247,
847,2016-06-16,,,,,,,,0.00164,8.429,
848,2016-06-17,,,,,,,,0.00164,8.353,
849,2016-06-18,,,,,,,,0.00162,8.272,
850,2016-06-19,,,,,,,,0.00174,8.131,
851,2016-06-20,,,,,,,,0.0018,8.025,
852,2016-06-21,,,,,,,,0.00167,7.962,
853,2016-06-22,,,,,,,,0.00169,7.745,
854,2016-06-23,,,,,,,,0.00165,7.2,
855,2016-06-24,,,,,,,,0.00178,7.173,
856,2016-06-25,,,,,,,,0.00176,6.878,
857,2016-06-26,,,,,,,,0.00199,6.896,
858,2016-06-27,,,,,,,,0.0021,6.825,
859,2016-06-28,,,,,,,,0.00248,6.995,
860,2016-06-29,,,,,,,,0.00212,6.937,
861,2016-06-30,,,,,,,,0.00206,7.066,
862,2016-07-01,,,,,,,,0.0021,7.239,
863,2016-07-02,,,,,,,,0.00203,7.225,
864,2016-07-03,,,,,,,,0.00199,7.107,
865,2016-07-04,,,,,,,,0.00194,7.073,
866,2016-07-05,,,,,,,,0.00189,6.894,
867,2016-07-06,,,,,,,,0.00185,6.952,
868,2016-07-07,,,,,,,,0.00176,6.963,
869,2016-07-08,,,,,,,,0.00179,7.117,
870,2016-07-09,,,,,,,,0.00172,7.222,
871,2016-07-10,,,,,,,,0.00178,7.384,
872,2016-07-11,,,,,,,,0.00178,7.802,
873,2016-07-12,,,,,,,,0.00186,8.007,
874,2016-07-13,,,,,,,,0.00205,7.779,
875,2016-07-14,,,,,,,,0.00209,7.758,
876,2016-07-15,,,,,,,,0.00198,7.856,
877,2016-07-16,,,,,,,,0.002,8.157,
878,2016-07-17,,,,,,,,0.00192,8.186,
879,2016-07-18,,,,,,,,0.00194,8.169,
880,2016-07-19,,,,,,,,0.00192,8.389,
881,2016-07-20,,,,,,,,0.00188,8.41,
882,2016-07-21,,,,,,,,0.00186,8.472,
883,2016-07-22,,,,,,,,0.00207,9.246,
884,2016-07-23,,,,,,,,0.00602,9.308,
885,2016-07-24,,,,,,,,0.00221,9.296,
886,2016-07-25,,,,,,,,0.0022,9.12,
887,2016-07-26,,,,,,,,0.00204,8.976,
888,2016-07-27,,,,,,,,0.00195,9.053,
889,2016-07-28,,,,,,,,0.00194,9.213,
890,2016-07-29,,,,,,,,0.00198,9.361,
891,2016-07-30,,,,,,,,0.00197,9.297,
892,2016-07-31,,,,,,,,0.00192,9.208,
893,2016-08-01,,,,,,,,0.00193,10.063,
894,2016-08-02,,,,,,,,0.00182,9.75,
895,2016-08-03,,,,,,,,0.00176,9.244,
896,2016-08-04,,,,,,,,0.00184,9.367,
897,2016-08-05,,,,,,,,0.00186,9.583,
898,2016-08-06,,,,,,,,0.00192,10.173,
899,2016-08-07,,,,,,,,0.0019,10.423,
900,2016-08-08,,,,,,,,0.00187,10.314,
901,2016-08-09,,,,,,,,0.00187,10.358,
902,2016-08-10,,,,,,,,0.00188,10.363,
903,2016-08-11,,,,,,,,0.00188,10.63,
904,2016-08-12,,,,,,,,0.00187,11.545,
905,2016-08-13,,,,,,,,0.00195,12.656,
906,2016-08-14,,,,,,,,0.00202,13.473,
907,2016-08-15,,,,,,,,0.00203,13.583,
908,2016-08-16,,,,,,,,0.002,12.429,
909,2016-08-17,,,,,,,,0.00199,12.568,
910,2016-08-18,,,,,,,,0.00201,13.053,
911,2016-08-19,,,,,,,,0.00196,13.904,
912,2016-08-20,,,,,,,,0.00193,13.441,
913,2016-08-21,,,,,,,,0.00194,13.341,
914,2016-08-22,,,,,,,,0.00191,13.837,
915,2016-08-23,,,,,,,,0.00191,13.578,
916,2016-08-24,,,,,,,,0.00189,13.216,
917,2016-08-25,,,,,,,,0.00187,12.9,
918,2016-08-26,,,,,,,,0.00191,12.523,
919,2016-08-27,,,,,,,,0.00189,12.604,
920,2016-08-28,,,,,,,,0.00183,12.573,
921,2016-08-29,,,,,,,,0.00184,12.041,
922,2016-08-30,,,,,,,,0.00183,11.63,
923,2016-08-31,,,,,,,,0.00187,11.862,
924,2016-09-01,,,,,,,,0.00188,11.605,
925,2016-09-02,,,,,,,,0.00187,11.432,
926,2016-09-03,,,,,,,,0.00188,11.23,
927,2016-09-04,,,,,,,,0.00191,11.023,
928,2016-09-05,,,,,,,,0.00191,11.393,
929,2016-09-06,,,,,,,,0.00191,11.114,
930,2016-09-07,,,,,,,,0.0019,11.017,
931,2016-09-08,,,,,,,,0.00193,11.397,
932,2016-09-09,,,,,,,,0.00194,11.28,
933,2016-09-10,,,,,,,,0.00205,11.229,
934,2016-09-11,,,,,,,,0.00201,11.354,
935,2016-09-12,,,,,,,,0.00194,11.963,
936,2016-09-13,,,,,,,,0.00196,12.274,
937,2016-09-14,,,,,,,,0.00195,12.677,
938,2016-09-15,,,,,,,,0.00209,12.541,
939,2016-09-16,,,,,,,,0.00222,11.993,
940,2016-09-17,,,,,,,,0.00214,11.787,
941,2016-09-18,,,,,,,,0.00213,11.704,
942,2016-09-19,,,,,,,,0.00212,11.491,
943,2016-09-20,,,,,,,,0.00208,11.354,
944,2016-09-21,,,,,,,,0.00205,11.398,
945,2016-09-22,,,,,,,,0.00213,11.507,
946,2016-09-23,,,,,,,,0.00207,11.571,
947,2016-09-24,,,,,,,,0.00214,11.505,
948,2016-09-25,,,,,,,,0.00235,11.547,
949,2016-09-26,,,,,,,,0.0025,11.466,
950,2016-09-27,,,,,,,,0.00247,11.475,
951,2016-09-28,,,,,,,,0.00284,11.542,
952,2016-09-29,,,,,,,,0.00313,11.721,
953,2016-09-30,,,,,,,,0.00292,11.999,
954,2016-10-01,,,,,,,,0.0028,11.906,
955,2016-10-02,,,,,,,,0.00282,11.735,
956,2016-10-03,,,,,,,,0.00279,11.968,
957,2016-10-04,,,,,,,,0.00268,11.8,
958,2016-10-05,,,,,,,,0.0025,11.965,
959,2016-10-06,,,,,,,,0.00245,12.059,
960,2016-10-07,,,,,,,,0.00235,11.919,
961,2016-10-08,,,,,,,,0.00231,11.815,
962,2016-10-09,,,,,,,,0.00233,11.678,
963,2016-10-10,,,,,,,,0.00247,11.618,
964,2016-10-11,,,,,,,,0.00258,11.628,
965,2016-10-12,,,,,,,,0.00269,11.548,
966,2016-10-13,,,,,,,,0.00266,11.468,
967,2016-10-14,,,,,,,,0.0025,11.53,
968,2016-10-15,,,,,,,,0.00249,11.367,
969,2016-10-16,,,,,,,,0.00246,11.089,
970,2016-10-17,,,,,,,,0.00235,10.634,
971,2016-10-18,,,,,,,,0.00233,10.308,
972,2016-10-19,,,,,,,,0.00234,10.224,
973,2016-10-20,,,,,,,,0.00252,10.543,
974,2016-10-21,,,,,,,,0.00253,10.576,
975,2016-10-22,,,,,,,,0.00243,10.514,
976,2016-10-23,,,,,,,,0.00239,10.204,
977,2016-10-24,,,,,,,,0.00243,9.893,
978,2016-10-25,,,,,,,,0.00239,9.694,
979,2016-10-26,,,,,,,,0.00234,9.275,
980,2016-10-27,,,,,,,,0.00219,9.509,
981,2016-10-28,,,,,,,,0.00214,9.398,
982,2016-10-29,,,,,,,,0.00194,8.773,
983,2016-10-30,,,,,,,,0.00196,9.041,
984,2016-10-31,,,,,,,,0.0021,9.479,
985,2016-11-01,,,,,,,,0.00196,9.006,
986,2016-11-02,,,,,,,,0.00199,8.991,
987,2016-11-03,,,,,,,,0.00199,9.084,
988,2016-11-04,,,,,,,,0.00198,9.116,
989,2016-11-05,,,,,,,,0.00195,9.149,
990,2016-11-06,,,,,,,,0.00194,9.318,
991,2016-11-07,,,,,,,,0.00198,9.543,
992,2016-11-08,,,,,,,,0.00199,9.987,
993,2016-11-09,,,,,,,,0.00196,9.719,
994,2016-11-10,,,,,,,,0.00195,9.633,
995,2016-11-11,,,,,,,,0.00192,9.588,
996,2016-11-12,,,,,,,,0.00189,9.665,
997,2016-11-13,,,,,,,,0.00187,9.551,
998,2016-11-14,,,,,,,,0.00187,9.62,
999,2016-11-15,,,,,,,,0.00182,9.564,
1000,2016-11-16,,,,,,,,0.0018,9.384,
1001,2016-11-17,,,,,,,,0.00175,9.156,
1002,2016-11-18,,,,,,,,0.00176,8.927,
1003,2016-11-19,,,,,,,,0.00175,8.642,
1004,2016-11-20,,,,,,,,0.00175,8.398,
1005,2016-11-21,,,,,,,,0.00176,8.475,
1006,2016-11-22,,,,,,,,0.00172,8.646,
1007,2016-11-23,,,,,,,,0.0017,8.517,
1008,2016-11-24,,,,,,,,0.00169,8.788,
1009,2016-11-25,,,,,,,,0.00164,8.981,
1010,2016-11-26,,,,,,,,0.00163,8.925,
1011,2016-11-27,,,,,,,,0.00164,8.959,
1012,2016-11-28,,,,,,,,0.00164,9.023,
1013,2016-11-29,,,,,,,,0.0016,8.778,
1014,2016-11-30,,,,,,,,0.00162,8.823,
1015,2016-12-01,,,,,,,,0.0016,8.749,
1016,2016-12-02,,,,,,,,0.00152,8.685,
1017,2016-12-03,,,,,,,,0.00152,8.687,
1018,2016-12-04,,,,,,,,0.00155,8.742,
1019,2016-12-05,,,,,,,,0.00148,8.56,
1020,2016-12-06,,,,,,,,0.00169,8.553,
1021,2016-12-07,,,,,,,,0.00239,8.664,
1022,2016-12-08,,,,,,,,0.00252,8.678,
1023,2016-12-09,,,,,,,,0.00249,8.739,
1024,2016-12-10,,,,,,,,0.0024,8.801,
1025,2016-12-11,,,,,,,,0.00223,9.165,
1026,2016-12-12,,,,,,,,0.00229,9.311,
1027,2016-12-13,,,,,,,,0.00219,9.244,
1028,2016-12-14,,,,,,,,0.00212,9.245,
1029,2016-12-15,,,,,,,,0.00226,9.25,
1030,2016-12-16,,,,,,,,0.00296,9.534,
1031,2016-12-17,,,,,,,,0.00286,9.56,
1032,2016-12-18,,,,,,,,0.00283,9.725,
1033,2016-12-19,,,,,,,,0.00285,10.259,
1034,2016-12-20,,,,,,,,0.00294,10.304,
1035,2016-12-21,,,,,,,,0.00283,10.028,
1036,2016-12-22,,,,,,,,0.0027,9.698,
1037,2016-12-23,,,,,,,,0.00262,9.573,
1038,2016-12-24,,,,,,,,0.00261,9.755,
1039,2016-12-25,,,,,,,,0.00256,9.861,
1040,2016-12-26,,,,,,,,0.00263,9.96,
1041,2016-12-27,,,,,,,,0.00258,9.672,
1042,2016-12-28,,,,,,,,0.00245,10.082,
1043,2016-12-29,,,,,,,,0.00226,10.375,
1044,2016-12-30,,,,,,,,0.00246,11.048,
1045,2016-12-31,,,,,,,,0.00245,11.231,
1046,2017-01-01,,,,,,,,0.00249,11.356,
1047,2017-01-02,,,,,,,,0.00246,11.593,
1048,2017-01-03,,,,,,,,0.00246,12.383,
1049,2017-01-04,,,,,,,,0.00259,14.748,
1050,2017-01-05,,,,,,,,0.00251,14.815,
1051,2017-01-06,,,,,,,,0.00238,13.189,
1052,2017-01-07,,,,,,,,0.00228,11.949,
1053,2017-01-08,,,,,,,,0.00237,12.635,
1054,2017-01-09,,,,,,,,0.00233,12.422,
1055,2017-01-10,,,,,,,,0.00231,12.379,
1056,2017-01-11,,,,,,,,0.00222,11.837,
1057,2017-01-12,,,,,,,,0.00223,11.459,
1058,2017-01-13,,,,,,,,0.00236,12.12,
1059,2017-01-14,,,,,,,,0.00242,12.43,
1060,2017-01-15,,,,,,,,0.00245,12.29,
1061,2017-01-16,,,,,,,,0.00239,12.514,
1062,2017-01-17,,,,,,,,0.0025,13.722,
1063,2017-01-18,,,,,,,,0.00244,13.884,
1064,2017-01-19,,,,,,,,0.00243,14.629,
1065,2017-01-20,,,,,,,,0.00238,15.149,
1066,2017-01-21,,,,,,,,0.00233,15.011,
1067,2017-01-22,,,,,,,,0.00233,15.147,
1068,2017-01-23,,,,,,,,0.00231,15.045,
1069,2017-01-24,,,,,,,,0.00227,14.313,
1070,2017-01-25,,,,,,,,0.00217,14.082,
1071,2017-01-26,,,,,,,,0.00214,14.572,
1072,2017-01-27,,,,,,,,0.00218,15.15,
1073,2017-01-28,,,,,,,,0.00219,15.112,
1074,2017-01-29,,,,,,,,0.00219,15.229,
1075,2017-01-30,,,,,,,,0.00231,15.678,
1076,2017-01-31,,,,,,,,0.00229,15.915,
1077,2017-02-01,,,,,,,,0.00231,15.805,
1078,2017-02-02,,,,,,,,0.00236,16.001,
1079,2017-02-03,,,,,,,,0.00236,16.831,
1080,2017-02-04,,,,,,,,0.00236,17.224,
1081,2017-02-05,,,,,,,,0.00232,16.853,
1082,2017-02-06,,,,,,,,0.00232,16.651,
1083,2017-02-07,,,,,,,,0.00231,16.989,
1084,2017-02-08,,,,,,,,0.00227,16.916,
1085,2017-02-09,,,,,,,,0.00219,16.689,
1086,2017-02-10,,,,,,,,0.00212,16.406,
1087,2017-02-11,,,,,,,,0.00213,16.985,
1088,2017-02-12,,,,,,,,0.0021,16.948,
1089,2017-02-13,,,,,,,,0.00211,16.871,
1090,2017-02-14,,,,,,,,0.00209,17.172,
1091,2017-02-15,,,,,,,,0.00211,18.837,
1092,2017-02-16,,,,,,,,0.00216,19.612,
1093,2017-02-17,,,,,,,,0.00214,19.662,
1094,2017-02-18,,,,,,,,0.00203,20.738,
1095,2017-02-19,,,,,,,,0.00201,22.462,
1096,2017-02-20,,,,,,,,0.00202,22.044,
1097,2017-02-21,,,,,,,,0.00202,21.29,
1098,2017-02-22,,,,,,,,0.00201,21.699,
1099,2017-02-23,,,,,,,,0.00197,23.642,
1100,2017-02-24,,,,,,,,0.00193,26.568,
1101,2017-02-25,,,,,,,,0.00185,25.652,
1102,2017-02-26,,,,,,,,0.00185,27.29,
1103,2017-02-27,,,,,,,,0.00185,28.274,
1104,2017-02-28,,,,,,,,0.00182,30.329,
1105,2017-03-01,,,,,,,,0.00183,37.589,
1106,2017-03-02,,,,,,,,0.00177,47.738,
1107,2017-03-03,,,,,,,,0.00178,44.731,
1108,2017-03-04,,,,,,,,0.00178,46.502,
1109,2017-03-05,,,,,,,,0.00176,42.415,
1110,2017-03-06,,,,,,,,0.00175,45.308,
1111,2017-03-07,,,,,,,,0.00195,46.099,
1112,2017-03-08,,,,,,,,0.00193,44.104,
1113,2017-03-09,,,,,,,,0.0018,46.945,
1114,2017-03-10,,,,,,,,0.00175,52.14,
1115,2017-03-11,,,,,,,,0.00175,60.442,
1116,2017-03-12,,,,,,,,0.0018,72.464,
1117,2017-03-13,,,,,,,,0.0019,76.919,
1118,2017-03-14,,,,,,,,0.00191,78.292,
1119,2017-03-15,,,,,,,,0.00194,93.178,
1120,2017-03-16,,,,,,,,0.00189,89.851,
1121,2017-03-17,,,,,,,,0.00191,90.993,
1122,2017-03-18,,,,,,,,0.00192,103.23,
1123,2017-03-19,,,,,,,,0.00189,105.96,
1124,2017-03-20,,,,,,,,0.0019,106.246,
1125,2017-03-21,,,,,,,,0.00201,98.857,
1126,2017-03-22,,,,,,,,0.00201,99.039,
1127,2017-03-23,,,,,,,,0.00202,100.345,
1128,2017-03-24,,,,,,,,0.00226,102.169,
1129,2017-03-25,,,,,,,,0.00205,96.183,
1130,2017-03-26,,,,,,,,0.00203,93.027,
1131,2017-03-27,,,,,,,,0.00202,87.429,
1132,2017-03-28,,,,,,,,0.00195,85.553,
1133,2017-03-29,,,,,,,,0.00201,84.264,
1134,2017-03-30,,,,,,,,0.00206,81.454,
1135,2017-03-31,,,,,,,,0.00251,74.563,
1136,2017-04-01,,,,,,,,0.00245,69.508,
1137,2017-04-02,,,,,,,,0.00319,66.796,
1138,2017-04-03,,,,,,,,0.0039,59.471,
1139,2017-04-04,,,,,,,,0.00316,65.493,
1140,2017-04-05,,,,,,,,0.00321,71.813,
1141,2017-04-06,,,,,,,,0.00311,69.182,
1142,2017-04-07,,,,,,,,0.0028,67.702,
1143,2017-04-08,,,,,,,,0.00294,67.869,
1144,2017-04-09,,,,,,,,0.00286,67.153,
1145,2017-04-10,,,,,,,,0.00279,64.265,
1146,2017-04-11,,,,,,,,0.00282,61.898,
1147,2017-04-12,,,,,,,,0.00294,62.878,
1148,2017-04-13,,,,,,,,0.00303,70.797,
1149,2017-04-14,,,,,,,,0.00314,71.211,
1150,2017-04-15,,,,,,,,0.00321,71.651,
1151,2017-04-16,,,,,,,,0.00351,75.848,
1152,2017-04-17,,,,,,,,0.0036,75.406,
1153,2017-04-18,,,,,,,,0.00355,73.529,
1154,2017-04-19,,,,,,,,0.00362,74.447,
1155,2017-04-20,,,,,,,,0.00348,72.371,
1156,2017-04-21,,,,,,,,0.00345,72.449,
