TIMESTAMP,WAVES_CLOSE_PRICE_USD,WAVES_OPEN_PRICE_USD,WAVES_HIGH_PRICE_USD,WAVES_LOW_PRICE_USD
2021-12-12,16.6315,16.0208,16.8734,15.5215
2021-12-13,14.3991,16.5573,16.8569,14.3148
2021-12-14,15.0174,14.3991,15.5091,13.9597
2021-12-15,17.1448,15.0174,17.7892,14.9237
2021-12-16,18.6312,17.1448,19.0806,16.7518
2021-12-17,17.5804,18.6312,20.0372,17.3782
2021-12-18,17.3008,17.5254,17.9203,17.0501
2021-12-19,16.1082,17.3008,17.3377,16.0805
2021-12-20,15.4314,16.1082,16.1788,14.918
2021-12-21,15.9791,15.4314,16.3575,15.2223
2021-12-22,16.0347,15.9791,16.379,15.8337
2021-12-23,16.5191,16.0254,16.7227,15.6432
2021-12-24,15.9276,16.5191,16.7086,15.861
2021-12-25,16.1592,15.9276,16.3342,15.8536
2021-12-26,16.161,16.1592,16.3392,15.6406
2021-12-27,16.4763,16.161,17.0017,15.9203
2021-12-28,14.8234,16.4764,16.4764,14.6511
2021-12-29,14.3566,14.8234,15.0712,14.1366
2021-12-30,14.6854,14.3566,14.9439,13.9228
2021-12-31,14.5331,14.6854,15.0282,14.2151
2022-01-01,15.0888,14.5331,15.2943,14.5331
2022-01-02,15.3993,15.0888,15.5909,14.7656
2022-01-03,15.5654,15.3993,15.7835,15.1242
2022-01-04,15.7981,15.5567,16.2968,15.1547
2022-01-05,14.3827,15.7981,16.2627,13.5845
2022-01-06,14.1782,14.3827,14.4527,13.6228
2022-01-07,13.7371,14.1782,14.2939,13.192
2022-01-08,13.7593,13.7371,14.1066,13.01
2022-01-09,14.1206,13.7593,14.2667,13.5658
2022-01-10,13.388,14.1206,14.3678,12.9048
2022-01-11,14.0981,13.388,14.1294,13.3353
2022-01-12,14.7387,14.0981,14.9836,14.0261
2022-01-13,13.9925,14.7474,14.7768,13.9576
2022-01-14,14.1663,13.9925,14.3863,13.7763
2022-01-15,14.5419,14.1663,14.8049,14.0749
2022-01-16,14.2874,14.5419,14.8729,14.1266
2022-01-17,13.7312,14.2874,14.3074,13.4251
2022-01-18,13.6136,13.7312,13.9488,13.0836
2022-01-19,13.1861,13.6136,13.8056,12.8694
2022-01-20,12.6075,13.1861,13.6249,12.5812
2022-01-21,10.6832,12.6075,12.7338,10.471
2022-01-22,8.9656,10.6742,11.1268,8.0846
2022-01-23,9.1985,8.9656,9.41,8.6801
2022-01-24,8.53,9.1985,9.2077,7.5802
2022-01-25,8.393,8.53,8.53,8.1045
2022-01-26,10.2659,8.393,11.9097,8.33
2022-01-27,9.787,10.2659,10.4115,9.2974
2022-01-28,10.1075,9.787,10.1075,9.3317
2022-01-29,9.8758,10.1075,10.3368,9.5086
2022-01-30,9.2517,9.8758,9.8983,9.1134
2022-01-31,9.14,9.2517,9.27,8.523
2022-02-01,9.0115,9.14,9.1985,8.9008
2022-02-02,8.7063,9.0115,9.0792,8.4875
2022-02-03,8.7173,8.7063,8.7373,8.2622
2022-02-04,9.3347,8.7173,9.344,8.6201
2022-02-05,10.0133,9.3347,10.1877,9.2553
2022-02-06,10.5726,10.0133,10.6004,9.9558
2022-02-07,11.0846,10.5726,11.4192,10.3688
2022-02-08,10.5236,11.0846,11.1209,10.0745
2022-02-09,12.0335,10.5418,12.1672,10.1518
2022-02-10,10.98,12.0335,12.1189,10.9078
2022-02-11,9.8164,10.98,10.99,9.6681
2022-02-12,9.524,9.8164,9.9,9.3053
2022-02-13,9.3858,9.524,9.6557,9.1076
2022-02-14,9.35,9.3858,9.5575,9.035
2022-02-15,10.3961,9.35,10.5187,9.3317
2022-02-16,10.5616,10.3961,10.905,10.1336
2022-02-17,9.9444,10.5616,11.182,9.8989
2022-02-18,10.0346,9.9444,10.2273,9.6171
2022-02-19,9.6882,10.0346,10.1145,9.3609
2022-02-20,9.3584,9.6882,9.8239,8.9551
2022-02-21,8.5308,9.3583,10.4068,8.494
2022-02-22,8.9722,8.5308,9.0839,8.2306
2022-02-23,9.286,8.9722,10.4027,8.9236
2022-02-24,9.5292,9.286,9.6585,8.4116
2022-02-25,10.5409,9.5292,10.6674,9.2592
2022-02-26,12.26,10.5409,12.7659,10.4293
2022-02-27,11.21,12.26,13.0084,11.0409
2022-02-28,16.1502,11.21,16.4099,11.1028
2022-03-01,17.4432,16.1502,19.7236,16.1502
2022-03-02,17.854,17.4432,19.4073,16.9363
2022-03-03,18.3344,17.854,19.489,17.3811
2022-03-04,18.4663,18.3344,20.9131,17.5521
2022-03-05,17.2589,18.4465,18.8162,16.762
2022-03-06,17.8195,17.2589,19.2413,16.8114
2022-03-07,22.5805,17.8195,22.8085,17.6315
2022-03-08,22.3508,22.5508,24.3984,21.9823
2022-03-09,28.3995,22.3508,28.9823,21.4205
2022-03-10,27.343,28.3995,30.7571,26.0016
2022-03-11,25.3326,27.343,28.2462,25.2731
2022-03-12,26.7095,25.3326,27.6683,24.6522
2022-03-13,26.6477,26.7095,28.5568,25.8679
2022-03-14,26.4883,26.6477,27.165,25.2014
2022-03-15,28.0559,26.4883,28.0559,25.3605
2022-03-16,28.4615,28.0559,31.3641,27.4524
2022-03-17,28.1901,28.4615,28.8684,27.3131
2022-03-18,32.7491,28.1901,33.036,28.1403
2022-03-19,32.5584,32.6995,34.348,32.2214
2022-03-20,32.5194,32.5584,34.0013,31.6552
2022-03-21,32.3905,32.5195,33.7295,31.2723
2022-03-22,32.538,32.3905,34.5881,32.0226
2022-03-23,31.9966,32.5303,32.7189,31.6269
2022-03-24,31.2669,31.9966,32.4873,30.1448
2022-03-25,31.2067,31.2669,31.8023,30.3611
2022-03-26,32.7536,31.2067,33.5511,31.0742
2022-03-27,32.5112,32.7536,32.7536,31.2825
2022-03-28,43.3154,32.5112,43.9449,31.7644
2022-03-29,50.313,43.3154,53.9384,43.2621
2022-03-30,52.0566,50.313,59.2089,49.4718
2022-03-31,54.6674,52.05,63.0143,49.771
2022-04-01,52.163,54.6674,57.5887,51.194
2022-04-02,48.7397,52.163,53.9637,48.5971
2022-04-03,46.7247,48.7397,53.423,44.6746
2022-04-04,34.6269,46.7384,46.9818,33.1873
2022-04-05,30.3388,34.6269,35.611,28.9743
2022-04-06,28.7533,30.3388,31.6205,27.2854
2022-04-07,30.2034,28.8506,30.8291,27.7509
2022-04-08,26.2887,30.2034,30.9492,25.8207
2022-04-09,24.7012,26.2887,26.4372,23.7665
2022-04-10,23.1584,24.7012,26.3118,23.0915
2022-04-11,23.6515,23.1584,23.8628,21.3014
2022-04-12,22.1004,23.6515,24.1435,21.7278
2022-04-13,21.7097,22.1086,22.4599,20.3996
2022-04-14,21.2456,21.7181,23.0952,20.6
2022-04-15,22.1312,21.2456,22.4255,20.5186
2022-04-16,21.5048,22.1312,22.8872,20.9704
2022-04-17,19.9941,21.4964,21.5454,19.9038
2022-04-18,20.3464,19.9941,20.4082,18.6793
2022-04-19,21.1576,20.4684,21.2785,20.0716
2022-04-20,20.2979,21.1576,21.6144,20.0541
2022-04-21,19.17,20.2979,20.9739,19.0464
2022-04-22,19.1499,19.17,19.5619,18.8626
2022-04-23,18.4685,19.1499,19.21,18.4493
2022-04-24,17.4393,18.4685,18.5252,17.3407
2022-04-25,16.9706,17.4393,17.4522,15.9438
2022-04-26,15.2331,16.9706,17.5579,15.0336
2022-04-27,16.1489,15.2331,16.7969,14.8908
2022-04-28,15.4035,16.1489,16.9864,15.2599
2022-04-29,14.1268,15.4035,15.54,13.9618
2022-04-30,12.6819,14.1268,14.5915,12.4655
2022-05-01,13.223,12.6819,13.6922,12.3688
2022-05-02,12.5001,13.223,13.4906,12.0896
2022-05-03,11.9748,12.5001,13.0714,11.8669
2022-05-04,15.4795,11.9748,15.7406,11.9368
2022-05-05,13.7334,15.4795,16.9154,13.4529
2022-05-06,14.1001,13.7334,14.4397,12.8411
2022-05-07,13.1971,14.1001,14.1505,12.9893
2022-05-08,12.9103,13.1971,13.2972,12.6152
2022-05-09,12.1128,12.9103,14.5414,12.1128
2022-05-10,11.8799,12.1128,13.517,11.2492
2022-05-11,7.945,11.8966,12.1856,6.9869
2022-05-12,6.6898,7.945,8.4552,6.0854
2022-05-13,7.032,6.6898,8.2556,6.4817
2022-05-14,7.127,7.032,7.4512,6.3013
2022-05-15,7.2731,7.127,7.2731,6.6464
2022-05-16,6.4849,7.2731,7.2731,6.3451
2022-05-17,6.8817,6.4849,7.127,6.4168
2022-05-18,6.1483,6.8817,7.328,6.12
2022-05-19,6.2647,6.1483,6.3242,5.7335
2022-05-20,5.7731,6.2647,6.3484,5.6063
2022-05-21,5.79,5.7731,5.8607,5.5
2022-05-22,5.9261,5.79,5.96,5.6846
2022-05-23,5.66,5.9346,6.7604,5.5732
2022-05-24,5.6444,5.66,5.78,5.2915
2022-05-25,5.4688,5.6444,5.86,5.3715
2022-05-26,4.8625,5.4688,5.5688,4.8218
2022-05-27,4.3987,4.8625,4.8975,4.2143
2022-05-28,4.42,4.3987,4.55,4.256
2022-05-29,4.4588,4.42,4.4738,4.146
2022-05-30,7.6157,4.4588,7.6332,4.3612
2022-05-31,8.9977,7.6157,10.3216,7.3642
2022-06-01,9.2315,8.9977,11.4388,7.7141
2022-06-02,9.5246,9.2315,10.3735,8.7194
2022-06-03,9.7728,9.5246,10.5173,9.2961
2022-06-04,8.8772,9.7728,9.9104,8.6574
2022-06-05,8.1176,8.8772,8.8848,7.9524
2022-06-06,8.3276,8.1176,8.976,7.8909
2022-06-07,7.7977,8.3276,8.3831,7.4661
2022-06-08,7.6742,7.7907,8.2661,7.667
2022-06-09,7.7996,7.6742,8.2483,7.667
2022-06-10,6.9718,7.7996,7.8157,6.896
2022-06-11,6.3734,6.9718,7.3001,6.0857
2022-06-12,5.3758,6.3734,6.4217,5.3758
2022-06-13,4.8101,5.3758,5.4699,4.5222
2022-06-14,4.8613,4.8101,5.2339,4.4913
2022-06-15,5.1671,4.8613,5.1715,4.1422
2022-06-16,4.3412,5.1762,5.2305,4.2561
2022-06-17,4.56,4.35,4.8825,4.22
2022-06-18,4.5512,4.56,4.8524,4.2112
2022-06-19,4.79,4.5512,4.8339,4.3312
2022-06-20,4.8513,4.79,4.9745,4.5465
2022-06-21,6.9377,4.8513,7.173,4.7054
2022-06-22,5.8613,6.9377,7.257,5.8337
2022-06-23,6.3115,5.8613,6.5775,5.8439
2022-06-24,6.5567,6.3115,6.6544,6.2046
2022-06-25,6.4425,6.5567,6.7124,6.152
2022-06-26,5.8999,6.4425,6.4794,5.8855
2022-06-27,5.894,5.8999,6.357,5.75
2022-06-28,5.3983,5.894,5.9487,5.3488
2022-06-29,5.3875,5.3983,5.5338,5.1652
2022-06-30,5.0611,5.3875,5.3875,4.7992
2022-07-01,5.2253,5.0611,5.4779,4.9111
2022-07-02,5.1812,5.2253,5.3521,4.9682
2022-07-03,5.1512,5.1812,5.2048,5.01
2022-07-04,5.51,5.1512,5.5188,5.1312
2022-07-05,5.26,5.51,5.5376,5.0836
2022-07-06,5.3212,5.26,5.3475,5.17
2022-07-07,5.6012,5.3212,5.7325,5.2
2022-07-08,5.3673,5.6012,5.7058,5.3037
2022-07-09,5.4312,5.3673,5.5388,5.3524
2022-07-10,5.11,5.4312,5.4387,5.0637
2022-07-11,4.6923,5.11,5.11,4.63
2022-07-12,4.7069,4.6923,4.9266,4.6612
2022-07-13,4.8814,4.7158,4.8894,4.3783
2022-07-14,5.0864,4.8814,5.1886,4.8149
2022-07-15,5.0734,5.0899,5.3063,4.9702
2022-07-16,5.1352,5.0734,5.1626,4.9092
2022-07-17,5.0341,5.1352,5.2272,5.0064
2022-07-18,5.4188,5.0341,5.61,4.9796
2022-07-19,6.3101,5.4188,6.3471,5.3281
2022-07-20,5.7015,6.3101,6.6124,5.6273
2022-07-21,5.707,5.7015,5.8235,5.4169
2022-07-22,5.5143,5.707,5.8805,5.4237
2022-07-23,5.5289,5.5143,5.629,5.3451
2022-07-24,5.4727,5.5289,5.5975,5.4346
2022-07-25,4.9384,5.4701,5.4813,4.9375
2022-07-26,4.9976,4.9306,5.001,4.8146
2022-07-27,5.3855,4.9976,5.3899,4.8911
2022-07-28,5.7218,5.3855,5.8085,5.3158
2022-07-29,5.6317,5.7218,5.9076,5.4773
2022-07-30,5.6316,5.6317,6.037,5.5359
2022-07-31,5.675,5.6316,5.9629,5.5875
2022-08-01,6.1045,5.675,6.4238,5.6301
2022-08-02,5.7302,6.1054,6.3263,5.5898
2022-08-03,5.6389,5.7302,5.834,5.544
2022-08-04,5.8842,5.6389,5.9305,5.5998
2022-08-05,6.2288,5.8842,6.6327,5.8223
2022-08-06,6.0957,6.2288,6.3178,6.0699
2022-08-07,6.054,6.0957,6.1522,5.9025
2022-08-08,6.1376,6.054,6.3576,6.054
2022-08-09,5.8078,6.1376,6.1658,5.6962
2022-08-10,6.0973,5.8078,6.1643,5.6516
2022-08-11,6.07,6.0973,6.2044,6.0271
2022-08-12,6.1305,6.07,6.1622,5.8952
2022-08-13,6.0978,6.1305,6.2046,6.0661
2022-08-14,6.07,6.0978,6.3843,5.9624
2022-08-15,5.9494,6.07,6.2929,5.8494
2022-08-16,5.866,5.9526,6.0094,5.8158
2022-08-17,5.6065,5.866,5.9918,5.5576
2022-08-18,5.3817,5.6065,5.7532,5.2967
2022-08-19,4.8906,5.3817,5.3825,4.8337
2022-08-20,4.8489,4.8906,5.0495,4.7165
2022-08-21,4.9392,4.8489,4.9842,4.7791
2022-08-22,4.8242,4.9392,4.9392,4.6139
2022-08-23,5.1237,4.8242,5.1356,4.6253
2022-08-24,5.063,5.1237,5.2727,4.9629
2022-08-25,5.0994,5.0689,5.1462,5.0174
2022-08-26,4.5486,5.0994,5.0994,4.5027
2022-08-27,4.5239,4.5486,4.5872,4.4378
2022-08-28,4.3409,4.5239,4.5727,4.3323
2022-08-29,4.5867,4.3409,4.6077,4.3199
2022-08-30,4.4684,4.5867,4.6645,4.3682
2022-08-31,4.4957,4.4684,4.734,4.4586
2022-09-01,4.5468,4.4957,4.6521,4.3703
2022-09-02,4.4974,4.5468,4.5951,4.4291
2022-09-03,4.51,4.4974,4.5225,4.4514
2022-09-04,4.6081,4.51,4.6702,4.507
2022-09-05,4.5833,4.6081,4.6709,4.4511
2022-09-06,4.2672,4.5833,4.6922,4.2224
2022-09-07,4.4105,4.2672,4.4447,4.1834
2022-09-08,4.4623,4.4105,4.4799,4.3325
2022-09-09,4.7095,4.4623,4.7423,4.4565
2022-09-10,4.955,4.7095,5.2364,4.6735
2022-09-11,4.9062,4.955,5.14,4.8245
2022-09-12,4.8541,4.9089,4.9793,4.7172
2022-09-13,4.3741,4.8541,4.8578,4.361
2022-09-14,4.4392,4.3723,4.4506,4.3235
2022-09-15,4.2224,4.4392,4.4423,4.2139
2022-09-16,4.3045,4.2249,4.3303,4.1818
2022-09-17,4.3719,4.3039,4.3758,4.2703
2022-09-18,3.8923,4.3707,4.3731,3.8062
2022-09-19,4.0185,3.8923,4.0348,3.7447
2022-09-20,3.9231,4.0185,4.0302,3.879
2022-09-21,3.8602,3.9225,4.1746,3.8011
2022-09-22,4.0344,3.854,4.0481,3.8507
2022-09-23,4.0214,4.0344,4.1039,3.8754
2022-09-24,3.9431,4.0187,4.0417,3.9316
2022-09-25,3.8933,3.9431,3.9935,3.8554
2022-09-26,3.9088,3.8933,3.9161,3.7817
2022-09-27,3.8787,3.9088,4.0252,3.8201
2022-09-28,3.848,3.8787,3.8857,3.7456
2022-09-29,3.8612,3.848,3.8625,3.7705
2022-09-30,3.8211,3.8612,3.9016,3.7953
2022-10-01,3.7968,3.8211,3.8381,3.7828
2022-10-02,3.7005,3.7968,3.8184,3.6945
2022-10-03,3.7768,3.6968,3.7951,3.673
2022-10-04,3.855,3.7768,3.8762,3.7726
2022-10-05,3.8156,3.855,3.8614,3.7458
2022-10-06,3.7889,3.8156,3.9355,3.7693
2022-10-07,3.7974,3.7889,3.811,3.7092
2022-10-08,3.7426,3.7974,3.8157,3.7176
2022-10-09,3.753,3.7426,3.7704,3.7073
2022-10-10,3.5192,3.753,3.7877,3.5192
2022-10-11,3.4958,3.5192,3.5559,3.4368
2022-10-12,3.4939,3.4971,3.5288,3.4846
2022-10-13,3.3611,3.4945,3.4972,3.1495
2022-10-14,3.2962,3.3591,3.4515,3.2555
2022-10-15,3.2811,3.2962,3.3125,3.2637
2022-10-16,3.5445,3.2824,3.6287,3.279
2022-10-17,3.528,3.5445,3.5605,3.4357
2022-10-18,3.3978,3.528,3.5405,3.34
2022-10-19,3.2083,3.3978,3.4101,3.1961
2022-10-20,3.1869,3.2083,3.2694,3.1585
2022-10-21,3.2015,3.185,3.2044,3.0418
2022-10-22,3.203,3.2015,3.2238,3.1534
2022-10-23,3.2321,3.203,3.2475,3.1313
2022-10-24,3.1369,3.2321,3.2447,3.1184
2022-10-25,3.2221,3.1369,3.3364,3.1285
2022-10-26,3.294,3.2221,3.3223,3.2182
2022-10-27,3.2182,3.294,3.4259,3.2064
2022-10-28,3.2889,3.2182,3.3129,3.166
2022-10-29,3.3438,3.2889,3.4597,3.283
2022-10-30,3.5137,3.3438,3.9301,3.3429
2022-10-31,3.4261,3.5137,3.565,3.3701
2022-11-01,3.3729,3.4261,3.4539,3.35
2022-11-02,3.218,3.3729,3.3739,3.1574
2022-11-03,3.3109,3.218,3.4644,3.2001
2022-11-04,3.536,3.3109,3.5656,3.2871
2022-11-05,3.5559,3.536,3.7602,3.5161
2022-11-06,3.3421,3.5559,3.5969,3.3316
2022-11-07,3.3498,3.3421,3.4129,3.2696
2022-11-08,2.743,3.3498,3.3819,2.3261
2022-11-09,2.118,2.743,2.7529,2.052
2022-11-10,2.52,2.118,2.5869,2.0862
2022-11-11,2.3786,2.52,2.5438,2.2691
2022-11-12,2.2319,2.3776,2.3815,2.2094
2022-11-13,2.245,2.2319,2.514,2.2051
2022-11-14,2.2689,2.247,2.3268,2.0751
2022-11-15,2.321,2.2689,2.3489,2.2463
2022-11-16,2.323,2.321,2.6096,2.2731
2022-11-17,2.319,2.323,2.368,2.2604
2022-11-18,2.342,2.323,2.3679,2.311
2022-11-19,2.3527,2.3298,2.3663,2.3288
2022-11-20,2.155,2.3537,2.3923,2.146
2022-11-21,2.135,2.155,2.212,2.063
2022-11-22,2.1959,2.135,2.198,2.0503
2022-11-23,2.257,2.1959,2.2658,2.1692
2022-11-24,2.233,2.257,2.2839,2.1835
2022-11-25,2.1922,2.233,2.233,2.1562
2022-11-26,2.1963,2.1922,2.2558,2.1766
2022-11-27,2.273,2.1963,2.474,2.1894
2022-11-28,2.328,2.273,2.4188,2.2572
2022-11-29,2.319,2.328,2.3806,2.239
2022-11-30,2.379,2.319,2.3939,2.2945
2022-12-01,2.3439,2.379,2.3879,2.32
2022-12-02,2.396,2.3439,2.4477,2.3291
2022-12-03,2.3131,2.396,2.42,2.299
2022-12-04,2.3461,2.3141,2.356,2.2881
2022-12-05,2.3839,2.3461,2.5531,2.3361
2022-12-06,2.489,2.3839,2.5452,2.3731
2022-12-07,2.3318,2.49,2.5229,2.2993
2022-12-08,2.1671,2.3318,2.3905,1.9633
2022-12-09,2.081,2.1671,2.1671,2.0311
2022-12-10,2.0259,2.081,2.081,2.0152
2022-12-11,1.932,2.0259,2.0538,1.9106
2022-12-12,1.833,1.933,1.9556,1.7671
2022-12-13,1.846,1.833,1.9216,1.664
2022-12-14,1.7822,1.846,1.9038,1.7518
2022-12-15,1.7421,1.7822,1.8072,1.722
2022-12-16,1.5359,1.7421,1.7639,1.503
2022-12-17,1.589,1.5359,1.6488,1.4491
2022-12-18,1.519,1.589,1.5979,1.4941
2022-12-19,1.485,1.519,1.61,1.4539
2022-12-20,1.583,1.485,1.6295,1.4791
2022-12-21,1.529,1.583,1.6239,1.4871
2022-12-22,1.576,1.529,1.6193,1.4821
2022-12-23,1.6081,1.576,1.6189,1.558
2022-12-24,1.5951,1.6081,1.6309,1.583
2022-12-25,1.564,1.5951,1.5951,1.543
2022-12-26,1.549,1.564,1.574,1.527
2022-12-27,1.5289,1.549,1.555,1.4922
2022-12-28,1.3891,1.5289,1.5447,1.3742
2022-12-29,1.3311,1.3891,1.393,1.2752
2022-12-30,1.314,1.3311,1.3311,1.2552
2022-12-31,1.31,1.3121,1.376,1.2971
2023-01-01,1.308,1.31,1.3139,1.279
2023-01-02,1.335,1.308,1.351,1.2721
2023-01-03,1.338,1.335,1.3528,1.314
2023-01-04,1.4021,1.337,1.4329,1.3301
2023-01-05,1.394,1.4021,1.4289,1.3652
2023-01-06,1.4139,1.394,1.416,1.3561
2023-01-07,1.405,1.4139,1.4288,1.396
2023-01-08,1.5175,1.405,1.5313,1.3775
2023-01-09,1.5782,1.5175,1.6591,1.4829
2023-01-10,1.5939,1.5782,1.685,1.538
2023-01-11,1.6138,1.5939,1.6138,1.5133
2023-01-12,1.7422,1.6138,1.8349,1.5951
2023-01-13,1.8248,1.7422,1.8341,1.7052
2023-01-14,2.1572,1.8248,2.2404,1.8112
2023-01-15,2.3279,2.1601,2.5196,2.1073
2023-01-16,2.3669,2.3279,2.564,2.2539
2023-01-17,2.2336,2.3669,2.4092,2.2336
2023-01-18,2.0777,2.2336,2.294,1.9693
2023-01-19,2.0989,2.0777,2.1882,2.0351
2023-01-20,2.308,2.0989,2.33,2.058
2023-01-21,2.2293,2.305,2.3798,2.2293
2023-01-22,2.2731,2.2293,2.3712,2.2073
2023-01-23,2.3542,2.2731,2.5129,2.2731
2023-01-24,2.1717,2.3542,2.4371,2.1456
2023-01-25,2.2811,2.1717,2.3345,2.1436
2023-01-26,2.4009,2.2782,2.5066,2.2525
2023-01-27,2.6531,2.4009,2.8618,2.3287
2023-01-28,2.6807,2.6531,2.9675,2.6349
2023-01-29,2.7178,2.6807,2.7567,2.6555
2023-01-30,2.4498,2.7178,2.7415,2.3992
2023-01-31,2.4791,2.4498,2.5559,2.4134
2023-02-01,2.5989,2.4791,2.6181,2.3566
2023-02-02,2.5807,2.5989,2.6968,2.5582
2023-02-03,2.899,2.5807,3.043,2.5297
2023-02-04,2.829,2.899,2.929,2.814
2023-02-05,2.666,2.829,2.897,2.585
2023-02-06,2.656,2.666,2.758,2.603
2023-02-07,2.826,2.663,2.839,2.65
2023-02-08,2.7191,2.826,2.852,2.629
2023-02-09,2.324,2.7191,2.768,2.269
2023-02-10,2.342,2.324,2.402,2.2691
2023-02-11,2.423,2.342,2.431,2.327
2023-02-12,2.375,2.423,2.467,2.317
2023-02-13,2.2921,2.375,2.413,2.1991
2023-02-14,2.429,2.2921,2.437,2.263
2023-02-15,2.592,2.429,2.602,2.377
2023-02-16,2.427,2.592,2.735,2.419
2023-02-17,2.6301,2.427,2.686,2.427
2023-02-18,2.621,2.6271,2.686,2.589
2023-02-19,3.096,2.621,3.173,2.58
2023-02-20,2.991,3.096,3.375,2.921
2023-02-21,2.795,2.991,3.042,2.743
2023-02-22,2.819,2.795,2.84,2.667
2023-02-23,2.7721,2.819,2.858,2.7041
2023-02-24,2.6051,2.7721,2.8801,2.5649
2023-02-25,2.537,2.6051,2.6364,2.4411
2023-02-26,2.5974,2.537,2.616,2.511
2023-02-27,2.5701,2.5974,2.6355,2.4992
2023-02-28,2.4692,2.5701,2.5757,2.4497
2023-03-01,2.5769,2.4692,2.5779,2.4334
2023-03-02,2.5615,2.5769,2.6844,2.4933
2023-03-03,2.3878,2.5615,2.567,2.204
2023-03-04,2.267,2.3878,2.4389,2.1988
2023-03-05,2.2658,2.267,2.3481,2.243
2023-03-06,2.3312,2.2658,2.3608,2.2102
2023-03-07,2.2662,2.3312,2.3707,2.2128
2023-03-08,2.124,2.2662,2.2897,2.0904
2023-03-09,1.9885,2.124,2.2038,1.9312
2023-03-10,1.9714,1.9885,1.9898,1.8221
2023-03-11,1.9347,1.9714,2.0156,1.8523
2023-03-12,2.0972,1.9347,2.102,1.8981
2023-03-13,2.2258,2.0972,2.2702,2.0572
2023-03-14,2.3442,2.2258,2.4401,2.1696
2023-03-15,2.1168,2.3442,2.3803,2.0707
2023-03-16,2.1708,2.1168,2.2038,2.087
2023-03-17,2.3382,2.1708,2.3432,2.1371
2023-03-18,2.2475,2.3373,2.3941,2.2422
2023-03-19,2.3274,2.2475,2.3643,2.2364
2023-03-20,2.1804,2.3274,2.3549,2.1587
2023-03-21,2.2687,2.1804,2.2724,2.1259
2023-03-22,2.2051,2.266,2.2919,2.0876
2023-03-23,2.249,2.2051,2.2689,2.1581
2023-03-24,2.1421,2.249,2.256,2.1025
2023-03-25,2.1221,2.1421,2.1509,2.0932
2023-03-26,2.1601,2.1221,2.1699,2.1123
2023-03-27,2.044,2.1601,2.1701,1.9747
2023-03-28,2.0771,2.044,2.0828,2.006
2023-03-29,2.1609,2.0771,2.2077,2.0643
2023-03-30,2.092,2.1609,2.1744,2.0554
2023-03-31,2.1143,2.092,2.117,2.047
2023-04-01,2.1329,2.1143,2.15,2.0938
2023-04-02,2.073,2.1329,2.1434,2.0372
2023-04-03,2.0519,2.073,2.0882,1.9948
2023-04-04,2.126,2.0521,2.181,2.037
2023-04-05,2.1346,2.126,2.1728,2.0853
2023-04-06,2.0998,2.1346,2.147,2.0828
2023-04-07,2.0893,2.0998,2.1139,2.0585
2023-04-08,2.1459,2.0893,2.1645,2.0698
2023-04-09,2.136,2.1459,2.1768,2.0872
2023-04-10,2.1857,2.136,2.1983,2.1083
2023-04-11,2.175,2.1857,2.2089,2.1642
2023-04-12,2.131,2.175,2.1819,2.0733
2023-04-13,2.192,2.131,2.203,2.1121
2023-04-14,2.2909,2.192,2.3424,2.181
2023-04-15,2.2541,2.2899,2.301,2.2352
2023-04-16,2.269,2.2541,2.2969,2.2134
2023-04-17,2.202,2.269,2.2768,2.1743
2023-04-18,2.252,2.202,2.2779,2.1793
2023-04-19,2.0971,2.252,2.3842,2.0632
2023-04-20,2.012,2.0981,2.1289,1.9785
2023-04-21,1.885,2.012,2.0339,1.8601
2023-04-22,1.9469,1.885,1.947,1.8641
2023-04-23,1.908,1.9469,1.9499,1.8646
2023-04-24,1.931,1.908,1.9527,1.8871
2023-04-25,1.9591,1.931,1.9669,1.8541
2023-04-26,1.913,1.9591,2.0357,1.8299
2023-04-27,1.948,1.912,2.0196,1.9061
2023-04-28,1.917,1.947,1.9617,1.8905
2023-04-29,1.934,1.917,1.946,1.905
2023-04-30,1.8851,1.934,1.9399,1.8741
2023-05-01,1.848,1.8851,1.899,1.8163
2023-05-02,1.857,1.848,1.863,1.8121
2023-05-03,1.91,1.857,1.91,1.8371
2023-05-04,1.864,1.91,1.9139,1.848
2023-05-05,1.885,1.864,1.8989,1.8382
2023-05-06,1.8,1.885,1.8989,1.7813
2023-05-07,1.8079,1.8,1.828,1.789
2023-05-08,1.604,1.806,1.823,1.5776
2023-05-09,1.606,1.604,1.619,1.583
2023-05-10,1.634,1.606,1.6509,1.5344
2023-05-11,1.551,1.635,1.64,1.502
2023-05-12,1.574,1.551,1.576,1.497
2023-05-13,1.529,1.574,1.578,1.518
2023-05-14,1.549,1.529,1.563,1.501
2023-05-15,1.592,1.549,1.618,1.526
2023-05-16,1.609,1.592,1.6259,1.569
2023-05-17,1.662,1.609,1.668,1.5811
2023-05-18,1.622,1.665,1.671,1.592
2023-05-19,1.664,1.622,1.689,1.612
2023-05-20,1.666,1.664,1.683,1.651
2023-05-21,1.63,1.666,1.67,1.61
2023-05-22,1.652,1.63,1.6639,1.599
2023-05-23,1.9329,1.652,1.9419,1.6361
2023-05-24,1.9221,1.9329,2.1326,1.9162
2023-05-25,1.778,1.9221,1.9378,1.7681
2023-05-26,1.745,1.778,1.794,1.738
2023-05-27,1.788,1.745,1.81,1.741
2023-05-28,1.811,1.788,1.8308,1.772
2023-05-29,1.772,1.811,1.8167,1.7562
