TIMESTAMP,ETC_OPEN_PRICE_USDT,ETC_HIGH_PRICE_USDT,ETC_LOW_PRICE_USDT,ETC_CLOSE_PRICE_USDT,ETC_FIRST_TRADE_PRICE_USDT,ETC_HIGH_TRADE_PRICE_USDT,ETC_LOW_TRADE_PRICE_USDT,ETC_LAST_TRADE_PRICE_USDT,ETC_TOTAL_TRADE_COUNT,ETC_TOTAL_TRADES_BUY,ETC_TOTAL_TRADES_SELL,ETC_VOLUME_USDT,ETC_QUOTE_VOLUME,ETC_VOLUME_BUY,ETC_QUOTE_VOLUME_BUY,ETC_VOLUME_SELL,ETC_QUOTE_VOLUME_SELL
2018-11-07,10.0255,10.0366,9.6183,9.7302,10.024,10.0366,9.6183,9.7302,9478,4710,4768,317963.48,3111198.102978,151759.12,1483917.573896,166204.36,1627280.529082
2018-11-08,9.7302,9.7613,9.4672,9.5167,9.7306,9.7613,9.4672,9.5167,8968,4423,4545,264668.57,2535750.939567,132038.88,1265457.784562,132629.69,1270293.155005
2018-11-09,9.5167,9.6891,9.4535,9.5498,9.5116,9.6891,9.4535,9.5498,6744,3376,3368,217136.97,2076637.384757,111901.37,1069012.10928,105235.6,1007625.275477
2018-11-10,9.5498,9.63,9.5041,9.519,9.5414,9.63,9.5041,9.519,4125,2070,2055,102952.42,985901.841775,52928.04,506733.714532,50024.38,479168.127243
2018-11-11,9.519,9.5253,9.0,9.3041,9.52,9.5253,9.0,9.3041,8151,3825,4326,170585.61,1579339.419993,77617.1,719149.16965,92968.51,860190.250343
2018-11-12,9.3041,9.3811,9.2056,9.2608,9.2874,9.3811,9.2056,9.2608,6093,3070,3023,114357.02,1062325.115038,57192.44,531515.771024,57164.58,530809.344014
2018-11-13,9.2608,9.305,9.11,9.1848,9.2608,9.305,9.11,9.1848,6254,2745,3509,140792.94,1297847.10668,63724.48,587629.788397,77068.46,710217.318283
2018-11-14,9.1848,9.4519,7.0726,8.2012,9.1848,9.4519,7.0726,8.2012,41245,19826,21419,1266018.26,10242886.908012,595494.21,4809642.483124,670524.05,5433244.424888
2018-11-15,8.2012,8.2095,7.2001,7.8927,8.2007,8.2095,7.2001,7.8927,44077,21784,22293,1717476.2,13399355.559605,866234.39,6752535.681066,851241.81,6646819.878539
2018-11-16,7.8927,7.9468,7.4871,7.5637,7.893,7.9468,7.4871,7.5637,15763,7734,8029,531886.06,4095183.40495,276314.81,2127452.85192,255571.25,1967730.55303
2018-11-17,7.5637,7.5938,7.4089,7.4797,7.5716,7.5938,7.4089,7.4797,8123,4381,3742,321149.33,2411362.283113,173441.58,1302396.705528,147707.75,1108965.577585
2018-11-18,7.4797,7.721,7.4233,7.5234,7.4797,7.721,7.4233,7.5234,6354,3279,3075,270864.29,2055752.868039,146855.35,1114657.605846,124008.94,941095.262193
2018-11-19,7.5234,7.5254,6.1252,6.2797,7.5254,7.5254,6.1252,6.2797,24765,11725,13040,965055.68,6402785.533074,434008.17,2877538.282471,531047.51,3525247.250603
2018-11-20,6.2797,6.5323,5.1604,5.65,6.2675,6.5323,5.1604,5.65,43851,21556,22295,2145123.64,12578199.308876,1059012.47,6211743.517765,1086111.17,6366455.791111
2018-11-21,5.65,6.017,5.4096,5.8304,5.643,6.017,5.4096,5.8304,22501,11876,10625,1221416.78,6996018.974217,644353.03,3693512.322555,577063.75,3302506.651662
2018-11-22,5.8304,5.8956,5.2536,5.2988,5.8382,5.8956,5.2536,5.2988,9002,4623,4379,535163.12,3055989.671808,260325.08,1489159.324915,274838.04,1566830.346893
2018-11-23,5.2988,5.4367,5.0228,5.2632,5.3027,5.4367,5.0228,5.2632,14236,7290,6946,872638.73,4558691.238973,441080.09,2304313.502348,431558.64,2254377.736625
2018-11-24,5.2632,5.4369,4.517,4.855,5.2697,5.4369,4.517,4.855,18196,6717,11479,1185641.69,5896135.279412,449837.0,2255752.737554,735804.69,3640382.541858
2018-11-25,4.855,4.9845,4.2925,4.8493,4.855,4.9845,4.2925,4.8493,20162,10168,9994,1264365.75,5842417.843022,627803.65,2900426.195595,636562.1,2941991.647427
2018-11-26,4.8493,4.9678,4.2547,4.4013,4.8571,4.9678,4.2547,4.4013,25015,12537,12478,1533566.66,7059580.302426,780269.16,3593370.03378,753297.5,3466210.268646
2018-11-27,4.4013,4.75,4.2311,4.5871,4.3877,4.75,4.2311,4.5871,15718,8189,7529,1223707.88,5407522.883277,641944.55,2840262.025614,581763.33,2567260.857663
2018-11-28,4.5871,5.1262,4.5801,5.0011,4.5952,5.1262,4.5801,5.0011,20023,11910,8113,1496725.86,7243595.163388,894053.13,4322492.85792,602672.73,2921102.305468
2018-11-29,5.0011,5.0992,4.7813,4.9318,5.0009,5.0992,4.7813,4.9318,13113,6394,6719,938677.66,4618176.730712,469179.77,2309843.305582,469497.89,2308333.42513
2018-11-30,4.9318,5.0315,4.5085,4.6277,4.9385,5.0315,4.5085,4.6277,14152,7183,6969,1157195.48,5563991.060142,585177.75,2816115.106469,572017.73,2747875.953673
2018-12-01,4.6277,4.9757,4.4861,4.8396,4.6371,4.9757,4.4861,4.8396,12348,6703,5645,876214.55,4147113.420923,474605.95,2245394.675541,401608.6,1901718.745382
2018-12-02,4.8396,5.3691,4.8207,5.1879,4.8355,5.3691,4.8207,5.1879,15895,8150,7745,1076725.08,5455320.825462,532189.94,2691183.379672,544535.14,2764137.44579
2018-12-03,5.1879,5.2296,4.5,4.5162,5.1977,5.2296,4.5,4.5162,16944,8155,8789,1307347.18,6301613.206504,575961.91,2795994.893024,731385.27,3505618.31348
2018-12-04,4.5162,4.7842,4.3469,4.4169,4.5162,4.7842,4.3469,4.4169,18572,9329,9243,1417675.48,6485014.347461,665952.75,3051494.060478,751722.73,3433520.286983
2018-12-05,4.4169,4.4865,4.0114,4.0393,4.4175,4.4865,4.0114,4.0393,16096,8050,8046,1273116.7,5397674.484826,610506.99,2589969.097375,662609.71,2807705.387451
2018-12-06,4.0393,4.2257,3.4292,3.5229,4.0404,4.2257,3.4292,3.5229,18682,9380,9302,1465161.82,5798166.297708,732193.84,2901887.008969,732967.98,2896279.288739
2018-12-07,3.5229,4.0093,3.2638,3.8285,3.5228,4.0093,3.2638,3.8285,18391,9618,8773,1270649.38,4580434.58291,665797.35,2392052.846653,604852.03,2188381.736257
2018-12-08,3.8285,4.0191,3.5126,3.7962,3.828,4.0191,3.5126,3.7962,24688,12585,12103,2299499.41,8669455.308691,1172420.49,4423883.477672,1127078.92,4245571.831019
2018-12-09,3.7962,4.2505,3.7665,3.9069,3.7924,4.2505,3.7665,3.9069,17650,9049,8601,1606542.14,6304243.870387,827699.45,3248378.29044,778842.69,3055865.579947
2018-12-10,3.9069,4.103,3.6964,3.8312,3.9036,4.103,3.6964,3.8312,13488,6951,6537,946066.14,3644718.506367,482856.58,1859994.795622,463209.56,1784723.710745
2018-12-11,3.8312,4.0903,3.6107,3.6912,3.8287,4.0903,3.6107,3.6912,15472,7753,7719,1159802.56,4467794.25785,577256.13,2222754.79395,582546.43,2245039.4639
2018-12-12,3.6912,3.9306,3.6271,3.8621,3.6924,3.9306,3.6271,3.8621,11490,5730,5760,955597.88,3622254.526638,484006.6,1834565.370033,471591.28,1787689.156605
2018-12-13,3.8621,3.9469,3.7198,3.8637,3.8589,3.9469,3.7198,3.8637,11042,5560,5482,838532.44,3212818.413862,424043.57,1623760.080566,414488.87,1589058.333296
2018-12-14,3.8637,3.8637,3.5941,3.7136,3.86,3.86,3.5941,3.7136,11508,5992,5516,737000.7,2753305.93223,364844.59,1363279.997067,372156.11,1390025.935163
2018-12-15,3.7136,3.73,3.4928,3.5977,3.7188,3.73,3.4928,3.5977,8855,4575,4280,539925.76,1945353.57826,287372.19,1035768.192269,252553.57,909585.385991
2018-12-16,3.5977,3.792,3.5728,3.611,3.5951,3.792,3.5728,3.611,7250,3591,3659,542048.92,2005958.663897,248630.5,920935.37933,293418.42,1085023.284567
2018-12-17,3.611,4.1115,3.5874,3.9594,3.6114,4.1115,3.5874,3.9594,12875,6855,6020,820439.66,3171159.317433,422720.55,1636825.161432,397719.11,1534334.156001
2018-12-18,3.9594,4.207,3.8176,4.1642,3.9567,4.207,3.8176,4.1642,13133,6895,6238,962208.54,3829335.739007,487165.8,1940018.815139,475042.74,1889316.923868
2018-12-19,4.1642,4.732,4.1013,4.3031,4.1639,4.732,4.1013,4.3031,17266,9059,8207,1126660.43,4956130.904001,594068.1,2613306.277718,532592.33,2342824.626283
2018-12-20,4.3031,4.8774,4.2836,4.7063,4.3015,4.8774,4.2836,4.7063,15277,7859,7418,1029715.67,4739713.50001,542269.2,2498237.347096,487446.47,2241476.152914
2018-12-21,4.7063,4.8174,4.4394,4.4714,4.7055,4.8174,4.4394,4.4714,8680,4188,4492,590490.03,2713428.089786,292885.75,1343621.812888,297604.28,1369806.276898
2018-12-22,4.4714,4.6733,4.2696,4.6151,4.4788,4.6733,4.2696,4.6151,7939,4162,3777,529133.29,2349599.121855,281530.21,1250239.236316,247603.08,1099359.885539
2018-12-23,4.6151,4.9314,4.5697,4.8427,4.609,4.9314,4.5697,4.8427,11093,5835,5258,804784.2,3867800.495503,423765.86,2036370.174979,381018.34,1831430.320524
2018-12-24,4.8427,5.4597,4.8345,5.0642,4.8401,5.4597,4.8345,5.0642,16930,8834,8096,1214838.32,6314179.023524,621253.04,3228348.735853,593585.28,3085830.287671
2018-12-25,5.0642,5.0722,4.4223,4.647,5.0441,5.0722,4.4223,4.647,14584,7736,6848,955402.5,4413193.911705,494459.67,2284264.621474,460942.83,2128929.290231
2018-12-26,4.647,5.49,4.5895,5.4207,4.6553,5.49,4.5895,5.4207,20299,10296,10003,1390201.81,7017016.031408,664086.66,3337698.552997,726115.15,3679317.478411
2018-12-27,5.4207,5.6788,4.5884,4.7049,5.4202,5.6788,4.5884,4.7049,40970,20508,20462,3302033.51,16966899.072075,1670904.06,8576030.552833,1631129.45,8390868.519242
2018-12-28,4.7049,5.3789,4.5943,5.1775,4.7035,5.3789,4.5943,5.1775,23652,12374,11278,1437661.81,7147510.801411,747750.37,3724333.604146,689911.44,3423177.197265
2018-12-29,5.1775,5.3417,4.92,5.0314,5.1713,5.3417,4.92,5.0314,15553,8157,7396,832896.39,4324778.535687,444926.53,2313311.156576,387969.86,2011467.379111
2018-12-30,5.0314,5.3066,4.9359,5.2048,5.0254,5.3066,4.9359,5.2048,11198,5932,5266,503533.09,2593413.430935,262180.26,1352233.78657,241352.83,1241179.644365
2018-12-31,5.2048,5.2371,4.8481,4.9798,5.2048,5.2371,4.8481,4.9798,8565,4004,4561,358689.51,1821421.765931,166695.52,846974.70147,191993.99,974447.064461
2019-01-01,4.9798,5.252,4.9254,5.252,4.983,5.252,4.9254,5.252,6415,3271,3144,261033.68,1321405.060992,141648.99,718234.397462,119384.69,603170.66353
2019-01-02,5.252,5.3832,5.1072,5.32,5.2354,5.3832,5.1072,5.32,9502,4469,5033,482203.79,2538294.346785,215795.07,1136257.656424,266408.72,1402036.690361
2019-01-03,5.32,5.3393,4.9314,4.9982,5.3216,5.3393,4.9314,4.9982,9650,4403,5247,407582.57,2076030.92083,198745.14,1010694.742726,208837.43,1065336.178104
2019-01-04,4.9982,5.2549,4.9526,5.1894,4.9982,5.2549,4.9526,5.1894,9575,4657,4918,531334.29,2695282.863458,258068.62,1308923.339945,273265.67,1386359.523513
2019-01-05,5.1894,5.2567,5.0301,5.0564,5.1926,5.2567,5.0301,5.0564,8261,4066,4195,477500.67,2454584.308086,225384.12,1158992.084603,252116.55,1295592.223483
2019-01-06,5.0564,5.5422,5.0199,5.385,5.0511,5.5422,5.0199,5.385,12238,6390,5848,866622.36,4578581.794307,455431.98,2407845.232513,411190.38,2170736.561794
2019-01-07,5.385,5.4091,4.77,4.8099,5.3848,5.4091,4.77,4.8099,22884,12193,10691,1458082.44,7327995.375569,747840.62,3743091.730977,710241.82,3584903.644592
2019-01-08,4.8099,5.0756,4.75,4.8852,4.8071,5.0756,4.75,4.8852,24110,12644,11466,1405439.81,6890406.127696,684574.4,3356501.796093,720865.41,3533904.331603
2019-01-09,4.8852,5.0133,4.8586,4.9059,4.8852,5.0133,4.8586,4.9059,16335,8208,8127,939966.02,4644312.555176,485181.91,2397860.032183,454784.11,2246452.522993
2019-01-10,4.9059,5.0056,4.1276,4.3316,4.9088,5.0056,4.1276,4.3316,19815,9815,10000,1247852.87,5601491.771249,601972.73,2702753.390517,645880.14,2898738.380732
2019-01-11,4.3316,4.48,4.2742,4.3799,4.3339,4.48,4.2742,4.3799,15035,7923,7112,951763.77,4166710.639942,491281.09,2151929.09563,460482.68,2014781.544312
2019-01-12,4.3799,4.71,4.3325,4.4593,4.3713,4.71,4.3325,4.4593,13178,7102,6076,904201.24,4074201.415429,479501.2,2159768.698494,424700.04,1914432.716935
2019-01-13,4.4593,4.496,4.0689,4.1395,4.4591,4.496,4.0689,4.1395,10664,5498,5166,638457.77,2754368.034998,310863.95,1345122.670199,327593.82,1409245.364799
2019-01-14,4.1395,4.4169,4.1316,4.2913,4.1415,4.4169,4.1316,4.2913,8394,4540,3854,539152.54,2307143.524527,286557.23,1226685.811678,252595.31,1080457.712849
2019-01-15,4.2913,4.35,4.0523,4.1215,4.2901,4.35,4.0523,4.1215,10181,5238,4943,616369.69,2585255.82222,289341.83,1213951.638554,327027.86,1371304.183666
2019-01-16,4.1215,4.3347,4.1152,4.2516,4.1212,4.3347,4.1152,4.2516,9506,4705,4801,639690.87,2708533.570215,315275.61,1336085.494677,324415.26,1372448.075538
2019-01-17,4.2516,4.5425,4.2019,4.4137,4.2549,4.5425,4.2019,4.4137,9050,4579,4471,545145.1,2362937.155114,267241.97,1159970.373144,277903.13,1202966.78197
2019-01-18,4.4137,4.4137,4.2431,4.3153,4.409,4.4106,4.2431,4.3153,6090,2824,3266,330775.91,1425867.395813,148861.93,641879.519888,181913.98,783987.875925
2019-01-19,4.3153,4.5375,4.3153,4.341,4.3189,4.5375,4.3187,4.341,7953,4091,3862,503740.9,2236062.819274,263706.9,1172464.296219,240034.0,1063598.523055
2019-01-20,4.341,4.4042,4.1397,4.2098,4.341,4.4042,4.1397,4.2098,8371,4243,4128,581342.35,2471681.894334,293397.29,1246374.348326,287945.06,1225307.546008
2019-01-21,4.2098,4.3317,4.1828,4.2231,4.2181,4.3317,4.1828,4.2231,5765,3141,2624,372056.05,1580402.657939,189183.7,804052.037698,182872.35,776350.620241
2019-01-22,4.2231,4.3196,4.1122,4.2776,4.2237,4.3196,4.1122,4.2776,5648,2877,2771,300367.23,1271686.796317,148853.68,631028.560602,151513.55,640658.235715
2019-01-23,4.2776,4.3462,4.2242,4.2467,4.2761,4.3462,4.2242,4.2467,5452,2970,2482,258792.12,1108419.922835,130841.05,560595.928355,127951.07,547823.99448
2019-01-24,4.2467,4.2989,4.1854,4.2637,4.2508,4.2989,4.1854,4.2637,4169,2131,2038,227116.33,962332.320502,109916.02,465833.405514,117200.31,496498.914988
2019-01-25,4.2637,4.3743,4.21,4.3159,4.2639,4.3743,4.21,4.3159,4521,2470,2051,224297.62,964355.945506,115860.36,498424.13603,108437.26,465931.809476
2019-01-26,4.3159,4.4002,4.2661,4.2704,4.3219,4.4002,4.2661,4.2704,2914,1464,1450,148590.76,642419.632708,72641.86,314428.980524,75948.9,327990.652184
2019-01-27,4.2704,4.2974,4.1255,4.2064,4.2674,4.2974,4.1255,4.2064,3632,1640,1992,188753.1,795103.295277,87089.16,366994.94431,101663.94,428108.350967
2019-01-28,4.2064,4.2306,3.7657,3.9067,4.2051,4.2306,3.7657,3.9067,6919,3154,3765,400015.96,1579954.383773,191664.49,755408.105598,208351.47,824546.278175
2019-01-29,3.9067,3.9661,3.8022,3.8689,3.9043,3.9661,3.8022,3.8689,4654,2276,2378,267499.97,1043532.621345,131234.2,512004.805951,136265.77,531527.815394
2019-01-30,3.8689,4.0335,3.8405,3.973,3.8689,4.0335,3.8405,3.973,5181,2648,2533,317251.07,1247536.84072,151065.59,594280.367645,166185.48,653256.473075
2019-01-31,3.973,4.0474,3.8782,3.9287,3.9739,4.0474,3.8782,3.9287,4051,2093,1958,240697.41,947521.549649,112288.92,442279.390647,128408.49,505242.159002
2019-02-01,3.9287,3.9863,3.8541,3.9046,3.9376,3.9863,3.8541,3.9046,4542,2369,2173,307626.01,1200470.339839,181071.26,705873.071152,126554.75,494597.268687
2019-02-02,3.9046,4.0,3.8805,3.9821,3.9039,4.0,3.8805,3.9821,3476,1835,1641,216130.81,847783.262505,115732.52,453988.509867,100398.29,393794.752638
2019-02-03,3.9821,4.0011,3.8501,3.8983,3.9853,4.0011,3.8501,3.8983,4858,2366,2492,371140.77,1455634.180622,181364.8,711424.236602,189775.97,744209.94402
2019-02-04,3.8983,3.93,3.8597,3.8746,3.8968,3.93,3.8597,3.8746,3008,1521,1487,180689.11,704441.988694,94620.3,368968.76651,86068.81,335473.222184
2019-02-05,3.8746,3.907,3.8526,3.8582,3.8745,3.907,3.8526,3.8582,2408,1297,1111,150705.02,584344.656882,82124.98,318470.713077,68580.04,265873.943805
2019-02-06,3.8582,3.8733,3.6536,3.745,3.8638,3.8733,3.6536,3.745,6984,3500,3484,398113.02,1486090.437493,187272.23,698717.164663,210840.79,787373.27283
2019-02-07,3.745,3.8872,3.71,3.8406,3.7449,3.8872,3.71,3.8406,5029,2743,2286,334728.43,1275342.667749,182341.2,694852.740803,152387.23,580489.926946
2019-02-08,3.8406,4.2775,3.8155,4.1355,3.8502,4.2775,3.8155,4.1355,10910,5555,5355,822518.93,3306812.372027,423865.0,1702828.152825,398653.93,1603984.219202
2019-02-09,4.1355,4.1632,4.0,4.0761,4.1365,4.1632,4.0,4.0761,7623,3885,3738,518535.4,2125275.558558,254262.63,1042263.722557,264272.77,1083011.836001
2019-02-10,4.0761,4.1658,3.919,4.1584,4.0761,4.1658,3.919,4.1584,6663,3609,3054,500903.44,2010700.862109,269394.39,1081357.694415,231509.05,929343.167694
2019-02-11,4.1584,4.1654,3.966,4.0697,4.1597,4.1654,3.966,4.0697,7409,3710,3699,530008.64,2154113.776182,272729.44,1108726.310904,257279.2,1045387.465278
2019-02-12,4.0697,4.1891,4.0143,4.0685,4.0703,4.1891,4.0143,4.0685,5847,3055,2792,311770.28,1274118.987572,162047.77,662937.641555,149722.51,611181.346017
2019-02-13,4.0685,4.1652,4.0408,4.0982,4.0675,4.1652,4.0408,4.0982,4234,2252,1982,249334.48,1021682.793298,123580.79,506605.26777,125753.69,515077.525528
2019-02-14,4.0982,4.17,4.0469,4.1065,4.0964,4.17,4.0469,4.1065,4928,2415,2513,348463.88,1430705.023082,179705.11,738230.038443,168758.77,692474.984639
2019-02-15,4.1065,4.2156,4.0374,4.0937,4.1043,4.2156,4.0374,4.0937,5491,2806,2685,376492.88,1547671.526932,181615.84,746571.155037,194877.04,801100.371895
2019-02-16,4.0937,4.1444,4.0622,4.0758,4.0902,4.1444,4.0622,4.0758,3676,1852,1824,216517.83,890206.014925,104710.53,430777.218443,111807.3,459428.796482
2019-02-17,4.0758,4.1972,4.0657,4.1738,4.0703,4.1972,4.0657,4.1738,5246,2762,2484,311100.0,1280554.943941,154930.34,638253.503004,156169.66,642301.440937
2019-02-18,4.1738,4.4404,4.1471,4.3857,4.1817,4.4404,4.1471,4.3857,12268,6117,6151,846434.07,3636170.405699,426939.7,1833949.075164,419494.37,1802221.330535
2019-02-19,4.3857,4.8218,4.3753,4.5363,4.3777,4.8218,4.3753,4.5363,17850,9208,8642,1376246.94,6340603.75241,705873.63,3254450.527521,670373.31,3086153.224889
2019-02-20,4.5363,4.756,4.41,4.6727,4.5368,4.756,4.41,4.6727,12491,6364,6127,828459.26,3808764.43544,423433.65,1945715.91655,405025.61,1863048.51889
2019-02-21,4.6727,4.6918,4.3892,4.492,4.6782,4.6918,4.3892,4.492,8855,4525,4330,597484.33,2696669.688413,303369.63,1371333.950725,294114.7,1325335.737688
2019-02-22,4.492,4.7986,4.4536,4.6762,4.4991,4.7986,4.4536,4.6762,8948,4650,4298,601173.65,2766457.746395,314498.14,1448321.840808,286675.51,1318135.905587
2019-02-23,4.6762,4.888,4.588,4.8067,4.6789,4.888,4.588,4.8067,10259,5294,4965,669516.25,3165328.598279,330246.42,1562098.576777,339269.83,1603230.021502
2019-02-24,4.8067,4.962,4.08,4.0862,4.8129,4.962,4.08,4.0862,18329,9418,8911,1218578.79,5463647.685303,621751.96,2779451.662874,596826.83,2684196.022429
2019-02-25,4.0862,4.3495,4.0804,4.2366,4.0804,4.3495,4.0804,4.2366,9860,5359,4501,644256.17,2703446.38357,348303.16,1461009.754312,295953.01,1242436.629258
2019-02-26,4.2366,4.3317,4.1857,4.2545,4.2372,4.3317,4.1857,4.2545,8294,4131,4163,489956.82,2078674.688047,252140.06,1069561.390196,237816.76,1009113.297851
2019-02-27,4.2545,4.3855,4.109,4.2854,4.2561,4.3855,4.109,4.2854,9188,4805,4383,541668.49,2315273.073493,293535.85,1254638.112457,248132.64,1060634.961036
2019-02-28,4.2854,4.3424,4.1812,4.2171,4.2838,4.3424,4.1812,4.2171,8521,4346,4175,416571.17,1770819.642653,217816.97,926376.671101,198754.2,844442.971552
2019-03-01,4.2171,4.2938,4.1901,4.2312,4.2199,4.2938,4.1901,4.2312,6978,3493,3485,389750.56,1654960.613415,196012.42,832304.539495,193738.14,822656.07392
2019-03-02,4.2312,4.412,4.1697,4.23,4.228,4.412,4.1697,4.23,11512,5923,5589,684546.47,2924912.091243,351535.12,1502117.709411,333011.35,1422794.381832
2019-03-03,4.23,4.2911,4.1937,4.2423,4.2323,4.2911,4.1937,4.2423,5957,3052,2905,307919.83,1306676.696998,156358.43,663631.719164,151561.4,643044.977834
2019-03-04,4.2423,4.2674,3.9,4.0855,4.2423,4.2674,3.9,4.0855,11009,5405,5604,620131.94,2534368.565926,317154.78,1296048.465819,302977.16,1238320.100107
2019-03-05,4.0855,4.35,4.063,4.2664,4.0828,4.35,4.063,4.2664,10705,5345,5360,648403.33,2729765.725902,342754.0,1443468.075224,305649.33,1286297.650678
2019-03-06,4.2664,4.3738,4.16,4.265,4.2661,4.3738,4.16,4.265,9476,4654,4822,528435.1,2244513.453163,274515.01,1166132.498097,253920.09,1078380.955066
2019-03-07,4.265,4.4789,4.238,4.3542,4.2635,4.4789,4.238,4.3542,12334,6279,6055,724122.69,3160298.867312,384092.49,1676768.268243,340030.2,1483530.599069
2019-03-08,4.3542,4.3966,4.0901,4.1892,4.3515,4.3966,4.0901,4.1892,9716,4580,5136,511593.33,2192236.251718,264998.17,1135713.445022,246595.16,1056522.806696
2019-03-09,4.1892,4.3243,4.1782,4.2432,4.1871,4.3243,4.1782,4.2432,9217,4639,4578,469295.09,1999219.643779,245402.6,1045650.148566,223892.49,953569.495213
2019-03-10,4.2432,4.3537,4.1689,4.3094,4.2439,4.3537,4.1689,4.3094,7489,3823,3666,391315.81,1660604.918765,210006.2,890870.858926,181309.61,769734.059839
2019-03-11,4.3094,4.3475,4.1817,4.1992,4.3115,4.3475,4.1817,4.1992,8508,4051,4457,501458.56,2126954.402814,259252.3,1099431.466823,242206.26,1027522.935991
2019-03-12,4.1992,4.3144,4.161,4.2704,4.1991,4.3144,4.161,4.2704,5704,2987,2717,270579.4,1150819.581401,155678.69,662191.702877,114900.71,488627.878524
2019-03-13,4.2704,4.2919,4.173,4.2156,4.2717,4.2919,4.173,4.2156,6176,3007,3169,355403.56,1505294.373855,171494.56,726056.19839,183909.0,779238.175465
2019-03-14,4.2156,4.3552,4.18,4.296,4.2155,4.3552,4.18,4.296,8688,4398,4290,460437.21,1967474.605289,237083.59,1012974.721036,223353.62,954499.884253
2019-03-15,4.296,4.442,4.2955,4.3995,4.296,4.442,4.2955,4.3995,8425,4258,4167,475775.52,2085528.456051,246953.32,1082770.174116,228822.2,1002758.281935
2019-03-16,4.3995,4.6234,4.3952,4.4836,4.3989,4.6234,4.3952,4.4836,11690,5896,5794,618973.63,2797905.551159,313519.77,1417436.27756,305453.86,1380469.273599
2019-03-17,4.4836,4.4911,4.3534,4.4148,4.4849,4.4911,4.3534,4.4148,6305,3112,3193,319005.25,1407720.817222,163869.77,722948.267365,155135.48,684772.549857
2019-03-18,4.4148,4.4891,4.3085,4.3927,4.417,4.4891,4.3085,4.3927,6681,3337,3344,356593.81,1568224.982824,181654.51,798728.000713,174939.3,769496.982111
2019-03-19,4.3927,4.6598,4.3601,4.5956,4.3922,4.6598,4.3601,4.5956,10445,5303,5142,609169.51,2756153.477045,308985.31,1398032.483524,300184.2,1358120.993521
2019-03-20,4.5956,4.7136,4.4832,4.6506,4.5959,4.7136,4.4832,4.6506,11604,5818,5786,658461.35,3025667.681965,329425.66,1515461.877842,329035.69,1510205.804123
