TIMESTAMP,TUSD_OPEN_PRICE_USD,TUSD_HIGH_PRICE_USD,TUSD_LOW_PRICE_USD,TUSD_CLOSE_PRICE_USD
2024-11-23,1.00084,1.0018,0.998737,0.999879
2024-11-24,0.999879,1.00041,0.998729,0.999599
2024-11-25,0.999599,1.00009,0.997361,0.99892
2024-11-26,0.99886,1.00308,0.99869,1.00223
2024-11-27,1.00243,1.00433,1.0021,1.0035
2024-11-28,1.0035,1.00369,1.00087,1.00165
2024-11-29,1.00175,1.00289,1.00109,1.00182
2024-11-30,1.00193,1.00242,1.00062,1.0015
2024-12-01,1.0015,1.0027,1.0015,1.00191
2024-12-02,1.00191,1.0035,1.0006,1.00155
2024-12-03,1.00145,1.00544,1.00109,1.00404
2024-12-04,1.00395,1.00764,1.00165,1.00526
2024-12-05,1.00526,1.00916,1.00217,1.00676
2024-12-06,1.00627,1.04341,1.00427,1.01245
2024-12-07,1.01244,1.02612,1.01159,1.01951
2024-12-08,1.01958,1.03293,1.01941,1.02597
2024-12-09,1.02626,1.02852,1.0128,1.01911
2025-01-27,0.99845,0.99871,0.996302,0.99859
2025-01-28,0.99862,0.99908,0.997591,0.997591
2025-01-29,0.997671,0.99852,0.997611,0.99831
2025-01-30,0.99838,0.9989,0.99814,0.9986
2025-01-31,0.9986,0.99956,0.995512,0.99816
2025-02-01,0.99811,0.9991,0.997721,0.99805
2025-02-02,0.99806,0.99823,0.997201,0.997431
2025-02-03,0.997141,0.999265,0.995988,0.998327
2025-02-04,0.998427,0.999679,0.994998,0.997999
2025-02-05,0.997919,0.99868,0.993199,0.9978
2025-02-06,0.99785,0.998639,0.99762,0.99767
2025-02-07,0.99767,0.998488,0.993557,0.99746
2025-02-08,0.99734,0.99786,0.99647,0.99708
2025-02-09,0.9971,0.997609,0.991709,0.99703
2025-02-10,0.9968,0.99735,0.992359,0.99705
2025-02-11,0.997079,0.997199,0.993931,0.99665
2025-02-12,0.99668,0.99765,0.993821,0.99709
2025-02-13,0.99695,0.99835,0.99695,0.99799
2025-02-14,0.99809,0.99906,0.99801,0.99839
2025-02-15,0.99844,0.99897,0.992329,0.99839
2025-02-16,0.99848,0.99857,0.99177,0.99831
2025-02-17,0.99831,0.99854,0.9981,0.99853
2025-02-18,0.99843,0.99851,0.995561,0.997381
2025-02-19,0.997401,0.99864,0.991585,0.99782
2025-02-20,0.99785,0.9988,0.9977,0.99815
2025-02-21,0.99825,0.999399,0.996522,0.996862
2025-02-22,0.996852,0.998499,0.996852,0.99807
2025-02-23,0.994759,0.99856,0.994202,0.99829
2025-02-24,0.99828,0.99848,0.993619,0.99712
2025-02-25,0.99704,0.997711,0.991779,0.996782
2025-02-26,0.996902,0.997201,0.995106,0.995306
2025-02-27,0.995605,0.997102,0.99261,0.995505
2025-02-28,0.995804,0.9975,0.993407,0.996402
2025-03-01,0.996502,0.997101,0.993704,0.996602
2025-03-02,0.996801,0.997901,0.993903,0.996702
2025-03-03,0.996801,0.9976,0.993202,0.995304
2025-03-04,0.995403,0.99678,0.995304,0.996581
2025-03-05,0.996581,0.99819,0.9951,0.99768
2025-03-06,0.99766,0.99805,0.99578,0.99769
2025-03-07,0.99768,0.99799,0.995431,0.997061
2025-03-08,0.997071,0.99761,0.995271,0.997181
2025-03-09,0.996802,0.998201,0.994803,0.997101
2025-03-10,0.997001,0.997501,0.996702,0.997302
2025-03-11,0.997302,0.99854,0.996602,0.99823
2025-03-12,0.99834,0.99914,0.994982,0.99856
2025-03-13,0.997901,1.00054,0.995002,0.998341
2025-03-14,0.998331,0.99974,0.99819,0.99908
2025-03-15,0.99921,0.99998,0.99907,0.99948
2025-03-16,0.99951,0.99966,0.99912,0.99934
2025-03-17,0.99934,1.00414,0.99843,0.99902
2025-03-18,0.99893,0.99954,0.99839,0.9984
2025-03-19,0.998101,0.9992,0.997801,0.9987
2025-03-20,0.99917,0.99962,0.99834,0.99941
2025-03-21,0.9994,0.9996,0.995602,0.999
2025-03-22,0.999,0.9998,0.9987,0.999
2025-03-23,0.999,0.9991,0.996101,0.9991
2025-03-24,0.9989,1.001,0.9984,0.9997
2025-03-25,0.99987,1.00068,0.995269,1.00048
2025-03-26,1.00048,1.00057,0.99969,0.99991
2025-03-27,0.99993,1.00017,0.9991,0.9992
2025-03-28,0.9994,1.0003,0.998401,0.99862
2025-03-29,0.99856,0.9991,0.998001,0.998101
2025-03-30,0.998201,0.998501,0.997801,0.997901
2025-03-31,0.997701,0.9983,0.996901,0.996901
2025-04-01,0.997001,0.9982,0.997001,0.9978
2025-04-02,0.9978,0.9995,0.995601,0.9987
2025-04-03,0.99914,0.99946,0.998411,0.9986
2025-04-04,0.9986,0.9991,0.997921,0.99861
2025-04-05,0.9987,0.9993,0.997701,0.998501
2025-04-06,0.9986,0.9988,0.997301,0.998301
2025-04-07,0.998451,0.99885,0.997002,0.998031
2025-04-08,0.998221,0.99844,0.986325,0.997711
2025-04-09,0.997701,0.99891,0.986011,0.99884
2025-04-10,0.9988,0.999,0.994043,0.998171
2025-04-11,0.998161,0.9982,0.994053,0.998181
2025-04-12,0.997981,0.998902,0.997601,0.998101
2025-04-13,0.9985,0.9986,0.9982,0.9983
2025-04-14,0.9982,0.9988,0.997801,0.9983
2025-04-15,0.998599,0.9987,0.9975,0.9984
2025-04-16,0.998299,0.9985,0.997701,0.9983
2025-04-17,0.9982,0.9987,0.997701,0.9984
2025-04-18,0.9984,0.9987,0.9976,0.9981
2025-04-19,0.9981,0.9986,0.99745,0.9981
2025-04-20,0.9982,0.9983,0.9978,0.9979
2025-04-21,0.9979,0.9986,0.9979,0.9982
2025-04-22,0.9983,0.999399,0.998,0.99871
2025-04-23,0.99874,0.99879,0.9979,0.998599
2025-04-24,0.998599,0.998699,0.9981,0.998499
2025-04-25,0.998499,0.999199,0.997999,0.999099
2025-04-26,0.999389,0.999389,0.995398,0.9983
2025-04-27,0.9985,0.99862,0.9979,0.9982
2025-04-28,0.9982,0.999099,0.998,0.9984
2025-04-29,0.9984,0.9988,0.9978,0.998
2025-04-30,0.99835,0.9987,0.994401,0.9981
2025-05-01,0.998,0.998499,0.994301,0.9981
2025-05-02,0.9982,0.9985,0.9956,0.998
2025-05-03,0.998,0.998599,0.9958,0.9982
2025-05-04,0.9982,0.9984,0.9978,0.998
2025-05-05,0.9981,0.9981,0.997401,0.997601
2025-05-06,0.997601,0.9984,0.9965,0.9981
2025-05-07,0.9981,0.9982,0.994101,0.9982
2025-05-08,0.9982,0.9986,0.997801,0.998001
2025-05-09,0.9981,0.9983,0.995501,0.997901
2025-05-10,0.997701,0.9983,0.995302,0.9981
2025-05-11,0.9981,0.9983,0.995901,0.9979
2025-05-12,0.998,0.9985,0.995801,0.997801
2025-05-13,0.997801,0.9983,0.995702,0.9982
2025-05-14,0.9981,0.9982,0.996201,0.997801
